epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1750790383102,2025-06-24T21:39:43.102,0.000,-30.061,-170.061,5.610
1750790383112,2025-06-24T21:39:43.112,0.010,-31.585,-174.207,6.159
1750790383122,2025-06-24T21:39:43.122,0.020,-35.366,-190.610,7.134
1750790383132,2025-06-24T21:39:43.132,0.030,-40.183,-206.890,7.622
1750790383142,2025-06-24T21:39:43.142,0.040,-42.439,-216.159,7.866
1750790383152,2025-06-24T21:39:43.152,0.050,-42.805,-222.378,8.293
1750790383162,2025-06-24T21:39:43.162,0.060,-44.085,-231.037,10.244
1750790383172,2025-06-24T21:39:43.172,0.070,-46.037,-245.183,12.805
1750790383182,2025-06-24T21:39:43.182,0.080,-48.720,-265.427,12.927
1750790383192,2025-06-24T21:39:43.192,0.090,-52.073,-287.439,12.256
1750790383202,2025-06-24T21:39:43.202,0.100,-55.488,-311.098,13.476
1750790383212,2025-06-24T21:39:43.212,0.110,-61.829,-337.317,13.841
1750790383222,2025-06-24T21:39:43.222,0.120,-66.768,-361.951,12.805
1750790383232,2025-06-24T21:39:43.232,0.130,-71.524,-382.683,13.354
1750790383242,2025-06-24T21:39:43.242,0.140,-71.829,-386.707,15.488
1750790383252,2025-06-24T21:39:43.252,0.150,-68.720,-366.280,18.598
1750790383262,2025-06-24T21:39:43.262,0.160,-62.561,-322.988,19.329
1750790383272,2025-06-24T21:39:43.272,0.170,-53.293,-266.707,16.524
1750790383282,2025-06-24T21:39:43.282,0.180,-42.012,-206.341,13.232
1750790383292,2025-06-24T21:39:43.292,0.190,-30.793,-150.366,10.610
1750790383302,2025-06-24T21:39:43.302,0.200,-21.280,-100.671,7.805
1750790383312,2025-06-24T21:39:43.312,0.210,-12.073,-52.683,4.329
1750790383322,2025-06-24T21:39:43.322,0.220,-2.439,-7.622,0.915
1750790383332,2025-06-24T21:39:43.332,0.230,5.915,31.524,-1.707
1750790383342,2025-06-24T21:39:43.342,0.240,12.439,66.890,-2.866
