epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1750844259264,2025-06-25T12:37:39.264,0.000,187.378,-37.378,25.610
1750844259274,2025-06-25T12:37:39.274,0.010,185.244,-33.537,25.854
1750844259284,2025-06-25T12:37:39.284,0.020,177.378,-15.732,25.671
1750844259294,2025-06-25T12:37:39.294,0.030,165.183,8.476,24.695
1750844259304,2025-06-25T12:37:39.304,0.040,148.354,23.354,22.927
1750844259314,2025-06-25T12:37:39.314,0.050,126.585,23.049,20.427
1750844259324,2025-06-25T12:37:39.324,0.060,104.024,12.805,17.073
1750844259334,2025-06-25T12:37:39.334,0.070,81.707,-0.671,13.537
1750844259344,2025-06-25T12:37:39.344,0.080,60.488,-11.768,10.488
1750844259354,2025-06-25T12:37:39.354,0.090,40.549,-12.439,6.402
1750844259364,2025-06-25T12:37:39.364,0.100,21.890,0.732,0.427
1750844259374,2025-06-25T12:37:39.374,0.110,4.268,22.744,-7.622
1750844259384,2025-06-25T12:37:39.384,0.120,-15.854,38.659,-15.976
1750844259394,2025-06-25T12:37:39.394,0.130,-38.171,40.305,-23.232
1750844259404,2025-06-25T12:37:39.404,0.140,-60.671,31.037,-29.634
1750844259414,2025-06-25T12:37:39.414,0.150,-82.378,18.293,-34.451
1750844259424,2025-06-25T12:37:39.424,0.160,-101.524,8.537,-36.646
1750844259434,2025-06-25T12:37:39.434,0.170,-116.463,6.707,-38.110
1750844259444,2025-06-25T12:37:39.444,0.180,-127.744,12.439,-39.268
1750844259454,2025-06-25T12:37:39.454,0.190,-136.402,22.622,-39.390
1750844259464,2025-06-25T12:37:39.464,0.200,-142.988,34.451,-39.573
1750844259474,2025-06-25T12:37:39.474,0.210,-148.415,43.902,-40.183
1750844259484,2025-06-25T12:37:39.484,0.220,-153.902,46.951,-40.305
1750844259494,2025-06-25T12:37:39.494,0.230,-160.061,41.524,-39.756
1750844259504,2025-06-25T12:37:39.504,0.240,-165.793,31.768,-38.598
1750844259514,2025-06-25T12:37:39.514,0.250,-169.695,22.561,-36.829
1750844259524,2025-06-25T12:37:39.524,0.260,-171.585,15.305,-34.390
1750844259534,2025-06-25T12:37:39.534,0.270,-171.037,10.244,-31.463
1750844259544,2025-06-25T12:37:39.544,0.280,-167.561,7.561,-28.963
1750844259554,2025-06-25T12:37:39.554,0.290,-161.037,9.390,-26.280
1750844259564,2025-06-25T12:37:39.564,0.300,-152.805,12.622,-23.110
1750844259574,2025-06-25T12:37:39.574,0.310,-143.354,14.451,-20.976
1750844259584,2025-06-25T12:37:39.584,0.320,-132.195,16.280,-20.244
1750844259594,2025-06-25T12:37:39.594,0.330,-120.427,18.354,-20.427
1750844259604,2025-06-25T12:37:39.604,0.340,-108.659,21.037,-20.976
1750844259614,2025-06-25T12:37:39.614,0.350,-97.256,23.049,-21.768
1750844259624,2025-06-25T12:37:39.624,0.360,-86.220,22.805,-21.829
1750844259634,2025-06-25T12:37:39.634,0.370,-75.244,21.646,-20.122
1750844259644,2025-06-25T12:37:39.644,0.380,-64.390,21.098,-18.659
1750844259654,2025-06-25T12:37:39.654,0.390,-53.963,20.366,-17.317
1750844259664,2025-06-25T12:37:39.664,0.400,-44.085,18.720,-15.061
1750844259674,2025-06-25T12:37:39.674,0.410,-35.549,19.329,-12.378
1750844259684,2025-06-25T12:37:39.684,0.420,-27.622,20.854,-9.878
1750844259694,2025-06-25T12:37:39.694,0.430,-20.671,20.061,-7.256
1750844259704,2025-06-25T12:37:39.704,0.440,-15.427,17.256,-4.756
1750844259714,2025-06-25T12:37:39.714,0.450,-11.341,13.902,-2.866
1750844259724,2025-06-25T12:37:39.724,0.460,-7.988,13.902,-2.134
1750844259734,2025-06-25T12:37:39.734,0.470,-4.939,16.890,-1.098
1750844259744,2025-06-25T12:37:39.744,0.480,-3.293,17.805,0.915
1750844259754,2025-06-25T12:37:39.754,0.490,-2.988,15.366,3.110
1750844259764,2025-06-25T12:37:39.764,0.500,-2.622,12.195,4.512
1750844259774,2025-06-25T12:37:39.774,0.510,-2.317,8.171,5.000
1750844259784,2025-06-25T12:37:39.784,0.520,-2.500,0.854,5.122
1750844259794,2025-06-25T12:37:39.794,0.530,-2.378,-8.537,4.939
1750844259804,2025-06-25T12:37:39.804,0.540,-1.463,-16.585,4.573
1750844259814,2025-06-25T12:37:39.814,0.550,0.305,-20.244,4.268
1750844259824,2025-06-25T12:37:39.824,0.560,2.927,-16.463,3.963
1750844259834,2025-06-25T12:37:39.834,0.570,6.098,-5.793,2.683
1750844259844,2025-06-25T12:37:39.844,0.580,9.512,7.256,0.915
1750844259854,2025-06-25T12:37:39.854,0.590,12.134,16.159,-0.488
1750844259864,2025-06-25T12:37:39.864,0.600,12.195,15.488,-1.220
1750844259874,2025-06-25T12:37:39.874,0.610,10.976,7.012,-1.098
1750844259884,2025-06-25T12:37:39.884,0.620,9.817,-2.500,-1.341
1750844259894,2025-06-25T12:37:39.894,0.630,9.451,-8.841,-1.890
1750844259904,2025-06-25T12:37:39.904,0.640,9.756,-12.073,-2.073
1750844259914,2025-06-25T12:37:39.914,0.650,11.159,-13.780,-2.378
1750844259924,2025-06-25T12:37:39.924,0.660,12.988,-13.902,-2.256
1750844259934,2025-06-25T12:37:39.934,0.670,15.549,-12.195,-0.915
1750844259944,2025-06-25T12:37:39.944,0.680,18.720,-11.402,0.366
1750844259954,2025-06-25T12:37:39.954,0.690,21.524,-14.024,2.622
1750844259964,2025-06-25T12:37:39.964,0.700,25.122,-20.610,4.939
1750844259974,2025-06-25T12:37:39.974,0.710,29.512,-30.122,7.195
1750844259984,2025-06-25T12:37:39.984,0.720,34.817,-39.268,9.451
1750844259994,2025-06-25T12:37:39.994,0.730,42.683,-44.268,11.402
1750844260004,2025-06-25T12:37:40.004,0.740,53.110,-41.951,13.171
1750844260014,2025-06-25T12:37:40.014,0.750,65.732,-31.524,13.780
1750844260024,2025-06-25T12:37:40.024,0.760,79.146,-16.768,14.146
1750844260034,2025-06-25T12:37:40.034,0.770,92.683,-2.195,15.305
1750844260044,2025-06-25T12:37:40.044,0.780,106.463,5.732,16.463
1750844260054,2025-06-25T12:37:40.054,0.790,118.049,1.768,17.500
1750844260064,2025-06-25T12:37:40.064,0.800,127.256,-14.024,19.268
1750844260074,2025-06-25T12:37:40.074,0.810,135.366,-35.061,20.305
1750844260084,2025-06-25T12:37:40.084,0.820,144.390,-52.805,20.976
1750844260094,2025-06-25T12:37:40.094,0.830,155.000,-61.220,22.073
1750844260104,2025-06-25T12:37:40.104,0.840,165.000,-57.378,23.354
1750844260114,2025-06-25T12:37:40.114,0.850,172.378,-43.780,24.146
1750844260124,2025-06-25T12:37:40.124,0.860,176.341,-25.610,24.329
1750844260134,2025-06-25T12:37:40.134,0.870,175.976,-13.415,25.488
1750844260144,2025-06-25T12:37:40.144,0.880,171.463,-15.854,25.671
1750844260154,2025-06-25T12:37:40.154,0.890,163.293,-29.695,23.354
1750844260164,2025-06-25T12:37:40.164,0.900,152.439,-45.000,21.402
1750844260174,2025-06-25T12:37:40.174,0.910,141.220,-53.780,20.671
1750844260184,2025-06-25T12:37:40.184,0.920,129.451,-50.976,21.951
1750844260194,2025-06-25T12:37:40.194,0.930,115.122,-36.463,23.720
1750844260204,2025-06-25T12:37:40.204,0.940,98.659,-15.976,21.829
1750844260214,2025-06-25T12:37:40.214,0.950,79.512,-1.341,19.390
1750844260224,2025-06-25T12:37:40.224,0.960,58.293,-0.122,17.317
1750844260234,2025-06-25T12:37:40.234,0.970,36.159,-7.073,14.939
1750844260244,2025-06-25T12:37:40.244,0.980,13.476,-11.037,11.524
1750844260254,2025-06-25T12:37:40.254,0.990,-7.683,-9.024,7.805
1750844260264,2025-06-25T12:37:40.264,1.000,-27.256,-3.354,3.902
1750844260274,2025-06-25T12:37:40.274,1.010,-45.915,2.073,-0.610
1750844260284,2025-06-25T12:37:40.284,1.020,-63.049,5.854,-4.878
1750844260294,2025-06-25T12:37:40.294,1.030,-78.354,9.573,-8.659
1750844260304,2025-06-25T12:37:40.304,1.040,-92.378,13.659,-11.524
1750844260314,2025-06-25T12:37:40.314,1.050,-104.634,19.329,-12.500
1750844260324,2025-06-25T12:37:40.324,1.060,-115.549,26.463,-13.171
1750844260334,2025-06-25T12:37:40.334,1.070,-124.451,33.598,-13.902
1750844260344,2025-06-25T12:37:40.344,1.080,-131.524,39.451,-14.146
1750844260354,2025-06-25T12:37:40.354,1.090,-137.744,42.927,-15.122
1750844260364,2025-06-25T12:37:40.364,1.100,-142.927,43.476,-17.073
1750844260374,2025-06-25T12:37:40.374,1.110,-147.195,42.988,-19.146
1750844260384,2025-06-25T12:37:40.384,1.120,-150.244,44.146,-20.854
1750844260394,2025-06-25T12:37:40.394,1.130,-152.012,45.122,-22.561
1750844260404,2025-06-25T12:37:40.404,1.140,-153.415,42.378,-23.110
1750844260414,2025-06-25T12:37:40.414,1.150,-153.902,36.585,-22.622
1750844260424,2025-06-25T12:37:40.424,1.160,-152.805,31.098,-21.829
1750844260434,2025-06-25T12:37:40.434,1.170,-150.183,25.854,-21.037
1750844260444,2025-06-25T12:37:40.444,1.180,-145.732,21.707,-19.268
1750844260454,2025-06-25T12:37:40.454,1.190,-139.146,20.061,-16.829
1750844260464,2025-06-25T12:37:40.464,1.200,-130.366,22.317,-14.817
1750844260474,2025-06-25T12:37:40.474,1.210,-120.488,26.951,-13.171
1750844260484,2025-06-25T12:37:40.484,1.220,-110.732,30.793,-11.524
1750844260494,2025-06-25T12:37:40.494,1.230,-100.976,31.159,-9.573
1750844260504,2025-06-25T12:37:40.504,1.240,-91.646,29.817,-7.866
1750844260514,2025-06-25T12:37:40.514,1.250,-82.439,27.195,-6.159
1750844260524,2025-06-25T12:37:40.524,1.260,-73.780,22.744,-4.268
1750844260534,2025-06-25T12:37:40.534,1.270,-65.366,15.244,-2.500
1750844260544,2025-06-25T12:37:40.544,1.280,-56.585,7.378,-0.366
1750844260554,2025-06-25T12:37:40.554,1.290,-48.110,3.963,2.317
1750844260564,2025-06-25T12:37:40.564,1.300,-39.207,6.220,4.695
1750844260574,2025-06-25T12:37:40.574,1.310,-30.244,12.134,8.171
1750844260584,2025-06-25T12:37:40.584,1.320,-22.622,20.305,12.439
1750844260594,2025-06-25T12:37:40.594,1.330,-15.915,30.183,15.427
1750844260604,2025-06-25T12:37:40.604,1.340,-10.488,36.159,15.610
1750844260614,2025-06-25T12:37:40.614,1.350,-6.646,32.744,14.512
1750844260624,2025-06-25T12:37:40.624,1.360,-3.963,21.220,12.134
1750844260634,2025-06-25T12:37:40.634,1.370,-1.890,7.317,7.622
1750844260644,2025-06-25T12:37:40.644,1.380,0.061,-4.146,2.134
1750844260654,2025-06-25T12:37:40.654,1.390,1.951,-10.732,-1.585
1750844260664,2025-06-25T12:37:40.664,1.400,4.085,-12.927,-4.024
1750844260674,2025-06-25T12:37:40.674,1.410,6.524,-13.171,-4.512
1750844260684,2025-06-25T12:37:40.684,1.420,9.024,-11.524,-4.146
1750844260694,2025-06-25T12:37:40.694,1.430,11.098,-9.390,-2.744
1750844260704,2025-06-25T12:37:40.704,1.440,12.622,-9.085,-0.122
1750844260714,2025-06-25T12:37:40.714,1.450,13.598,-11.951,2.134
1750844260724,2025-06-25T12:37:40.724,1.460,14.451,-16.707,3.963
1750844260734,2025-06-25T12:37:40.734,1.470,16.280,-21.890,4.512
1750844260744,2025-06-25T12:37:40.744,1.480,19.451,-25.915,3.841
1750844260754,2025-06-25T12:37:40.754,1.490,23.293,-28.232,2.378
1750844260764,2025-06-25T12:37:40.764,1.500,27.744,-30.244,0.671
1750844260774,2025-06-25T12:37:40.774,1.510,32.683,-33.963,0.000
1750844260784,2025-06-25T12:37:40.784,1.520,37.988,-38.720,0.305
1750844260794,2025-06-25T12:37:40.794,1.530,44.268,-43.659,1.159
1750844260804,2025-06-25T12:37:40.804,1.540,52.012,-47.134,3.537
