epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1751275298072,2025-06-30T12.21.38.072,0.000,10.732,-3.232,0.854
1751275298082,2025-06-30T12.21.38.082,0.010,10.305,-3.232,1.280
1751275298092,2025-06-30T12.21.38.092,0.020,8.354,-6.220,1.402
1751275298102,2025-06-30T12.21.38.102,0.030,6.890,-9.207,1.159
1751275298112,2025-06-30T12.21.38.112,0.040,6.220,-9.817,0.976
1751275298122,2025-06-30T12.21.38.122,0.050,5.671,-9.695,0.976
1751275298132,2025-06-30T12.21.38.132,0.060,4.512,-9.878,0.854
1751275298142,2025-06-30T12.21.38.142,0.070,3.659,-9.573,1.159
1751275298152,2025-06-30T12.21.38.152,0.080,2.927,-8.598,1.768
1751275298162,2025-06-30T12.21.38.162,0.090,2.317,-7.988,2.439
1751275298172,2025-06-30T12.21.38.172,0.100,2.256,-7.500,3.171
1751275298182,2025-06-30T12.21.38.182,0.110,1.951,-8.354,3.841
1751275298192,2025-06-30T12.21.38.192,0.120,1.280,-10.122,4.146
1751275298202,2025-06-30T12.21.38.202,0.130,0.854,-11.463,3.902
1751275298212,2025-06-30T12.21.38.212,0.140,0.610,-11.463,3.415
1751275298222,2025-06-30T12.21.38.222,0.150,0.305,-9.756,2.866
1751275298232,2025-06-30T12.21.38.232,0.160,0.427,-7.256,2.134
1751275298242,2025-06-30T12.21.38.242,0.170,0.671,-4.451,1.585
1751275298252,2025-06-30T12.21.38.252,0.180,0.671,-1.951,1.768
1751275298262,2025-06-30T12.21.38.262,0.190,0.305,-0.732,2.012
1751275298272,2025-06-30T12.21.38.272,0.200,0.061,-0.671,1.951
1751275298282,2025-06-30T12.21.38.282,0.210,0.000,-1.646,2.012
1751275298292,2025-06-30T12.21.38.292,0.220,-0.061,-3.415,2.256
1751275298302,2025-06-30T12.21.38.302,0.230,-0.122,-4.939,2.439
1751275298312,2025-06-30T12.21.38.312,0.240,0.000,-5.366,2.500
1751275298322,2025-06-30T12.21.38.322,0.250,0.427,-4.268,2.256
1751275298332,2025-06-30T12.21.38.332,0.260,0.976,-2.378,2.012
1751275298342,2025-06-30T12.21.38.342,0.270,1.524,-0.793,1.951
1751275298352,2025-06-30T12.21.38.352,0.280,2.012,0.183,2.073
1751275298362,2025-06-30T12.21.38.362,0.290,2.378,0.488,2.317
1751275298372,2025-06-30T12.21.38.372,0.300,2.622,-0.427,2.378
1751275298382,2025-06-30T12.21.38.382,0.310,2.622,-2.561,2.317
1751275298392,2025-06-30T12.21.38.392,0.320,2.500,-4.329,2.195
1751275298402,2025-06-30T12.21.38.402,0.330,2.805,-5.061,2.012
1751275298412,2025-06-30T12.21.38.412,0.340,3.354,-5.793,1.951
1751275298422,2025-06-30T12.21.38.422,0.350,3.963,-6.707,1.768
1751275298432,2025-06-30T12.21.38.432,0.360,4.756,-7.622,1.646
1751275298442,2025-06-30T12.21.38.442,0.370,5.610,-8.537,1.707
1751275298452,2025-06-30T12.21.38.452,0.380,6.707,-9.329,1.524
1751275298462,2025-06-30T12.21.38.462,0.390,8.110,-9.085,0.915
1751275298472,2025-06-30T12.21.38.472,0.400,9.939,-8.232,0.549
1751275298482,2025-06-30T12.21.38.482,0.410,11.585,-7.744,0.305
1751275298492,2025-06-30T12.21.38.492,0.420,13.415,-7.622,0.122
1751275298502,2025-06-30T12.21.38.502,0.430,15.488,-7.622,0.000
1751275298512,2025-06-30T12.21.38.512,0.440,17.927,-8.537,0.000
1751275298522,2025-06-30T12.21.38.522,0.450,20.427,-10.244,0.244
1751275298532,2025-06-30T12.21.38.532,0.460,22.866,-12.317,0.976
1751275298542,2025-06-30T12.21.38.542,0.470,25.427,-15.061,1.951
1751275298552,2025-06-30T12.21.38.552,0.480,27.927,-18.415,2.622
1751275298562,2025-06-30T12.21.38.562,0.490,30.488,-21.585,3.598
1751275298572,2025-06-30T12.21.38.572,0.500,33.659,-23.476,5.122
1751275298582,2025-06-30T12.21.38.582,0.510,37.256,-23.415,6.829
1751275298592,2025-06-30T12.21.38.592,0.520,40.915,-21.280,8.780
1751275298602,2025-06-30T12.21.38.602,0.530,44.207,-17.439,10.610
1751275298612,2025-06-30T12.21.38.612,0.540,47.378,-14.817,11.768
1751275298622,2025-06-30T12.21.38.622,0.550,50.061,-18.293,13.049
1751275298632,2025-06-30T12.21.38.632,0.560,51.220,-27.195,15.122
1751275298642,2025-06-30T12.21.38.642,0.570,51.646,-38.110,16.585
1751275298652,2025-06-30T12.21.38.652,0.580,52.866,-47.073,16.220
1751275298662,2025-06-30T12.21.38.662,0.590,54.817,-51.707,15.366
1751275298672,2025-06-30T12.21.38.672,0.600,57.561,-51.037,14.817
1751275298682,2025-06-30T12.21.38.682,0.610,60.976,-43.780,14.085
1751275298692,2025-06-30T12.21.38.692,0.620,64.695,-33.049,12.988
1751275298702,2025-06-30T12.21.38.702,0.630,67.622,-22.561,11.707
1751275298712,2025-06-30T12.21.38.712,0.640,69.512,-13.110,11.098
1751275298722,2025-06-30T12.21.38.722,0.650,71.280,-7.195,10.671
1751275298732,2025-06-30T12.21.38.732,0.660,72.195,-5.305,10.000
1751275298742,2025-06-30T12.21.38.742,0.670,72.317,-8.110,9.756
1751275298752,2025-06-30T12.21.38.752,0.680,71.646,-13.720,9.817
1751275298762,2025-06-30T12.21.38.762,0.690,70.793,-19.756,9.512
1751275298772,2025-06-30T12.21.38.772,0.700,69.878,-23.049,8.110
1751275298782,2025-06-30T12.21.38.782,0.710,69.451,-23.659,6.341
1751275298792,2025-06-30T12.21.38.792,0.720,69.146,-21.707,4.878
1751275298802,2025-06-30T12.21.38.802,0.730,68.598,-17.378,4.512
1751275298812,2025-06-30T12.21.38.812,0.740,67.988,-13.415,4.878
1751275298822,2025-06-30T12.21.38.822,0.750,66.463,-11.098,4.817
1751275298832,2025-06-30T12.21.38.832,0.760,64.390,-10.427,5.305
1751275298842,2025-06-30T12.21.38.842,0.770,62.439,-9.939,5.488
1751275298852,2025-06-30T12.21.38.852,0.780,60.244,-10.610,4.939
1751275298862,2025-06-30T12.21.38.862,0.790,57.622,-12.256,4.329
1751275298872,2025-06-30T12.21.38.872,0.800,54.878,-14.329,3.780
1751275298882,2025-06-30T12.21.38.882,0.810,52.439,-15.915,3.476
1751275298892,2025-06-30T12.21.38.892,0.820,50.793,-17.439,2.622
1751275298902,2025-06-30T12.21.38.902,0.830,49.329,-18.110,1.890
1751275298912,2025-06-30T12.21.38.912,0.840,47.439,-18.293,1.951
1751275298922,2025-06-30T12.21.38.922,0.850,44.756,-18.841,1.585
1751275298932,2025-06-30T12.21.38.932,0.860,41.524,-18.659,1.402
1751275298942,2025-06-30T12.21.38.942,0.870,37.866,-18.415,1.768
1751275298952,2025-06-30T12.21.38.952,0.880,33.841,-18.476,2.134
1751275298962,2025-06-30T12.21.38.962,0.890,29.207,-16.646,2.561
1751275298972,2025-06-30T12.21.38.972,0.900,25.244,-12.683,2.134
1751275298982,2025-06-30T12.21.38.982,0.910,21.646,-7.317,1.159
1751275298992,2025-06-30T12.21.38.992,0.920,18.171,-2.683,0.549
1751275299002,2025-06-30T12.21.39.002,0.930,14.634,0.183,0.244
1751275299012,2025-06-30T12.21.39.012,0.940,10.732,1.159,-0.061
1751275299022,2025-06-30T12.21.39.022,0.950,7.012,0.976,-0.244
1751275299032,2025-06-30T12.21.39.032,0.960,3.476,0.610,-0.244
1751275299042,2025-06-30T12.21.39.042,0.970,0.244,-0.732,0.000
1751275299052,2025-06-30T12.21.39.052,0.980,-3.232,-3.841,0.183
1751275299062,2025-06-30T12.21.39.062,0.990,-6.890,-6.220,0.305
1751275299072,2025-06-30T12.21.39.072,1.000,-9.756,-6.463,0.244
1751275299082,2025-06-30T12.21.39.082,1.010,-11.768,-5.183,0.122
1751275299092,2025-06-30T12.21.39.092,1.020,-13.415,-2.439,0.183
1751275299102,2025-06-30T12.21.39.102,1.030,-15.671,1.951,0.366
1751275299112,2025-06-30T12.21.39.112,1.040,-18.049,6.768,-0.061
1751275299122,2025-06-30T12.21.39.122,1.050,-20.549,11.890,-0.854
1751275299132,2025-06-30T12.21.39.132,1.060,-23.720,16.585,-1.768
1751275299142,2025-06-30T12.21.39.142,1.070,-27.073,19.634,-2.805
1751275299152,2025-06-30T12.21.39.152,1.080,-30.671,21.037,-3.659
1751275299162,2025-06-30T12.21.39.162,1.090,-34.268,20.854,-4.573
1751275299172,2025-06-30T12.21.39.172,1.100,-38.659,19.085,-5.915
1751275299182,2025-06-30T12.21.39.182,1.110,-43.293,16.159,-6.768
1751275299192,2025-06-30T12.21.39.192,1.120,-47.195,11.707,-6.707
1751275299202,2025-06-30T12.21.39.202,1.130,-51.220,6.768,-5.976
1751275299212,2025-06-30T12.21.39.212,1.140,-55.183,2.378,-4.878
1751275299222,2025-06-30T12.21.39.222,1.150,-58.780,-0.610,-4.268
1751275299232,2025-06-30T12.21.39.232,1.160,-61.890,-1.951,-4.207
1751275299242,2025-06-30T12.21.39.242,1.170,-64.573,-0.915,-4.146
1751275299252,2025-06-30T12.21.39.252,1.180,-67.073,2.256,-3.963
1751275299262,2025-06-30T12.21.39.262,1.190,-69.512,7.744,-3.963
1751275299272,2025-06-30T12.21.39.272,1.200,-71.098,13.476,-3.659
1751275299282,2025-06-30T12.21.39.282,1.210,-72.439,16.341,-3.659
1751275299292,2025-06-30T12.21.39.292,1.220,-73.720,15.427,-3.354
1751275299302,2025-06-30T12.21.39.302,1.230,-74.512,12.073,-2.622
1751275299312,2025-06-30T12.21.39.312,1.240,-75.366,7.195,-2.073
1751275299322,2025-06-30T12.21.39.322,1.250,-75.366,1.524,-1.768
1751275299332,2025-06-30T12.21.39.332,1.260,-75.000,-4.207,-1.037
1751275299342,2025-06-30T12.21.39.342,1.270,-74.512,-8.354,-0.488
1751275299352,2025-06-30T12.21.39.352,1.280,-73.780,-9.817,-0.305
1751275299362,2025-06-30T12.21.39.362,1.290,-71.829,-8.963,-0.671
1751275299372,2025-06-30T12.21.39.372,1.300,-69.512,-6.402,-1.524
1751275299382,2025-06-30T12.21.39.382,1.310,-67.256,-2.683,-2.012
1751275299392,2025-06-30T12.21.39.392,1.320,-64.634,1.098,-2.073
1751275299402,2025-06-30T12.21.39.402,1.330,-62.134,3.963,-2.805
1751275299412,2025-06-30T12.21.39.412,1.340,-60.061,4.573,-3.232
1751275299422,2025-06-30T12.21.39.422,1.350,-57.805,2.561,-3.476
1751275299432,2025-06-30T12.21.39.432,1.360,-56.280,-1.524,-3.780
1751275299442,2025-06-30T12.21.39.442,1.370,-55.793,-7.195,-3.537
1751275299452,2025-06-30T12.21.39.452,1.380,-55.732,-13.659,-3.902
1751275299462,2025-06-30T12.21.39.462,1.390,-55.549,-20.549,-4.634
1751275299472,2025-06-30T12.21.39.472,1.400,-55.427,-25.305,-4.207
1751275299482,2025-06-30T12.21.39.482,1.410,-54.390,-27.195,-3.415
1751275299492,2025-06-30T12.21.39.492,1.420,-51.951,-26.341,-3.110
1751275299502,2025-06-30T12.21.39.502,1.430,-49.085,-24.878,-2.744
1751275299512,2025-06-30T12.21.39.512,1.440,-46.707,-24.451,-2.012
1751275299522,2025-06-30T12.21.39.522,1.450,-45.122,-22.988,-1.463
1751275299532,2025-06-30T12.21.39.532,1.460,-43.293,-19.817,-1.280
1751275299542,2025-06-30T12.21.39.542,1.470,-40.488,-14.878,-1.220
1751275299552,2025-06-30T12.21.39.552,1.480,-37.622,-10.549,-0.793
1751275299562,2025-06-30T12.21.39.562,1.490,-35.427,-8.293,0.366
1751275299572,2025-06-30T12.21.39.572,1.500,-33.232,-7.500,1.524
1751275299582,2025-06-30T12.21.39.582,1.510,-31.159,-8.841,2.317
1751275299592,2025-06-30T12.21.39.592,1.520,-29.024,-11.220,3.110
1751275299602,2025-06-30T12.21.39.602,1.530,-26.524,-13.902,3.841
1751275299612,2025-06-30T12.21.39.612,1.540,-23.720,-15.915,4.268
1751275299622,2025-06-30T12.21.39.622,1.550,-20.732,-14.939,4.329
1751275299632,2025-06-30T12.21.39.632,1.560,-16.707,-9.756,3.537
1751275299642,2025-06-30T12.21.39.642,1.570,-11.829,-2.073,2.622
1751275299652,2025-06-30T12.21.39.652,1.580,-7.378,6.159,2.256
1751275299662,2025-06-30T12.21.39.662,1.590,-2.988,13.476,1.646
1751275299672,2025-06-30T12.21.39.672,1.600,1.220,19.817,0.610
1751275299682,2025-06-30T12.21.39.682,1.610,4.451,24.268,0.427
1751275299692,2025-06-30T12.21.39.692,1.620,6.707,25.976,0.244
1751275299702,2025-06-30T12.21.39.702,1.630,8.049,25.671,0.305
1751275299712,2025-06-30T12.21.39.712,1.640,8.902,24.878,0.488
1751275299722,2025-06-30T12.21.39.722,1.650,9.695,23.780,0.183
1751275299732,2025-06-30T12.21.39.732,1.660,10.427,21.463,-0.244
1751275299742,2025-06-30T12.21.39.742,1.670,10.671,18.780,-0.488
1751275299752,2025-06-30T12.21.39.752,1.680,10.549,15.854,-0.976
1751275299762,2025-06-30T12.21.39.762,1.690,10.244,12.866,-1.463
1751275299772,2025-06-30T12.21.39.772,1.700,9.634,9.207,-1.402
1751275299782,2025-06-30T12.21.39.782,1.710,8.598,5.244,-1.463
1751275299792,2025-06-30T12.21.39.792,1.720,7.195,2.317,-1.585
1751275299802,2025-06-30T12.21.39.802,1.730,6.220,0.793,-1.402
1751275299812,2025-06-30T12.21.39.812,1.740,5.061,0.305,-1.037
1751275299822,2025-06-30T12.21.39.822,1.750,4.146,0.366,-0.549
1751275299832,2025-06-30T12.21.39.832,1.760,3.354,0.183,0.061
1751275299842,2025-06-30T12.21.39.842,1.770,2.317,-0.305,0.793
1751275299852,2025-06-30T12.21.39.852,1.780,1.768,-0.610,1.463
1751275299862,2025-06-30T12.21.39.862,1.790,1.280,-0.976,1.707
1751275299872,2025-06-30T12.21.39.872,1.800,0.793,-1.463,1.890
1751275299882,2025-06-30T12.21.39.882,1.810,0.305,-1.159,2.256
1751275299892,2025-06-30T12.21.39.892,1.820,0.183,-0.061,2.439
1751275299902,2025-06-30T12.21.39.902,1.830,0.000,1.585,2.500
1751275299912,2025-06-30T12.21.39.912,1.840,0.183,2.805,2.683
1751275299922,2025-06-30T12.21.39.922,1.850,0.244,2.805,2.805
1751275299932,2025-06-30T12.21.39.932,1.860,-0.061,1.890,2.927
1751275299942,2025-06-30T12.21.39.942,1.870,-0.122,1.037,2.622
1751275299952,2025-06-30T12.21.39.952,1.880,-0.122,1.037,2.012
1751275299962,2025-06-30T12.21.39.962,1.890,-0.061,1.463,1.707
1751275299972,2025-06-30T12.21.39.972,1.900,-0.122,2.134,1.707
1751275299982,2025-06-30T12.21.39.982,1.910,-0.183,3.232,1.707
1751275299992,2025-06-30T12.21.39.992,1.920,0.122,4.146,1.463
1751275300002,2025-06-30T12.21.40.002,1.930,0.183,4.268,1.098
1751275300012,2025-06-30T12.21.40.012,1.940,0.183,3.659,1.280
1751275300022,2025-06-30T12.21.40.022,1.950,0.183,2.927,1.585
1751275300032,2025-06-30T12.21.40.032,1.960,0.122,2.195,1.707
1751275300042,2025-06-30T12.21.40.042,1.970,0.305,1.402,1.524
1751275300052,2025-06-30T12.21.40.052,1.980,0.244,0.610,1.829
1751275300062,2025-06-30T12.21.40.062,1.990,0.061,0.183,2.073
1751275300072,2025-06-30T12.21.40.072,2.000,0.427,0.000,2.073
1751275300082,2025-06-30T12.21.40.082,2.010,1.037,0.061,2.073
1751275300092,2025-06-30T12.21.40.092,2.020,1.524,-0.488,1.951
1751275300102,2025-06-30T12.21.40.102,2.030,2.012,-2.195,1.646
1751275300112,2025-06-30T12.21.40.112,2.040,2.439,-4.268,1.341
1751275300122,2025-06-30T12.21.40.122,2.050,3.171,-6.220,1.098
1751275300132,2025-06-30T12.21.40.132,2.060,4.024,-7.622,0.732
1751275300142,2025-06-30T12.21.40.142,2.070,5.244,-8.110,0.610
1751275300152,2025-06-30T12.21.40.152,2.080,6.768,-8.476,0.488
1751275300162,2025-06-30T12.21.40.162,2.090,8.354,-10.000,0.488
1751275300172,2025-06-30T12.21.40.172,2.100,10.000,-13.232,0.549
1751275300182,2025-06-30T12.21.40.182,2.110,12.317,-17.683,1.037
1751275300192,2025-06-30T12.21.40.192,2.120,15.000,-23.110,1.402
1751275300202,2025-06-30T12.21.40.202,2.130,17.500,-28.720,1.037
1751275300212,2025-06-30T12.21.40.212,2.140,19.573,-32.866,0.793
1751275300222,2025-06-30T12.21.40.222,2.150,21.646,-34.146,0.183
1751275300232,2025-06-30T12.21.40.232,2.160,24.146,-31.585,-1.159
1751275300242,2025-06-30T12.21.40.242,2.170,27.134,-27.073,-2.012
1751275300252,2025-06-30T12.21.40.252,2.180,29.939,-22.683,-2.317
1751275300262,2025-06-30T12.21.40.262,2.190,32.378,-19.512,-2.927
1751275300272,2025-06-30T12.21.40.272,2.200,34.756,-17.927,-3.232
1751275300282,2025-06-30T12.21.40.282,2.210,36.707,-17.866,-2.988
1751275300292,2025-06-30T12.21.40.292,2.220,38.232,-18.780,-2.500
1751275300302,2025-06-30T12.21.40.302,2.230,39.451,-18.841,-1.890
1751275300312,2025-06-30T12.21.40.312,2.240,40.915,-17.073,-1.890
1751275300322,2025-06-30T12.21.40.322,2.250,42.805,-14.634,-2.561
1751275300332,2025-06-30T12.21.40.332,2.260,44.878,-12.561,-3.110
1751275300342,2025-06-30T12.21.40.342,2.270,47.012,-10.976,-2.988
1751275300352,2025-06-30T12.21.40.352,2.280,49.024,-10.488,-3.110
1751275300362,2025-06-30T12.21.40.362,2.290,50.488,-10.915,-3.720
1751275300372,2025-06-30T12.21.40.372,2.300,52.012,-12.439,-4.268
1751275300382,2025-06-30T12.21.40.382,2.310,53.049,-14.085,-4.024
1751275300392,2025-06-30T12.21.40.392,2.320,53.537,-14.512,-2.805
1751275300402,2025-06-30T12.21.40.402,2.330,54.756,-11.707,-2.866
1751275300412,2025-06-30T12.21.40.412,2.340,56.341,-6.402,-4.024
1751275300422,2025-06-30T12.21.40.422,2.350,57.805,-1.220,-4.878
1751275300432,2025-06-30T12.21.40.432,2.360,58.659,1.037,-4.451
1751275300442,2025-06-30T12.21.40.442,2.370,59.085,-0.549,-2.805
1751275300452,2025-06-30T12.21.40.452,2.380,58.841,-5.183,-1.585
1751275300462,2025-06-30T12.21.40.462,2.390,58.415,-10.549,-1.037
1751275300472,2025-06-30T12.21.40.472,2.400,58.110,-15.122,-1.768
1751275300482,2025-06-30T12.21.40.482,2.410,57.683,-18.415,-3.720
1751275300492,2025-06-30T12.21.40.492,2.420,58.476,-19.634,-5.549
1751275300502,2025-06-30T12.21.40.502,2.430,58.841,-18.780,-7.256
1751275300512,2025-06-30T12.21.40.512,2.440,58.049,-16.890,-8.659
1751275300522,2025-06-30T12.21.40.522,2.450,57.073,-13.110,-9.695
1751275300532,2025-06-30T12.21.40.532,2.460,55.610,-6.524,-9.390
1751275300542,2025-06-30T12.21.40.542,2.470,54.695,1.280,-8.049
1751275300552,2025-06-30T12.21.40.552,2.480,54.329,8.963,-6.585
1751275300562,2025-06-30T12.21.40.562,2.490,53.963,14.390,-4.878
1751275300572,2025-06-30T12.21.40.572,2.500,52.988,17.012,-3.598
1751275300582,2025-06-30T12.21.40.582,2.510,52.134,17.256,-3.110
1751275300592,2025-06-30T12.21.40.592,2.520,50.610,15.732,-2.744
1751275300602,2025-06-30T12.21.40.602,2.530,48.659,12.683,-2.805
1751275300612,2025-06-30T12.21.40.612,2.540,46.890,9.390,-3.720
1751275300622,2025-06-30T12.21.40.622,2.550,45.122,7.195,-4.207
1751275300632,2025-06-30T12.21.40.632,2.560,43.598,6.220,-3.780
1751275300642,2025-06-30T12.21.40.642,2.570,42.012,5.976,-3.354
1751275300652,2025-06-30T12.21.40.652,2.580,40.610,6.524,-2.317
1751275300662,2025-06-30T12.21.40.662,2.590,39.085,7.683,-1.524
1751275300672,2025-06-30T12.21.40.672,2.600,37.195,7.683,-1.037
1751275300682,2025-06-30T12.21.40.682,2.610,34.939,6.829,-0.915
1751275300692,2025-06-30T12.21.40.692,2.620,32.866,5.305,-0.732
1751275300702,2025-06-30T12.21.40.702,2.630,31.159,2.988,-0.122
1751275300712,2025-06-30T12.21.40.712,2.640,29.451,-1.037,0.732
1751275300722,2025-06-30T12.21.40.722,2.650,27.256,-6.402,1.341
1751275300732,2025-06-30T12.21.40.732,2.660,24.939,-11.829,1.220
1751275300742,2025-06-30T12.21.40.742,2.670,22.439,-14.878,-0.183
1751275300752,2025-06-30T12.21.40.752,2.680,21.280,-14.878,-1.768
1751275300762,2025-06-30T12.21.40.762,2.690,20.732,-12.927,-2.866
1751275300772,2025-06-30T12.21.40.772,2.700,20.122,-9.268,-3.476
1751275300782,2025-06-30T12.21.40.782,2.710,18.963,-5.000,-4.024
1751275300792,2025-06-30T12.21.40.792,2.720,17.866,-0.366,-4.329
1751275300802,2025-06-30T12.21.40.802,2.730,16.829,4.268,-4.146
1751275300812,2025-06-30T12.21.40.812,2.740,15.122,5.976,-3.598
1751275300822,2025-06-30T12.21.40.822,2.750,12.378,5.000,-2.988
1751275300832,2025-06-30T12.21.40.832,2.760,9.390,2.622,-2.500
1751275300842,2025-06-30T12.21.40.842,2.770,6.280,-0.427,-2.073
1751275300852,2025-06-30T12.21.40.852,2.780,2.744,-2.256,-1.646
1751275300862,2025-06-30T12.21.40.862,2.790,-0.427,-1.951,-1.341
1751275300872,2025-06-30T12.21.40.872,2.800,-3.110,-0.183,-1.646
1751275300882,2025-06-30T12.21.40.882,2.810,-5.610,1.037,-1.280
1751275300892,2025-06-30T12.21.40.892,2.820,-8.659,1.280,-0.488
1751275300902,2025-06-30T12.21.40.902,2.830,-12.256,1.768,-0.427
1751275300912,2025-06-30T12.21.40.912,2.840,-15.976,3.293,-0.488
1751275300922,2025-06-30T12.21.40.922,2.850,-19.451,4.817,0.000
1751275300932,2025-06-30T12.21.40.932,2.860,-23.232,5.366,0.488
1751275300942,2025-06-30T12.21.40.942,2.870,-27.134,5.000,0.610
1751275300952,2025-06-30T12.21.40.952,2.880,-31.037,4.390,0.488
1751275300962,2025-06-30T12.21.40.962,2.890,-34.390,3.476,0.000
1751275300972,2025-06-30T12.21.40.972,2.900,-37.622,2.866,-0.549
1751275300982,2025-06-30T12.21.40.982,2.910,-41.463,5.366,-1.037
1751275300992,2025-06-30T12.21.40.992,2.920,-43.963,10.976,-1.951
1751275301002,2025-06-30T12.21.41.002,2.930,-45.793,17.256,-2.988
1751275301012,2025-06-30T12.21.41.012,2.940,-48.354,20.915,-3.598
1751275301022,2025-06-30T12.21.41.022,2.950,-51.220,21.037,-4.146
1751275301032,2025-06-30T12.21.41.032,2.960,-53.780,19.390,-5.000
1751275301042,2025-06-30T12.21.41.042,2.970,-56.341,18.720,-6.159
1751275301052,2025-06-30T12.21.41.052,2.980,-58.293,20.671,-7.012
1751275301062,2025-06-30T12.21.41.062,2.990,-59.939,24.268,-7.073
1751275301072,2025-06-30T12.21.41.072,3.000,-62.134,26.585,-6.098
1751275301082,2025-06-30T12.21.41.082,3.010,-65.000,25.244,-5.061
1751275301092,2025-06-30T12.21.41.092,3.020,-68.171,20.244,-3.537
1751275301102,2025-06-30T12.21.41.102,3.030,-71.098,13.293,-1.890
1751275301112,2025-06-30T12.21.41.112,3.040,-73.049,6.037,-0.305
1751275301122,2025-06-30T12.21.41.122,3.050,-73.476,0.000,1.402
1751275301132,2025-06-30T12.21.41.132,3.060,-74.146,-3.659,2.683
1751275301142,2025-06-30T12.21.41.142,3.070,-74.756,-5.366,2.927
1751275301152,2025-06-30T12.21.41.152,3.080,-74.939,-5.793,2.378
1751275301162,2025-06-30T12.21.41.162,3.090,-74.512,-5.000,2.500
1751275301172,2025-06-30T12.21.41.172,3.100,-73.293,-3.293,2.805
1751275301182,2025-06-30T12.21.41.182,3.110,-71.037,-0.549,2.561
1751275301192,2025-06-30T12.21.41.192,3.120,-68.659,3.293,2.561
1751275301202,2025-06-30T12.21.41.202,3.130,-66.646,7.439,2.439
1751275301212,2025-06-30T12.21.41.212,3.140,-64.817,9.878,1.890
1751275301222,2025-06-30T12.21.41.222,3.150,-63.110,11.098,1.402
1751275301232,2025-06-30T12.21.41.232,3.160,-61.098,11.829,1.463
1751275301242,2025-06-30T12.21.41.242,3.170,-58.415,13.232,1.463
1751275301252,2025-06-30T12.21.41.252,3.180,-55.732,16.341,1.524
1751275301262,2025-06-30T12.21.41.262,3.190,-53.293,21.098,1.463
1751275301272,2025-06-30T12.21.41.272,3.200,-52.012,25.305,0.671
1751275301282,2025-06-30T12.21.41.282,3.210,-51.463,27.622,-0.488
1751275301292,2025-06-30T12.21.41.292,3.220,-50.549,27.134,-1.585
1751275301302,2025-06-30T12.21.41.302,3.230,-49.512,21.707,-2.256
1751275301312,2025-06-30T12.21.41.312,3.240,-48.720,13.293,-2.378
1751275301322,2025-06-30T12.21.41.322,3.250,-47.195,6.646,-1.524
1751275301332,2025-06-30T12.21.41.332,3.260,-45.305,2.195,-0.427
1751275301342,2025-06-30T12.21.41.342,3.270,-43.110,0.244,0.976
1751275301352,2025-06-30T12.21.41.352,3.280,-40.732,2.073,3.110
1751275301362,2025-06-30T12.21.41.362,3.290,-37.927,4.817,4.451
1751275301372,2025-06-30T12.21.41.372,3.300,-35.610,7.195,4.695
1751275301382,2025-06-30T12.21.41.382,3.310,-32.927,8.476,4.634
1751275301392,2025-06-30T12.21.41.392,3.320,-29.390,7.988,4.268
1751275301402,2025-06-30T12.21.41.402,3.330,-25.976,6.220,4.268
1751275301412,2025-06-30T12.21.41.412,3.340,-22.317,4.512,4.634
1751275301422,2025-06-30T12.21.41.422,3.350,-18.659,4.634,4.390
1751275301432,2025-06-30T12.21.41.432,3.360,-14.695,5.366,3.720
1751275301442,2025-06-30T12.21.41.442,3.370,-10.549,7.012,3.537
1751275301452,2025-06-30T12.21.41.452,3.380,-6.829,9.451,4.146
1751275301462,2025-06-30T12.21.41.462,3.390,-4.207,11.768,4.085
1751275301472,2025-06-30T12.21.41.472,3.400,-2.134,13.780,3.232
1751275301482,2025-06-30T12.21.41.482,3.410,-0.061,14.146,2.683
1751275301492,2025-06-30T12.21.41.492,3.420,1.037,11.524,2.988
1751275301502,2025-06-30T12.21.41.502,3.430,1.829,7.683,2.805
1751275301512,2025-06-30T12.21.41.512,3.440,2.927,5.061,2.012
1751275301522,2025-06-30T12.21.41.522,3.450,4.268,3.476,1.646
1751275301532,2025-06-30T12.21.41.532,3.460,5.244,2.866,1.646
1751275301542,2025-06-30T12.21.41.542,3.470,5.976,2.256,1.585
1751275301552,2025-06-30T12.21.41.552,3.480,6.341,0.427,1.585
1751275301562,2025-06-30T12.21.41.562,3.490,6.890,-1.524,1.524
1751275301572,2025-06-30T12.21.41.572,3.500,7.927,-3.232,1.220
1751275301582,2025-06-30T12.21.41.582,3.510,8.902,-5.305,0.854
1751275301592,2025-06-30T12.21.41.592,3.520,9.512,-8.354,1.280
1751275301602,2025-06-30T12.21.41.602,3.530,9.390,-11.159,2.683
1751275301612,2025-06-30T12.21.41.612,3.540,8.659,-11.951,3.963
1751275301622,2025-06-30T12.21.41.622,3.550,7.866,-10.549,4.878
1751275301632,2025-06-30T12.21.41.632,3.560,6.951,-8.963,5.305
1751275301642,2025-06-30T12.21.41.642,3.570,6.098,-7.805,6.159
1751275301652,2025-06-30T12.21.41.652,3.580,5.122,-7.683,6.829
1751275301662,2025-06-30T12.21.41.662,3.590,4.268,-8.780,7.134
1751275301672,2025-06-30T12.21.41.672,3.600,2.988,-10.793,7.012
1751275301682,2025-06-30T12.21.41.682,3.610,2.012,-13.780,6.768
1751275301692,2025-06-30T12.21.41.692,3.620,1.524,-17.073,5.549
