epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1751274849893,2025-06-30T12.14.09.893,0.000,-61.280,6.402,1.463
1751274849903,2025-06-30T12.14.09.903,0.010,-61.585,4.695,2.134
1751274849913,2025-06-30T12.14.09.913,0.020,-63.049,-3.659,5.854
1751274849923,2025-06-30T12.14.09.923,0.030,-65.122,-15.305,9.939
1751274849933,2025-06-30T12.14.09.933,0.040,-66.890,-24.756,12.378
1751274849943,2025-06-30T12.14.09.943,0.050,-68.110,-30.671,14.207
1751274849953,2025-06-30T12.14.09.953,0.060,-68.415,-32.012,16.463
1751274849963,2025-06-30T12.14.09.963,0.070,-67.622,-29.024,19.390
1751274849973,2025-06-30T12.14.09.973,0.080,-66.037,-22.927,22.195
1751274849983,2025-06-30T12.14.09.983,0.090,-64.024,-15.488,25.976
1751274849993,2025-06-30T12.14.09.993,0.100,-61.159,-10.061,28.963
1751274850003,2025-06-30T12.14.10.003,0.110,-58.598,-7.378,31.220
1751274850013,2025-06-30T12.14.10.013,0.120,-55.976,-7.500,34.207
1751274850023,2025-06-30T12.14.10.023,0.130,-52.988,-8.720,37.317
1751274850033,2025-06-30T12.14.10.033,0.140,-50.000,-11.463,39.634
1751274850043,2025-06-30T12.14.10.043,0.150,-47.012,-16.402,40.549
1751274850053,2025-06-30T12.14.10.053,0.160,-44.695,-20.854,41.524
1751274850063,2025-06-30T12.14.10.063,0.170,-41.951,-23.293,43.232
1751274850073,2025-06-30T12.14.10.073,0.180,-38.537,-21.463,43.537
1751274850083,2025-06-30T12.14.10.083,0.190,-34.817,-15.183,42.683
1751274850093,2025-06-30T12.14.10.093,0.200,-30.976,-7.805,42.195
1751274850103,2025-06-30T12.14.10.103,0.210,-27.561,-2.683,42.378
1751274850113,2025-06-30T12.14.10.113,0.220,-24.512,-1.280,41.951
1751274850123,2025-06-30T12.14.10.123,0.230,-21.890,-2.744,40.427
1751274850133,2025-06-30T12.14.10.133,0.240,-19.329,-4.573,39.024
1751274850143,2025-06-30T12.14.10.143,0.250,-16.951,-5.244,37.927
1751274850153,2025-06-30T12.14.10.153,0.260,-14.695,-4.817,36.524
1751274850163,2025-06-30T12.14.10.163,0.270,-12.073,-4.024,34.817
1751274850173,2025-06-30T12.14.10.173,0.280,-9.634,-4.390,33.110
1751274850183,2025-06-30T12.14.10.183,0.290,-7.683,-8.110,31.280
1751274850193,2025-06-30T12.14.10.193,0.300,-6.220,-14.512,28.902
1751274850203,2025-06-30T12.14.10.203,0.310,-5.122,-19.268,26.159
1751274850213,2025-06-30T12.14.10.213,0.320,-3.720,-19.878,23.293
1751274850223,2025-06-30T12.14.10.223,0.330,-1.341,-17.195,19.573
1751274850233,2025-06-30T12.14.10.233,0.340,1.220,-12.378,15.000
1751274850243,2025-06-30T12.14.10.243,0.350,4.390,-7.378,10.000
1751274850253,2025-06-30T12.14.10.253,0.360,7.561,-3.415,5.122
1751274850263,2025-06-30T12.14.10.263,0.370,9.695,-0.549,1.768
1751274850273,2025-06-30T12.14.10.273,0.380,11.585,2.134,-1.341
1751274850283,2025-06-30T12.14.10.283,0.390,13.049,4.817,-5.183
1751274850293,2025-06-30T12.14.10.293,0.400,13.720,6.098,-7.744
1751274850303,2025-06-30T12.14.10.303,0.410,13.415,6.463,-8.963
1751274850313,2025-06-30T12.14.10.313,0.420,12.866,6.280,-10.183
1751274850323,2025-06-30T12.14.10.323,0.430,12.134,6.159,-11.220
1751274850333,2025-06-30T12.14.10.333,0.440,10.732,6.524,-11.037
1751274850343,2025-06-30T12.14.10.343,0.450,9.024,6.402,-10.061
1751274850353,2025-06-30T12.14.10.353,0.460,7.195,4.878,-9.085
1751274850363,2025-06-30T12.14.10.363,0.470,5.122,2.561,-7.561
1751274850373,2025-06-30T12.14.10.373,0.480,3.232,-0.122,-6.098
1751274850383,2025-06-30T12.14.10.383,0.490,1.768,-2.256,-5.244
1751274850393,2025-06-30T12.14.10.393,0.500,0.976,-3.171,-4.756
1751274850403,2025-06-30T12.14.10.403,0.510,0.549,-1.280,-4.329
1751274850413,2025-06-30T12.14.10.413,0.520,0.732,2.866,-4.207
1751274850423,2025-06-30T12.14.10.423,0.530,0.915,7.012,-4.329
1751274850433,2025-06-30T12.14.10.433,0.540,0.488,7.073,-3.537
1751274850443,2025-06-30T12.14.10.443,0.550,-0.549,1.707,-2.073
1751274850453,2025-06-30T12.14.10.453,0.560,-2.134,-4.817,-0.976
1751274850463,2025-06-30T12.14.10.463,0.570,-2.805,-8.476,0.305
1751274850473,2025-06-30T12.14.10.473,0.580,-3.049,-9.207,1.951
1751274850483,2025-06-30T12.14.10.483,0.590,-3.293,-8.049,3.415
1751274850493,2025-06-30T12.14.10.493,0.600,-3.659,-5.366,4.939
1751274850503,2025-06-30T12.14.10.503,0.610,-3.902,-1.220,6.463
1751274850513,2025-06-30T12.14.10.513,0.620,-3.963,3.415,7.317
1751274850523,2025-06-30T12.14.10.523,0.630,-4.024,6.463,7.988
1751274850533,2025-06-30T12.14.10.533,0.640,-3.963,7.195,8.659
1751274850543,2025-06-30T12.14.10.543,0.650,-3.841,6.220,9.695
1751274850553,2025-06-30T12.14.10.553,0.660,-3.598,5.000,10.854
1751274850563,2025-06-30T12.14.10.563,0.670,-3.720,3.171,11.890
1751274850573,2025-06-30T12.14.10.573,0.680,-3.537,1.463,12.805
1751274850583,2025-06-30T12.14.10.583,0.690,-3.293,0.915,13.841
1751274850593,2025-06-30T12.14.10.593,0.700,-2.683,1.280,15.244
1751274850603,2025-06-30T12.14.10.603,0.710,-2.012,2.012,16.707
1751274850613,2025-06-30T12.14.10.613,0.720,-1.220,2.073,18.110
1751274850623,2025-06-30T12.14.10.623,0.730,-0.671,1.280,19.329
1751274850633,2025-06-30T12.14.10.633,0.740,-0.366,-0.183,20.671
1751274850643,2025-06-30T12.14.10.643,0.750,-0.122,-2.317,22.073
1751274850653,2025-06-30T12.14.10.653,0.760,0.488,-4.268,23.476
1751274850663,2025-06-30T12.14.10.663,0.770,1.707,-4.573,24.756
1751274850673,2025-06-30T12.14.10.673,0.780,3.110,-3.476,25.610
1751274850683,2025-06-30T12.14.10.683,0.790,4.268,-1.524,26.341
1751274850693,2025-06-30T12.14.10.693,0.800,5.488,0.122,27.683
1751274850703,2025-06-30T12.14.10.703,0.810,6.585,0.976,28.841
1751274850713,2025-06-30T12.14.10.713,0.820,7.256,0.244,29.390
1751274850723,2025-06-30T12.14.10.723,0.830,7.744,-2.012,29.329
1751274850733,2025-06-30T12.14.10.733,0.840,8.537,-4.878,28.476
1751274850743,2025-06-30T12.14.10.743,0.850,9.390,-7.256,27.805
1751274850753,2025-06-30T12.14.10.753,0.860,10.122,-9.878,27.622
1751274850763,2025-06-30T12.14.10.763,0.870,11.159,-13.720,27.500
1751274850773,2025-06-30T12.14.10.773,0.880,12.317,-17.317,27.683
1751274850783,2025-06-30T12.14.10.783,0.890,13.902,-19.756,27.927
1751274850793,2025-06-30T12.14.10.793,0.900,15.549,-21.037,27.744
1751274850803,2025-06-30T12.14.10.803,0.910,17.256,-20.732,27.134
1751274850813,2025-06-30T12.14.10.813,0.920,19.329,-19.512,26.646
1751274850823,2025-06-30T12.14.10.823,0.930,21.220,-19.329,25.854
1751274850833,2025-06-30T12.14.10.833,0.940,22.866,-20.244,25.366
1751274850843,2025-06-30T12.14.10.843,0.950,25.061,-20.671,24.878
1751274850853,2025-06-30T12.14.10.853,0.960,27.500,-19.024,23.659
1751274850863,2025-06-30T12.14.10.863,0.970,29.573,-16.463,21.951
1751274850873,2025-06-30T12.14.10.873,0.980,31.951,-12.866,19.939
1751274850883,2025-06-30T12.14.10.883,0.990,34.451,-7.561,18.354
1751274850893,2025-06-30T12.14.10.893,1.000,36.585,-1.159,17.744
1751274850903,2025-06-30T12.14.10.903,1.010,39.085,4.939,16.646
1751274850913,2025-06-30T12.14.10.913,1.020,41.585,12.317,14.695
1751274850923,2025-06-30T12.14.10.923,1.030,44.024,20.000,12.378
1751274850933,2025-06-30T12.14.10.933,1.040,45.854,27.500,10.305
1751274850943,2025-06-30T12.14.10.943,1.050,47.561,33.780,8.598
1751274850953,2025-06-30T12.14.10.953,1.060,49.146,38.354,6.098
1751274850963,2025-06-30T12.14.10.963,1.070,49.756,39.268,4.085
1751274850973,2025-06-30T12.14.10.973,1.080,49.695,35.000,3.171
1751274850983,2025-06-30T12.14.10.983,1.090,49.451,26.280,2.256
1751274850993,2025-06-30T12.14.10.993,1.100,48.902,15.610,1.341
1751274851003,2025-06-30T12.14.11.003,1.110,48.293,5.061,0.427
1751274851013,2025-06-30T12.14.11.013,1.120,47.744,-3.049,-0.915
1751274851023,2025-06-30T12.14.11.023,1.130,47.378,-9.451,-1.585
1751274851033,2025-06-30T12.14.11.033,1.140,46.890,-14.573,-2.500
1751274851043,2025-06-30T12.14.11.043,1.150,46.402,-17.500,-3.902
1751274851053,2025-06-30T12.14.11.053,1.160,46.768,-18.171,-4.268
1751274851063,2025-06-30T12.14.11.063,1.170,47.317,-16.890,-4.390
1751274851073,2025-06-30T12.14.11.073,1.180,47.683,-14.695,-5.793
1751274851083,2025-06-30T12.14.11.083,1.190,47.500,-10.366,-8.720
1751274851093,2025-06-30T12.14.11.093,1.200,46.768,-4.817,-11.524
1751274851103,2025-06-30T12.14.11.103,1.210,45.549,-0.793,-13.659
1751274851113,2025-06-30T12.14.11.113,1.220,44.512,-0.610,-15.549
1751274851123,2025-06-30T12.14.11.123,1.230,43.293,-4.329,-17.134
1751274851133,2025-06-30T12.14.11.133,1.240,42.073,-9.451,-18.780
1751274851143,2025-06-30T12.14.11.143,1.250,41.159,-14.085,-20.732
1751274851153,2025-06-30T12.14.11.153,1.260,39.817,-16.768,-21.890
1751274851163,2025-06-30T12.14.11.163,1.270,38.780,-16.768,-22.317
1751274851173,2025-06-30T12.14.11.173,1.280,38.110,-13.780,-22.927
1751274851183,2025-06-30T12.14.11.183,1.290,37.622,-10.061,-24.085
1751274851193,2025-06-30T12.14.11.193,1.300,36.890,-7.866,-25.915
1751274851203,2025-06-30T12.14.11.203,1.310,35.671,-7.805,-28.171
1751274851213,2025-06-30T12.14.11.213,1.320,34.268,-8.841,-30.305
1751274851223,2025-06-30T12.14.11.223,1.330,32.866,-8.841,-31.768
1751274851233,2025-06-30T12.14.11.233,1.340,31.524,-6.707,-32.927
1751274851243,2025-06-30T12.14.11.243,1.350,30.122,-2.622,-34.268
1751274851253,2025-06-30T12.14.11.253,1.360,28.720,1.951,-36.098
1751274851263,2025-06-30T12.14.11.263,1.370,27.134,5.000,-37.256
1751274851273,2025-06-30T12.14.11.273,1.380,25.122,5.305,-37.195
1751274851283,2025-06-30T12.14.11.283,1.390,23.049,2.927,-37.195
1751274851293,2025-06-30T12.14.11.293,1.400,20.732,-0.183,-37.683
1751274851303,2025-06-30T12.14.11.303,1.410,18.415,-2.744,-37.988
1751274851313,2025-06-30T12.14.11.313,1.420,16.341,-4.207,-37.622
1751274851323,2025-06-30T12.14.11.323,1.430,14.512,-4.268,-36.951
1751274851333,2025-06-30T12.14.11.333,1.440,12.744,-2.622,-36.220
1751274851343,2025-06-30T12.14.11.343,1.450,11.341,-0.427,-35.671
1751274851353,2025-06-30T12.14.11.353,1.460,9.512,0.976,-35.244
1751274851363,2025-06-30T12.14.11.363,1.470,7.317,1.707,-34.817
1751274851373,2025-06-30T12.14.11.373,1.480,5.427,1.585,-34.878
1751274851383,2025-06-30T12.14.11.383,1.490,3.780,0.671,-35.366
1751274851393,2025-06-30T12.14.11.393,1.500,1.890,-0.671,-35.427
1751274851403,2025-06-30T12.14.11.403,1.510,0.122,-1.646,-34.878
1751274851413,2025-06-30T12.14.11.413,1.520,-1.951,-1.463,-34.024
1751274851423,2025-06-30T12.14.11.423,1.530,-3.598,0.976,-32.744
1751274851433,2025-06-30T12.14.11.433,1.540,-4.878,4.573,-31.951
1751274851443,2025-06-30T12.14.11.443,1.550,-6.098,6.890,-31.768
1751274851453,2025-06-30T12.14.11.453,1.560,-7.500,6.646,-31.951
1751274851463,2025-06-30T12.14.11.463,1.570,-8.963,4.451,-32.622
1751274851473,2025-06-30T12.14.11.473,1.580,-10.305,1.280,-33.415
1751274851483,2025-06-30T12.14.11.483,1.590,-11.768,-0.976,-34.207
1751274851493,2025-06-30T12.14.11.493,1.600,-13.232,-1.463,-35.000
1751274851503,2025-06-30T12.14.11.503,1.610,-14.512,0.000,-36.098
1751274851513,2025-06-30T12.14.11.513,1.620,-15.854,4.207,-36.524
1751274851523,2025-06-30T12.14.11.523,1.630,-17.256,10.244,-34.817
1751274851533,2025-06-30T12.14.11.533,1.640,-18.537,16.402,-32.500
1751274851543,2025-06-30T12.14.11.543,1.650,-19.817,21.524,-31.402
1751274851553,2025-06-30T12.14.11.553,1.660,-21.463,24.695,-30.854
1751274851563,2025-06-30T12.14.11.563,1.670,-23.720,24.451,-29.756
1751274851573,2025-06-30T12.14.11.573,1.680,-26.402,21.220,-28.232
1751274851583,2025-06-30T12.14.11.583,1.690,-29.207,17.805,-26.829
1751274851593,2025-06-30T12.14.11.593,1.700,-31.646,15.549,-25.915
1751274851603,2025-06-30T12.14.11.603,1.710,-33.902,14.085,-25.244
1751274851613,2025-06-30T12.14.11.613,1.720,-35.854,12.866,-24.024
1751274851623,2025-06-30T12.14.11.623,1.730,-37.378,12.317,-22.195
1751274851633,2025-06-30T12.14.11.633,1.740,-38.841,12.622,-19.756
1751274851643,2025-06-30T12.14.11.643,1.750,-40.183,13.720,-17.012
1751274851653,2025-06-30T12.14.11.653,1.760,-41.707,15.122,-14.634
1751274851663,2025-06-30T12.14.11.663,1.770,-43.171,16.768,-13.049
1751274851673,2025-06-30T12.14.11.673,1.780,-44.695,17.378,-11.829
1751274851683,2025-06-30T12.14.11.683,1.790,-46.341,16.524,-9.878
1751274851693,2025-06-30T12.14.11.693,1.800,-47.927,15.000,-7.805
1751274851703,2025-06-30T12.14.11.703,1.810,-49.146,14.024,-6.280
1751274851713,2025-06-30T12.14.11.713,1.820,-50.183,15.366,-4.939
1751274851723,2025-06-30T12.14.11.723,1.830,-51.159,18.963,-3.720
1751274851733,2025-06-30T12.14.11.733,1.840,-51.402,23.110,-2.622
1751274851743,2025-06-30T12.14.11.743,1.850,-51.524,26.524,-1.585
1751274851753,2025-06-30T12.14.11.753,1.860,-52.256,27.866,0.000
1751274851763,2025-06-30T12.14.11.763,1.870,-53.049,25.610,2.195
1751274851773,2025-06-30T12.14.11.773,1.880,-54.268,19.390,4.268
1751274851783,2025-06-30T12.14.11.783,1.890,-55.671,11.707,5.793
1751274851793,2025-06-30T12.14.11.793,1.900,-56.463,5.183,6.768
1751274851803,2025-06-30T12.14.11.803,1.910,-57.073,1.402,8.354
1751274851813,2025-06-30T12.14.11.813,1.920,-57.256,0.610,10.549
1751274851823,2025-06-30T12.14.11.823,1.930,-56.524,2.317,11.829
1751274851833,2025-06-30T12.14.11.833,1.940,-55.671,5.976,12.317
1751274851843,2025-06-30T12.14.11.843,1.950,-54.695,8.902,13.537
1751274851853,2025-06-30T12.14.11.853,1.960,-54.024,9.207,15.122
1751274851863,2025-06-30T12.14.11.863,1.970,-54.085,7.317,17.073
1751274851873,2025-06-30T12.14.11.873,1.980,-54.085,3.841,19.268
1751274851883,2025-06-30T12.14.11.883,1.990,-53.415,-0.244,20.488
1751274851893,2025-06-30T12.14.11.893,2.000,-52.988,-4.390,21.768
1751274851903,2025-06-30T12.14.11.903,2.010,-52.500,-8.659,24.268
1751274851913,2025-06-30T12.14.11.913,2.020,-51.829,-11.524,26.829
1751274851923,2025-06-30T12.14.11.923,2.030,-50.793,-12.134,29.573
1751274851933,2025-06-30T12.14.11.933,2.040,-49.207,-11.707,32.195
1751274851943,2025-06-30T12.14.11.943,2.050,-47.744,-11.951,34.451
1751274851953,2025-06-30T12.14.11.953,2.060,-46.159,-12.561,36.402
1751274851963,2025-06-30T12.14.11.963,2.070,-44.146,-10.610,38.293
1751274851973,2025-06-30T12.14.11.973,2.080,-41.341,-7.256,40.305
1751274851983,2025-06-30T12.14.11.983,2.090,-38.598,-6.037,41.585
1751274851993,2025-06-30T12.14.11.993,2.100,-36.707,-8.232,42.439
1751274852003,2025-06-30T12.14.12.003,2.110,-34.817,-12.805,42.195
1751274852013,2025-06-30T12.14.12.013,2.120,-32.805,-17.500,40.854
1751274852023,2025-06-30T12.14.12.023,2.130,-29.695,-20.854,38.354
1751274852033,2025-06-30T12.14.12.033,2.140,-26.159,-22.927,34.695
1751274852043,2025-06-30T12.14.12.043,2.150,-23.171,-23.354,31.463
1751274852053,2025-06-30T12.14.12.053,2.160,-20.122,-19.878,29.146
1751274852063,2025-06-30T12.14.12.063,2.170,-16.341,-11.829,26.707
1751274852073,2025-06-30T12.14.12.073,2.180,-12.256,-0.976,23.720
1751274852083,2025-06-30T12.14.12.083,2.190,-8.841,9.024,21.037
1751274852093,2025-06-30T12.14.12.093,2.200,-6.463,16.098,19.268
1751274852103,2025-06-30T12.14.12.103,2.210,-4.817,21.402,17.439
1751274852113,2025-06-30T12.14.12.113,2.220,-3.415,25.610,16.220
1751274852123,2025-06-30T12.14.12.123,2.230,-1.646,28.354,15.061
1751274852133,2025-06-30T12.14.12.133,2.240,-0.305,27.988,12.927
1751274852143,2025-06-30T12.14.12.143,2.250,0.366,25.671,10.793
1751274852153,2025-06-30T12.14.12.153,2.260,1.280,22.988,8.659
1751274852163,2025-06-30T12.14.12.163,2.270,2.073,20.854,6.341
1751274852173,2025-06-30T12.14.12.173,2.280,3.049,20.427,3.659
1751274852183,2025-06-30T12.14.12.183,2.290,3.598,21.402,2.012
1751274852193,2025-06-30T12.14.12.193,2.300,4.268,22.866,1.768
1751274852203,2025-06-30T12.14.12.203,2.310,5.183,22.683,1.768
1751274852213,2025-06-30T12.14.12.213,2.320,5.671,18.720,1.829
1751274852223,2025-06-30T12.14.12.223,2.330,5.488,11.768,2.012
1751274852233,2025-06-30T12.14.12.233,2.340,4.695,3.293,2.012
1751274852243,2025-06-30T12.14.12.243,2.350,3.720,-3.110,1.707
1751274852253,2025-06-30T12.14.12.253,2.360,3.110,-5.976,1.341
1751274852263,2025-06-30T12.14.12.263,2.370,3.110,-6.159,0.671
1751274852273,2025-06-30T12.14.12.273,2.380,3.171,-5.305,0.305
1751274852283,2025-06-30T12.14.12.283,2.390,3.598,-4.878,0.061
1751274852293,2025-06-30T12.14.12.293,2.400,3.659,-5.000,-0.610
1751274852303,2025-06-30T12.14.12.303,2.410,3.659,-5.305,-1.098
1751274852313,2025-06-30T12.14.12.313,2.420,3.537,-5.549,-1.159
1751274852323,2025-06-30T12.14.12.323,2.430,3.293,-5.549,-1.341
1751274852333,2025-06-30T12.14.12.333,2.440,2.927,-6.585,-1.220
1751274852343,2025-06-30T12.14.12.343,2.450,2.073,-9.451,-1.280
1751274852353,2025-06-30T12.14.12.353,2.460,1.098,-12.622,-1.463
1751274852363,2025-06-30T12.14.12.363,2.470,0.366,-14.451,-1.402
1751274852373,2025-06-30T12.14.12.373,2.480,0.244,-14.817,-1.524
1751274852383,2025-06-30T12.14.12.383,2.490,0.061,-13.537,-1.951
1751274852393,2025-06-30T12.14.12.393,2.500,0.244,-11.402,-2.256
1751274852403,2025-06-30T12.14.12.403,2.510,0.854,-8.659,-2.500
1751274852413,2025-06-30T12.14.12.413,2.520,2.134,-6.098,-3.110
1751274852423,2025-06-30T12.14.12.423,2.530,2.866,-5.732,-3.110
1751274852433,2025-06-30T12.14.12.433,2.540,3.171,-7.622,-2.500
1751274852443,2025-06-30T12.14.12.443,2.550,3.354,-10.366,-2.012
1751274852453,2025-06-30T12.14.12.453,2.560,3.598,-12.622,-1.159
1751274852463,2025-06-30T12.14.12.463,2.570,3.902,-13.537,-0.732
1751274852473,2025-06-30T12.14.12.473,2.580,4.329,-12.439,0.366
1751274852483,2025-06-30T12.14.12.483,2.590,5.061,-10.366,2.256
1751274852493,2025-06-30T12.14.12.493,2.600,5.671,-9.207,4.512
1751274852503,2025-06-30T12.14.12.503,2.610,5.854,-10.000,6.768
1751274852513,2025-06-30T12.14.12.513,2.620,6.098,-11.585,8.963
1751274852523,2025-06-30T12.14.12.523,2.630,6.280,-12.988,10.793
1751274852533,2025-06-30T12.14.12.533,2.640,6.768,-13.293,12.500
1751274852543,2025-06-30T12.14.12.543,2.650,7.561,-12.622,13.841
1751274852553,2025-06-30T12.14.12.553,2.660,8.171,-12.317,14.634
1751274852563,2025-06-30T12.14.12.563,2.670,8.720,-12.866,15.793
1751274852573,2025-06-30T12.14.12.573,2.680,9.573,-14.512,17.195
1751274852583,2025-06-30T12.14.12.583,2.690,9.939,-16.951,18.354
1751274852593,2025-06-30T12.14.12.593,2.700,10.549,-18.780,19.695
1751274852603,2025-06-30T12.14.12.603,2.710,12.012,-18.841,20.976
1751274852613,2025-06-30T12.14.12.613,2.720,13.354,-16.890,21.707
1751274852623,2025-06-30T12.14.12.623,2.730,14.878,-13.537,22.073
1751274852633,2025-06-30T12.14.12.633,2.740,16.524,-11.220,22.866
1751274852643,2025-06-30T12.14.12.643,2.750,18.049,-11.829,23.720
1751274852653,2025-06-30T12.14.12.653,2.760,19.146,-14.451,24.146
1751274852663,2025-06-30T12.14.12.663,2.770,20.244,-16.463,24.451
1751274852673,2025-06-30T12.14.12.673,2.780,21.829,-15.549,24.268
1751274852683,2025-06-30T12.14.12.683,2.790,23.902,-12.256,22.683
1751274852693,2025-06-30T12.14.12.693,2.800,25.610,-7.256,20.427
1751274852703,2025-06-30T12.14.12.703,2.810,26.646,-2.622,19.329
1751274852713,2025-06-30T12.14.12.713,2.820,27.378,-0.854,19.268
1751274852723,2025-06-30T12.14.12.723,2.830,27.500,-2.012,19.024
1751274852733,2025-06-30T12.14.12.733,2.840,27.134,-4.085,18.659
1751274852743,2025-06-30T12.14.12.743,2.850,27.073,-4.634,17.683
1751274852753,2025-06-30T12.14.12.753,2.860,27.866,-3.232,16.280
1751274852763,2025-06-30T12.14.12.763,2.870,28.293,0.244,16.098
1751274852773,2025-06-30T12.14.12.773,2.880,29.024,3.293,16.524
1751274852783,2025-06-30T12.14.12.783,2.890,29.451,4.817,16.646
1751274852793,2025-06-30T12.14.12.793,2.900,28.963,5.061,17.195
1751274852803,2025-06-30T12.14.12.803,2.910,28.049,4.146,17.134
1751274852813,2025-06-30T12.14.12.813,2.920,28.659,1.402,14.878
1751274852823,2025-06-30T12.14.12.823,2.930,28.963,-1.341,12.927
1751274852833,2025-06-30T12.14.12.833,2.940,29.207,-3.537,12.012
1751274852843,2025-06-30T12.14.12.843,2.950,29.573,-5.427,10.488
1751274852853,2025-06-30T12.14.12.853,2.960,30.244,-7.561,8.354
1751274852863,2025-06-30T12.14.12.863,2.970,30.854,-11.037,6.646
1751274852873,2025-06-30T12.14.12.873,2.980,31.524,-17.683,5.427
1751274852883,2025-06-30T12.14.12.883,2.990,31.829,-25.061,4.329
1751274852893,2025-06-30T12.14.12.893,3.000,32.683,-30.732,2.622
1751274852903,2025-06-30T12.14.12.903,3.010,34.024,-34.085,0.976
1751274852913,2025-06-30T12.14.12.913,3.020,35.854,-35.305,0.793
1751274852923,2025-06-30T12.14.12.923,3.030,37.561,-37.073,1.159
1751274852933,2025-06-30T12.14.12.933,3.040,39.390,-40.732,0.854
1751274852943,2025-06-30T12.14.12.943,3.050,41.159,-43.415,0.610
1751274852953,2025-06-30T12.14.12.953,3.060,43.476,-46.220,-0.915
1751274852963,2025-06-30T12.14.12.963,3.070,45.732,-50.549,-4.207
1751274852973,2025-06-30T12.14.12.973,3.080,47.805,-56.951,-6.768
1751274852983,2025-06-30T12.14.12.983,3.090,49.878,-64.512,-8.537
1751274852993,2025-06-30T12.14.12.993,3.100,51.707,-69.390,-10.671
1751274853003,2025-06-30T12.14.13.003,3.110,53.720,-69.634,-13.171
1751274853013,2025-06-30T12.14.13.013,3.120,54.939,-64.817,-16.280
1751274853023,2025-06-30T12.14.13.023,3.130,55.854,-53.780,-19.024
1751274853033,2025-06-30T12.14.13.033,3.140,57.134,-37.866,-19.878
1751274853043,2025-06-30T12.14.13.043,3.150,58.049,-22.927,-20.000
1751274853053,2025-06-30T12.14.13.053,3.160,57.500,-14.085,-20.732
1751274853063,2025-06-30T12.14.13.063,3.170,55.244,-13.659,-21.037
1751274853073,2025-06-30T12.14.13.073,3.180,51.280,-18.537,-20.976
1751274853083,2025-06-30T12.14.13.083,3.190,47.866,-24.146,-20.854
1751274853093,2025-06-30T12.14.13.093,3.200,45.610,-29.146,-21.585
1751274853103,2025-06-30T12.14.13.103,3.210,43.293,-32.561,-23.963
1751274853113,2025-06-30T12.14.13.113,3.220,41.341,-32.805,-25.915
1751274853123,2025-06-30T12.14.13.123,3.230,40.122,-27.988,-27.622
1751274853133,2025-06-30T12.14.13.133,3.240,40.000,-19.024,-30.610
1751274853143,2025-06-30T12.14.13.143,3.250,40.183,-8.476,-33.354
1751274853153,2025-06-30T12.14.13.153,3.260,38.720,1.707,-34.024
1751274853163,2025-06-30T12.14.13.163,3.270,36.707,10.061,-34.268
1751274853173,2025-06-30T12.14.13.173,3.280,34.451,15.854,-35.488
1751274853183,2025-06-30T12.14.13.183,3.290,31.829,17.317,-36.341
1751274853193,2025-06-30T12.14.13.193,3.300,28.963,14.817,-36.890
1751274853203,2025-06-30T12.14.13.203,3.310,25.854,10.061,-37.988
1751274853213,2025-06-30T12.14.13.213,3.320,22.622,5.244,-39.146
1751274853223,2025-06-30T12.14.13.223,3.330,19.634,0.671,-39.390
1751274853233,2025-06-30T12.14.13.233,3.340,16.341,-4.512,-39.390
1751274853243,2025-06-30T12.14.13.243,3.350,12.805,-9.207,-40.427
1751274853253,2025-06-30T12.14.13.253,3.360,9.512,-10.854,-41.707
1751274853263,2025-06-30T12.14.13.263,3.370,7.256,-9.085,-42.317
1751274853273,2025-06-30T12.14.13.273,3.380,4.939,-6.402,-42.683
1751274853283,2025-06-30T12.14.13.283,3.390,1.951,-5.061,-42.683
1751274853293,2025-06-30T12.14.13.293,3.400,-0.793,-8.293,-42.988
1751274853303,2025-06-30T12.14.13.303,3.410,-3.110,-18.232,-44.817
1751274853313,2025-06-30T12.14.13.313,3.420,-6.463,-30.183,-45.610
1751274853323,2025-06-30T12.14.13.323,3.430,-9.756,-39.024,-43.963
1751274853333,2025-06-30T12.14.13.333,3.440,-12.317,-41.707,-41.585
1751274853343,2025-06-30T12.14.13.343,3.450,-14.634,-37.500,-39.756
1751274853353,2025-06-30T12.14.13.353,3.460,-16.585,-27.744,-38.354
1751274853363,2025-06-30T12.14.13.363,3.470,-18.415,-16.829,-37.439
1751274853373,2025-06-30T12.14.13.373,3.480,-20.427,-9.695,-35.610
1751274853383,2025-06-30T12.14.13.383,3.490,-22.744,-5.671,-34.085
1751274853393,2025-06-30T12.14.13.393,3.500,-24.512,-0.488,-33.232
1751274853403,2025-06-30T12.14.13.403,3.510,-25.854,4.695,-32.561
1751274853413,2025-06-30T12.14.13.413,3.520,-27.622,8.049,-30.793
1751274853423,2025-06-30T12.14.13.423,3.530,-30.000,10.549,-28.720
1751274853433,2025-06-30T12.14.13.433,3.540,-32.256,12.622,-27.012
1751274853443,2025-06-30T12.14.13.443,3.550,-34.207,12.805,-25.244
1751274853453,2025-06-30T12.14.13.453,3.560,-36.402,10.854,-23.963
1751274853463,2025-06-30T12.14.13.463,3.570,-38.963,8.598,-22.134
1751274853473,2025-06-30T12.14.13.473,3.580,-40.976,8.780,-19.573
1751274853483,2025-06-30T12.14.13.483,3.590,-42.439,10.366,-17.500
1751274853493,2025-06-30T12.14.13.493,3.600,-44.390,13.110,-15.671
1751274853503,2025-06-30T12.14.13.503,3.610,-46.220,15.976,-13.963
