epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1751275732601,2025-06-30T12.28.52.601,0.000,-6.341,-9.939,-31.646
1751275732611,2025-06-30T12.28.52.611,0.010,-6.220,-9.512,-31.768
1751275732621,2025-06-30T12.28.52.621,0.020,-5.915,-8.476,-30.915
1751275732631,2025-06-30T12.28.52.631,0.030,-5.427,-7.866,-30.305
1751275732641,2025-06-30T12.28.52.641,0.040,-4.207,-6.402,-29.634
1751275732651,2025-06-30T12.28.52.651,0.050,-2.927,-4.024,-28.293
1751275732661,2025-06-30T12.28.52.661,0.060,-2.012,-1.951,-26.341
1751275732671,2025-06-30T12.28.52.671,0.070,-1.829,-0.915,-24.268
1751275732681,2025-06-30T12.28.52.681,0.080,-2.378,-0.610,-21.768
1751275732691,2025-06-30T12.28.52.691,0.090,-3.049,-0.366,-19.695
1751275732701,2025-06-30T12.28.52.701,0.100,-2.988,0.488,-18.659
1751275732711,2025-06-30T12.28.52.711,0.110,-2.378,1.951,-17.683
1751275732721,2025-06-30T12.28.52.721,0.120,-1.890,3.963,-15.854
1751275732731,2025-06-30T12.28.52.731,0.130,-1.463,5.305,-13.049
1751275732741,2025-06-30T12.28.52.741,0.140,-1.280,5.488,-10.244
1751275732751,2025-06-30T12.28.52.751,0.150,-1.524,3.841,-7.744
1751275732761,2025-06-30T12.28.52.761,0.160,-2.012,1.341,-5.610
1751275732771,2025-06-30T12.28.52.771,0.170,-2.073,-0.671,-3.841
1751275732781,2025-06-30T12.28.52.781,0.180,-1.707,-1.280,-2.317
1751275732791,2025-06-30T12.28.52.791,0.190,-1.098,-0.854,-0.366
1751275732801,2025-06-30T12.28.52.801,0.200,-0.671,0.122,1.829
1751275732811,2025-06-30T12.28.52.811,0.210,-0.488,1.280,4.207
1751275732821,2025-06-30T12.28.52.821,0.220,-0.549,2.744,6.402
1751275732831,2025-06-30T12.28.52.831,0.230,-0.427,3.780,8.598
1751275732841,2025-06-30T12.28.52.841,0.240,0.061,3.963,11.402
1751275732851,2025-06-30T12.28.52.851,0.250,0.000,2.866,14.817
1751275732861,2025-06-30T12.28.52.861,0.260,-0.244,0.915,17.683
1751275732871,2025-06-30T12.28.52.871,0.270,0.061,-0.793,19.939
1751275732881,2025-06-30T12.28.52.881,0.280,0.305,-1.280,22.622
1751275732891,2025-06-30T12.28.52.891,0.290,0.427,-0.488,25.427
1751275732901,2025-06-30T12.28.52.901,0.300,0.915,1.159,27.134
1751275732911,2025-06-30T12.28.52.911,0.310,1.646,3.598,28.720
1751275732921,2025-06-30T12.28.52.921,0.320,2.134,5.122,31.341
1751275732931,2025-06-30T12.28.52.931,0.330,2.012,4.573,33.841
1751275732941,2025-06-30T12.28.52.941,0.340,1.951,2.683,35.427
1751275732951,2025-06-30T12.28.52.951,0.350,1.890,2.195,37.439
1751275732961,2025-06-30T12.28.52.961,0.360,2.073,3.720,38.659
1751275732971,2025-06-30T12.28.52.971,0.370,2.988,5.793,38.537
1751275732981,2025-06-30T12.28.52.981,0.380,3.963,9.268,38.963
1751275732991,2025-06-30T12.28.52.991,0.390,4.390,13.598,40.122
1751275733001,2025-06-30T12.28.53.001,0.400,4.085,17.256,41.341
1751275733011,2025-06-30T12.28.53.011,0.410,2.378,18.659,43.232
1751275733021,2025-06-30T12.28.53.021,0.420,0.244,16.829,45.122
1751275733031,2025-06-30T12.28.53.031,0.430,-1.829,13.841,46.829
1751275733041,2025-06-30T12.28.53.041,0.440,-3.476,12.500,49.207
1751275733051,2025-06-30T12.28.53.051,0.450,-4.207,13.415,51.829
1751275733061,2025-06-30T12.28.53.061,0.460,-4.756,15.183,53.598
1751275733071,2025-06-30T12.28.53.071,0.470,-5.305,16.341,54.695
1751275733081,2025-06-30T12.28.53.081,0.480,-5.976,18.110,54.817
1751275733091,2025-06-30T12.28.53.091,0.490,-6.341,19.268,53.963
1751275733101,2025-06-30T12.28.53.101,0.500,-7.195,18.963,53.232
1751275733111,2025-06-30T12.28.53.111,0.510,-7.561,17.073,52.866
1751275733121,2025-06-30T12.28.53.121,0.520,-7.439,16.159,52.378
1751275733131,2025-06-30T12.28.53.131,0.530,-7.256,16.159,52.134
1751275733141,2025-06-30T12.28.53.141,0.540,-6.829,13.110,52.378
1751275733151,2025-06-30T12.28.53.151,0.550,-6.402,7.134,53.415
1751275733161,2025-06-30T12.28.53.161,0.560,-6.341,1.037,54.817
1751275733171,2025-06-30T12.28.53.171,0.570,-5.854,-2.744,54.512
1751275733181,2025-06-30T12.28.53.181,0.580,-4.878,-1.463,51.707
1751275733191,2025-06-30T12.28.53.191,0.590,-3.659,6.829,48.293
1751275733201,2025-06-30T12.28.53.201,0.600,-1.707,16.890,45.488
1751275733211,2025-06-30T12.28.53.211,0.610,-0.610,22.683,42.988
1751275733221,2025-06-30T12.28.53.221,0.620,-0.671,24.512,41.280
1751275733231,2025-06-30T12.28.53.231,0.630,-1.037,24.512,39.390
1751275733241,2025-06-30T12.28.53.241,0.640,-1.829,25.122,36.829
1751275733251,2025-06-30T12.28.53.251,0.650,-1.159,25.976,32.683
1751275733261,2025-06-30T12.28.53.261,0.660,0.793,24.634,27.012
1751275733271,2025-06-30T12.28.53.271,0.670,2.195,21.707,22.500
1751275733281,2025-06-30T12.28.53.281,0.680,2.744,19.756,18.293
1751275733291,2025-06-30T12.28.53.291,0.690,3.415,20.549,13.171
1751275733301,2025-06-30T12.28.53.301,0.700,4.634,24.207,8.415
1751275733311,2025-06-30T12.28.53.311,0.710,4.939,26.220,4.878
1751275733321,2025-06-30T12.28.53.321,0.720,4.207,24.634,0.854
1751275733331,2025-06-30T12.28.53.331,0.730,3.841,20.427,-4.390
1751275733341,2025-06-30T12.28.53.341,0.740,3.537,14.756,-9.756
1751275733351,2025-06-30T12.28.53.351,0.750,3.049,9.085,-14.512
1751275733361,2025-06-30T12.28.53.361,0.760,2.866,5.366,-18.841
1751275733371,2025-06-30T12.28.53.371,0.770,3.171,4.878,-23.415
1751275733381,2025-06-30T12.28.53.381,0.780,3.902,6.951,-27.927
1751275733391,2025-06-30T12.28.53.391,0.790,4.390,9.878,-30.915
1751275733401,2025-06-30T12.28.53.401,0.800,4.329,11.829,-32.927
1751275733411,2025-06-30T12.28.53.411,0.810,4.146,12.744,-35.000
1751275733421,2025-06-30T12.28.53.421,0.820,4.146,12.988,-37.317
1751275733431,2025-06-30T12.28.53.431,0.830,3.902,13.841,-38.902
1751275733441,2025-06-30T12.28.53.441,0.840,3.841,14.939,-39.878
1751275733451,2025-06-30T12.28.53.451,0.850,3.476,15.305,-40.305
1751275733461,2025-06-30T12.28.53.461,0.860,2.561,14.390,-40.915
1751275733471,2025-06-30T12.28.53.471,0.870,1.585,12.744,-42.256
1751275733481,2025-06-30T12.28.53.481,0.880,0.793,10.122,-43.659
1751275733491,2025-06-30T12.28.53.491,0.890,0.366,5.793,-45.122
1751275733501,2025-06-30T12.28.53.501,0.900,0.488,1.524,-46.402
1751275733511,2025-06-30T12.28.53.511,0.910,0.915,-2.744,-47.500
1751275733521,2025-06-30T12.28.53.521,0.920,0.793,-6.951,-48.902
1751275733531,2025-06-30T12.28.53.531,0.930,0.915,-10.061,-50.488
1751275733541,2025-06-30T12.28.53.541,0.940,1.280,-10.244,-52.012
1751275733551,2025-06-30T12.28.53.551,0.950,2.134,-6.280,-55.427
1751275733561,2025-06-30T12.28.53.561,0.960,4.451,1.220,-61.037
1751275733571,2025-06-30T12.28.53.571,0.970,8.537,13.659,-65.915
1751275733581,2025-06-30T12.28.53.581,0.980,13.049,32.500,-67.744
1751275733591,2025-06-30T12.28.53.591,0.990,17.073,52.195,-68.598
1751275733601,2025-06-30T12.28.53.601,1.000,20.549,65.976,-69.512
1751275733611,2025-06-30T12.28.53.611,1.010,21.768,71.585,-69.207
1751275733621,2025-06-30T12.28.53.621,1.020,21.280,66.707,-68.293
1751275733631,2025-06-30T12.28.53.631,1.030,20.732,54.146,-67.744
1751275733641,2025-06-30T12.28.53.641,1.040,20.305,42.500,-64.939
1751275733651,2025-06-30T12.28.53.651,1.050,20.244,32.317,-59.817
1751275733661,2025-06-30T12.28.53.661,1.060,19.329,23.232,-55.366
1751275733671,2025-06-30T12.28.53.671,1.070,17.439,16.280,-51.402
1751275733681,2025-06-30T12.28.53.681,1.080,15.549,10.671,-48.232
1751275733691,2025-06-30T12.28.53.691,1.090,13.659,4.634,-46.098
1751275733701,2025-06-30T12.28.53.701,1.100,12.256,0.488,-43.780
1751275733711,2025-06-30T12.28.53.711,1.110,11.646,-0.549,-40.732
1751275733721,2025-06-30T12.28.53.721,1.120,11.707,-0.244,-37.988
1751275733731,2025-06-30T12.28.53.731,1.130,11.159,-0.305,-35.061
1751275733741,2025-06-30T12.28.53.741,1.140,10.488,-0.610,-31.463
1751275733751,2025-06-30T12.28.53.751,1.150,10.000,0.000,-28.293
1751275733761,2025-06-30T12.28.53.761,1.160,10.122,1.707,-25.854
1751275733771,2025-06-30T12.28.53.771,1.170,10.183,6.341,-23.110
1751275733781,2025-06-30T12.28.53.781,1.180,10.793,12.744,-19.817
1751275733791,2025-06-30T12.28.53.791,1.190,11.707,17.988,-16.890
1751275733801,2025-06-30T12.28.53.801,1.200,11.402,21.220,-13.963
1751275733811,2025-06-30T12.28.53.811,1.210,10.427,23.049,-12.500
1751275733821,2025-06-30T12.28.53.821,1.220,10.305,24.878,-12.195
1751275733831,2025-06-30T12.28.53.831,1.230,9.817,25.061,-11.159
1751275733841,2025-06-30T12.28.53.841,1.240,8.902,23.232,-10.061
1751275733851,2025-06-30T12.28.53.851,1.250,8.110,19.756,-8.415
1751275733861,2025-06-30T12.28.53.861,1.260,7.012,14.695,-6.524
1751275733871,2025-06-30T12.28.53.871,1.270,5.305,7.195,-4.939
1751275733881,2025-06-30T12.28.53.881,1.280,3.476,-0.610,-3.354
1751275733891,2025-06-30T12.28.53.891,1.290,2.012,-5.671,-1.220
1751275733901,2025-06-30T12.28.53.901,1.300,0.793,-7.805,0.305
1751275733911,2025-06-30T12.28.53.911,1.310,0.305,-7.317,1.037
1751275733921,2025-06-30T12.28.53.921,1.320,0.305,-5.183,1.646
1751275733931,2025-06-30T12.28.53.931,1.330,0.061,-2.805,2.012
1751275733941,2025-06-30T12.28.53.941,1.340,-0.061,-0.732,1.707
1751275733951,2025-06-30T12.28.53.951,1.350,0.000,0.976,1.098
1751275733961,2025-06-30T12.28.53.961,1.360,0.122,1.768,1.463
1751275733971,2025-06-30T12.28.53.971,1.370,-0.244,1.220,2.439
1751275733981,2025-06-30T12.28.53.981,1.380,-0.671,0.305,3.780
1751275733991,2025-06-30T12.28.53.991,1.390,-0.732,0.000,5.305
1751275734001,2025-06-30T12.28.54.001,1.400,-1.037,-0.061,6.463
1751275734011,2025-06-30T12.28.54.011,1.410,-1.220,0.183,7.378
1751275734021,2025-06-30T12.28.54.021,1.420,-0.976,0.793,8.659
1751275734031,2025-06-30T12.28.54.031,1.430,-0.671,0.854,10.061
1751275734041,2025-06-30T12.28.54.041,1.440,-0.671,1.037,11.829
1751275734051,2025-06-30T12.28.54.051,1.450,-0.854,1.280,13.659
1751275734061,2025-06-30T12.28.54.061,1.460,-1.220,1.402,15.061
1751275734071,2025-06-30T12.28.54.071,1.470,-1.646,0.854,16.402
1751275734081,2025-06-30T12.28.54.081,1.480,-2.256,-0.183,17.866
1751275734091,2025-06-30T12.28.54.091,1.490,-1.280,-1.890,18.293
1751275734101,2025-06-30T12.28.54.101,1.500,0.549,-4.878,19.329
1751275734111,2025-06-30T12.28.54.111,1.510,1.159,-5.915,21.159
1751275734121,2025-06-30T12.28.54.121,1.520,2.317,-4.756,22.866
1751275734131,2025-06-30T12.28.54.131,1.530,3.110,-1.768,24.024
1751275734141,2025-06-30T12.28.54.141,1.540,2.561,3.354,28.232
1751275734151,2025-06-30T12.28.54.151,1.550,4.146,9.024,33.841
1751275734161,2025-06-30T12.28.54.161,1.560,3.476,9.939,38.171
1751275734171,2025-06-30T12.28.54.171,1.570,1.402,7.256,42.805
1751275734181,2025-06-30T12.28.54.181,1.580,0.366,4.329,47.744
1751275734191,2025-06-30T12.28.54.191,1.590,-0.549,0.671,51.280
1751275734201,2025-06-30T12.28.54.201,1.600,-2.073,-3.354,54.146
1751275734211,2025-06-30T12.28.54.211,1.610,-3.780,-7.134,56.829
1751275734221,2025-06-30T12.28.54.221,1.620,-5.244,-10.976,58.415
1751275734231,2025-06-30T12.28.54.231,1.630,-6.707,-14.085,59.878
1751275734241,2025-06-30T12.28.54.241,1.640,-7.927,-16.098,61.098
1751275734251,2025-06-30T12.28.54.251,1.650,-7.866,-15.854,61.585
1751275734261,2025-06-30T12.28.54.261,1.660,-6.829,-13.110,62.622
1751275734271,2025-06-30T12.28.54.271,1.670,-6.037,-10.366,63.659
1751275734281,2025-06-30T12.28.54.281,1.680,-5.976,-7.744,64.207
1751275734291,2025-06-30T12.28.54.291,1.690,-5.366,-5.122,65.549
1751275734301,2025-06-30T12.28.54.301,1.700,-5.549,-4.817,66.646
1751275734311,2025-06-30T12.28.54.311,1.710,-6.159,-7.439,65.915
1751275734321,2025-06-30T12.28.54.321,1.720,-6.524,-8.110,64.085
1751275734331,2025-06-30T12.28.54.331,1.730,-5.671,-2.622,61.524
1751275734341,2025-06-30T12.28.54.341,1.740,-4.390,8.841,59.207
1751275734351,2025-06-30T12.28.54.351,1.750,-3.354,24.268,57.927
1751275734361,2025-06-30T12.28.54.361,1.760,-2.195,37.744,58.049
1751275734371,2025-06-30T12.28.54.371,1.770,-2.805,44.268,57.805
1751275734381,2025-06-30T12.28.54.381,1.780,-4.817,44.573,54.817
1751275734391,2025-06-30T12.28.54.391,1.790,-6.220,41.951,49.573
1751275734401,2025-06-30T12.28.54.401,1.800,-7.134,38.049,44.512
1751275734411,2025-06-30T12.28.54.411,1.810,-7.622,33.049,40.305
1751275734421,2025-06-30T12.28.54.421,1.820,-7.317,29.573,36.463
1751275734431,2025-06-30T12.28.54.431,1.830,-6.463,27.561,32.683
1751275734441,2025-06-30T12.28.54.441,1.840,-6.220,25.854,28.293
1751275734451,2025-06-30T12.28.54.451,1.850,-6.098,23.476,22.683
1751275734461,2025-06-30T12.28.54.461,1.860,-5.183,21.280,16.707
1751275734471,2025-06-30T12.28.54.471,1.870,-3.720,19.634,12.561
1751275734481,2025-06-30T12.28.54.481,1.880,-2.317,17.439,9.695
1751275734491,2025-06-30T12.28.54.491,1.890,-1.098,13.902,7.134
1751275734501,2025-06-30T12.28.54.501,1.900,-0.183,9.939,3.780
1751275734511,2025-06-30T12.28.54.511,1.910,0.183,6.463,0.488
1751275734521,2025-06-30T12.28.54.521,1.920,0.793,3.415,-3.049
1751275734531,2025-06-30T12.28.54.531,1.930,1.768,0.610,-6.707
1751275734541,2025-06-30T12.28.54.541,1.940,2.561,-0.671,-9.146
1751275734551,2025-06-30T12.28.54.551,1.950,3.598,0.366,-11.159
1751275734561,2025-06-30T12.28.54.561,1.960,4.573,2.805,-13.354
1751275734571,2025-06-30T12.28.54.571,1.970,5.305,5.000,-15.610
1751275734581,2025-06-30T12.28.54.581,1.980,6.402,5.549,-18.720
1751275734591,2025-06-30T12.28.54.591,1.990,6.890,3.659,-21.341
1751275734601,2025-06-30T12.28.54.601,2.000,6.890,0.366,-22.927
1751275734611,2025-06-30T12.28.54.611,2.010,6.951,-1.890,-24.878
1751275734621,2025-06-30T12.28.54.621,2.020,8.171,-2.256,-27.805
1751275734631,2025-06-30T12.28.54.631,2.030,9.085,-1.829,-30.671
1751275734641,2025-06-30T12.28.54.641,2.040,9.390,-1.524,-33.049
1751275734651,2025-06-30T12.28.54.651,2.050,9.756,-2.500,-35.976
1751275734661,2025-06-30T12.28.54.661,2.060,9.939,-3.720,-38.780
1751275734671,2025-06-30T12.28.54.671,2.070,9.817,-5.366,-40.854
1751275734681,2025-06-30T12.28.54.681,2.080,10.305,-8.171,-43.354
1751275734691,2025-06-30T12.28.54.691,2.090,11.585,-12.439,-45.427
1751275734701,2025-06-30T12.28.54.701,2.100,12.744,-18.963,-46.524
1751275734711,2025-06-30T12.28.54.711,2.110,13.415,-26.402,-47.012
1751275734721,2025-06-30T12.28.54.721,2.120,13.598,-30.671,-46.890
1751275734731,2025-06-30T12.28.54.731,2.130,13.841,-30.122,-46.951
1751275734741,2025-06-30T12.28.54.741,2.140,14.451,-25.915,-48.598
1751275734751,2025-06-30T12.28.54.751,2.150,14.024,-18.110,-50.183
1751275734761,2025-06-30T12.28.54.761,2.160,13.049,-7.927,-50.061
1751275734771,2025-06-30T12.28.54.771,2.170,12.256,0.976,-48.902
1751275734781,2025-06-30T12.28.54.781,2.180,10.915,6.037,-47.195
1751275734791,2025-06-30T12.28.54.791,2.190,9.451,5.976,-46.159
1751275734801,2025-06-30T12.28.54.801,2.200,8.841,2.866,-45.366
1751275734811,2025-06-30T12.28.54.811,2.210,8.293,-2.256,-43.232
1751275734821,2025-06-30T12.28.54.821,2.220,7.256,-10.732,-41.037
1751275734831,2025-06-30T12.28.54.831,2.230,5.305,-20.427,-39.146
1751275734841,2025-06-30T12.28.54.841,2.240,3.476,-28.110,-37.866
1751275734851,2025-06-30T12.28.54.851,2.250,2.195,-33.049,-37.744
1751275734861,2025-06-30T12.28.54.861,2.260,1.220,-35.122,-38.415
1751275734871,2025-06-30T12.28.54.871,2.270,1.280,-35.244,-39.634
1751275734881,2025-06-30T12.28.54.881,2.280,2.378,-32.561,-39.695
1751275734891,2025-06-30T12.28.54.891,2.290,3.659,-27.622,-37.805
1751275734901,2025-06-30T12.28.54.901,2.300,4.268,-22.561,-35.610
1751275734911,2025-06-30T12.28.54.911,2.310,4.695,-17.683,-33.780
1751275734921,2025-06-30T12.28.54.921,2.320,4.268,-11.890,-31.220
1751275734931,2025-06-30T12.28.54.931,2.330,4.085,-6.951,-28.232
1751275734941,2025-06-30T12.28.54.941,2.340,4.146,-2.988,-24.756
1751275734951,2025-06-30T12.28.54.951,2.350,4.146,-1.098,-18.963
1751275734961,2025-06-30T12.28.54.961,2.360,3.780,-1.280,-12.500
1751275734971,2025-06-30T12.28.54.971,2.370,3.659,1.037,-9.512
1751275734981,2025-06-30T12.28.54.981,2.380,4.878,4.085,-10.610
1751275734991,2025-06-30T12.28.54.991,2.390,6.646,4.573,-12.378
1751275735001,2025-06-30T12.28.55.001,2.400,7.073,4.146,-12.256
1751275735011,2025-06-30T12.28.55.011,2.410,7.256,4.756,-11.585
1751275735021,2025-06-30T12.28.55.021,2.420,7.439,5.610,-11.646
1751275735031,2025-06-30T12.28.55.031,2.430,6.585,6.890,-10.549
1751275735041,2025-06-30T12.28.55.041,2.440,6.159,7.988,-7.744
1751275735051,2025-06-30T12.28.55.051,2.450,5.854,8.293,-4.817
1751275735061,2025-06-30T12.28.55.061,2.460,5.793,8.171,-1.829
1751275735071,2025-06-30T12.28.55.071,2.470,5.549,7.805,0.732
1751275735081,2025-06-30T12.28.55.081,2.480,4.085,7.195,2.256
1751275735091,2025-06-30T12.28.55.091,2.490,2.439,4.573,2.317
1751275735101,2025-06-30T12.28.55.101,2.500,0.854,0.549,2.073
1751275735111,2025-06-30T12.28.55.111,2.510,-0.549,-3.598,2.012
1751275735121,2025-06-30T12.28.55.121,2.520,-1.646,-6.890,2.683
1751275735131,2025-06-30T12.28.55.131,2.530,-2.439,-8.476,4.085
1751275735141,2025-06-30T12.28.55.141,2.540,-3.354,-8.720,5.305
1751275735151,2025-06-30T12.28.55.151,2.550,-3.963,-7.500,7.134
1751275735161,2025-06-30T12.28.55.161,2.560,-4.329,-4.939,9.146
1751275735171,2025-06-30T12.28.55.171,2.570,-4.573,-2.317,9.878
1751275735181,2025-06-30T12.28.55.181,2.580,-4.329,-0.488,9.939
1751275735191,2025-06-30T12.28.55.191,2.590,-4.268,0.549,10.061
1751275735201,2025-06-30T12.28.55.201,2.600,-4.756,0.671,10.000
1751275735211,2025-06-30T12.28.55.211,2.610,-4.695,1.159,9.756
1751275735221,2025-06-30T12.28.55.221,2.620,-4.573,2.195,9.878
1751275735231,2025-06-30T12.28.55.231,2.630,-3.963,2.134,10.549
1751275735241,2025-06-30T12.28.55.241,2.640,-3.476,1.890,11.585
1751275735251,2025-06-30T12.28.55.251,2.650,-4.146,1.524,13.232
1751275735261,2025-06-30T12.28.55.261,2.660,-4.817,1.402,14.878
1751275735271,2025-06-30T12.28.55.271,2.670,-4.573,1.220,16.220
1751275735281,2025-06-30T12.28.55.281,2.680,-4.878,0.915,17.927
1751275735291,2025-06-30T12.28.55.291,2.690,-5.610,1.524,20.488
1751275735301,2025-06-30T12.28.55.301,2.700,-5.732,3.354,22.317
1751275735311,2025-06-30T12.28.55.311,2.710,-6.768,7.256,23.902
1751275735321,2025-06-30T12.28.55.321,2.720,-7.256,11.098,25.122
1751275735331,2025-06-30T12.28.55.331,2.730,-7.378,13.537,25.610
1751275735341,2025-06-30T12.28.55.341,2.740,-7.561,16.280,27.256
1751275735351,2025-06-30T12.28.55.351,2.750,-7.622,19.268,29.268
1751275735361,2025-06-30T12.28.55.361,2.760,-8.659,21.402,31.037
1751275735371,2025-06-30T12.28.55.371,2.770,-10.183,22.683,33.171
1751275735381,2025-06-30T12.28.55.381,2.780,-12.317,22.622,35.122
1751275735391,2025-06-30T12.28.55.391,2.790,-14.695,21.890,36.585
1751275735401,2025-06-30T12.28.55.401,2.800,-16.463,21.402,38.293
1751275735411,2025-06-30T12.28.55.411,2.810,-17.317,20.732,39.817
1751275735421,2025-06-30T12.28.55.421,2.820,-18.049,18.841,41.280
1751275735431,2025-06-30T12.28.55.431,2.830,-18.049,16.159,42.805
1751275735441,2025-06-30T12.28.55.441,2.840,-17.927,13.232,45.122
1751275735451,2025-06-30T12.28.55.451,2.850,-18.780,9.756,48.110
1751275735461,2025-06-30T12.28.55.461,2.860,-19.512,6.646,50.427
1751275735471,2025-06-30T12.28.55.471,2.870,-19.817,4.512,51.524
1751275735481,2025-06-30T12.28.55.481,2.880,-19.573,2.561,52.195
1751275735491,2025-06-30T12.28.55.491,2.890,-19.024,1.280,53.049
1751275735501,2025-06-30T12.28.55.501,2.900,-18.293,0.793,54.207
1751275735511,2025-06-30T12.28.55.511,2.910,-17.439,-0.976,54.878
1751275735521,2025-06-30T12.28.55.521,2.920,-17.622,-2.927,54.878
1751275735531,2025-06-30T12.28.55.531,2.930,-16.707,-2.988,54.634
1751275735541,2025-06-30T12.28.55.541,2.940,-15.366,-1.402,53.598
1751275735551,2025-06-30T12.28.55.551,2.950,-14.512,2.073,51.768
1751275735561,2025-06-30T12.28.55.561,2.960,-12.378,7.378,51.159
1751275735571,2025-06-30T12.28.55.571,2.970,-10.488,11.037,52.134
1751275735581,2025-06-30T12.28.55.581,2.980,-10.427,9.390,53.354
1751275735591,2025-06-30T12.28.55.591,2.990,-11.585,5.183,52.683
1751275735601,2025-06-30T12.28.55.601,3.000,-11.829,0.976,51.280
1751275735611,2025-06-30T12.28.55.611,3.010,-10.976,-3.780,49.756
1751275735621,2025-06-30T12.28.55.621,3.020,-10.915,-10.183,48.049
1751275735631,2025-06-30T12.28.55.631,3.030,-11.890,-16.768,46.159
1751275735641,2025-06-30T12.28.55.641,3.040,-11.951,-21.402,43.659
1751275735651,2025-06-30T12.28.55.651,3.050,-10.854,-24.146,40.427
1751275735661,2025-06-30T12.28.55.661,3.060,-10.122,-25.305,36.280
1751275735671,2025-06-30T12.28.55.671,3.070,-8.841,-25.000,31.585
1751275735681,2025-06-30T12.28.55.681,3.080,-6.220,-22.317,26.707
1751275735691,2025-06-30T12.28.55.691,3.090,-4.085,-17.195,22.195
1751275735701,2025-06-30T12.28.55.701,3.100,-2.073,-10.366,17.683
1751275735711,2025-06-30T12.28.55.711,3.110,0.244,-1.890,12.561
1751275735721,2025-06-30T12.28.55.721,3.120,2.988,5.854,7.134
1751275735731,2025-06-30T12.28.55.731,3.130,5.732,10.915,2.622
1751275735741,2025-06-30T12.28.55.741,3.140,7.439,13.476,-0.854
1751275735751,2025-06-30T12.28.55.751,3.150,8.110,14.146,-4.756
1751275735761,2025-06-30T12.28.55.761,3.160,8.293,14.817,-8.598
1751275735771,2025-06-30T12.28.55.771,3.170,8.720,14.878,-12.683
1751275735781,2025-06-30T12.28.55.781,3.180,8.780,14.573,-16.890
1751275735791,2025-06-30T12.28.55.791,3.190,9.756,14.878,-19.756
1751275735801,2025-06-30T12.28.55.801,3.200,10.549,15.854,-21.220
1751275735811,2025-06-30T12.28.55.811,3.210,10.610,17.561,-22.500
1751275735821,2025-06-30T12.28.55.821,3.220,11.280,18.232,-24.756
1751275735831,2025-06-30T12.28.55.831,3.230,11.646,14.024,-27.378
1751275735841,2025-06-30T12.28.55.841,3.240,10.549,3.902,-29.024
1751275735851,2025-06-30T12.28.55.851,3.250,7.195,-7.744,-30.183
1751275735861,2025-06-30T12.28.55.861,3.260,4.817,-16.646,-31.402
1751275735871,2025-06-30T12.28.55.871,3.270,3.537,-22.012,-32.378
1751275735881,2025-06-30T12.28.55.881,3.280,1.890,-26.037,-32.134
1751275735891,2025-06-30T12.28.55.891,3.290,-0.183,-28.598,-31.585
1751275735901,2025-06-30T12.28.55.901,3.300,-1.159,-28.720,-30.976
1751275735911,2025-06-30T12.28.55.911,3.310,-1.402,-26.951,-29.634
1751275735921,2025-06-30T12.28.55.921,3.320,-1.829,-26.220,-28.415
1751275735931,2025-06-30T12.28.55.931,3.330,-2.622,-26.768,-28.110
1751275735941,2025-06-30T12.28.55.941,3.340,-3.354,-27.561,-28.963
1751275735951,2025-06-30T12.28.55.951,3.350,-3.415,-28.049,-30.854
1751275735961,2025-06-30T12.28.55.961,3.360,-2.561,-27.683,-33.963
1751275735971,2025-06-30T12.28.55.971,3.370,-1.280,-25.915,-37.561
1751275735981,2025-06-30T12.28.55.981,3.380,0.671,-20.854,-40.915
1751275735991,2025-06-30T12.28.55.991,3.390,3.598,-12.927,-43.415
1751275736001,2025-06-30T12.28.56.001,3.400,6.707,-5.488,-45.671
1751275736011,2025-06-30T12.28.56.011,3.410,8.659,-0.061,-47.744
1751275736021,2025-06-30T12.28.56.021,3.420,10.488,5.427,-49.512
1751275736031,2025-06-30T12.28.56.031,3.430,12.012,11.829,-50.061
1751275736041,2025-06-30T12.28.56.041,3.440,13.537,16.524,-50.183
1751275736051,2025-06-30T12.28.56.051,3.450,14.634,19.024,-50.427
1751275736061,2025-06-30T12.28.56.061,3.460,15.244,19.573,-49.329
1751275736071,2025-06-30T12.28.56.071,3.470,15.854,18.476,-48.415
1751275736081,2025-06-30T12.28.56.081,3.480,15.915,16.098,-48.232
1751275736091,2025-06-30T12.28.56.091,3.490,16.220,14.695,-47.622
1751275736101,2025-06-30T12.28.56.101,3.500,16.707,13.720,-46.768
1751275736111,2025-06-30T12.28.56.111,3.510,16.646,12.073,-45.610
1751275736121,2025-06-30T12.28.56.121,3.520,16.646,9.329,-44.451
1751275736131,2025-06-30T12.28.56.131,3.530,15.854,5.671,-42.561
1751275736141,2025-06-30T12.28.56.141,3.540,14.756,1.707,-40.061
1751275736151,2025-06-30T12.28.56.151,3.550,13.841,-1.524,-38.171
1751275736161,2025-06-30T12.28.56.161,3.560,13.232,-3.537,-35.793
1751275736171,2025-06-30T12.28.56.171,3.570,12.683,-4.207,-32.561
1751275736181,2025-06-30T12.28.56.181,3.580,11.768,-4.207,-28.963
1751275736191,2025-06-30T12.28.56.191,3.590,10.732,-4.451,-25.488
1751275736201,2025-06-30T12.28.56.201,3.600,9.329,-4.878,-22.866
1751275736211,2025-06-30T12.28.56.211,3.610,7.927,-5.732,-20.976
1751275736221,2025-06-30T12.28.56.221,3.620,7.195,-6.768,-19.512
