epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1751275569706,2025-06-30T12.26.09.706,14.650,1.341,-4.024,1.585
1751275569716,2025-06-30T12.26.09.716,14.660,0.854,-1.585,5.366
1751275569726,2025-06-30T12.26.09.726,14.670,-0.793,1.646,8.780
1751275569736,2025-06-30T12.26.09.736,14.680,-1.707,6.646,12.012
1751275569746,2025-06-30T12.26.09.746,14.690,-2.073,11.220,15.549
1751275569756,2025-06-30T12.26.09.756,14.700,-2.744,12.012,18.841
1751275569766,2025-06-30T12.26.09.766,14.710,-4.268,8.902,22.378
1751275569776,2025-06-30T12.26.09.776,14.720,-6.646,3.963,25.732
1751275569786,2025-06-30T12.26.09.786,14.730,-9.146,0.061,28.720
1751275569796,2025-06-30T12.26.09.796,14.740,-10.671,-0.732,32.073
1751275569806,2025-06-30T12.26.09.806,14.750,-11.585,1.646,35.732
1751275569816,2025-06-30T12.26.09.816,14.760,-12.317,7.866,39.085
1751275569826,2025-06-30T12.26.09.826,14.770,-12.561,18.537,42.500
1751275569836,2025-06-30T12.26.09.836,14.780,-11.829,29.390,46.707
1751275569846,2025-06-30T12.26.09.846,14.790,-12.500,35.061,51.220
1751275569856,2025-06-30T12.26.09.856,14.800,-15.427,34.390,54.756
1751275569866,2025-06-30T12.26.09.866,14.810,-18.110,32.134,56.646
1751275569876,2025-06-30T12.26.09.876,14.820,-20.244,31.463,58.293
1751275569886,2025-06-30T12.26.09.886,14.830,-21.890,32.805,60.427
1751275569896,2025-06-30T12.26.09.896,14.840,-23.598,35.366,63.598
1751275569906,2025-06-30T12.26.09.906,14.850,-24.268,35.061,68.171
1751275569916,2025-06-30T12.26.09.916,14.860,-26.585,27.622,73.476
1751275569926,2025-06-30T12.26.09.926,14.870,-30.122,12.927,77.683
1751275569936,2025-06-30T12.26.09.936,14.880,-32.805,-4.634,80.427
1751275569946,2025-06-30T12.26.09.946,14.890,-35.183,-21.220,82.378
1751275569956,2025-06-30T12.26.09.956,14.900,-36.159,-34.817,83.354
1751275569966,2025-06-30T12.26.09.966,14.910,-36.098,-43.659,83.902
1751275569976,2025-06-30T12.26.09.976,14.920,-34.756,-47.561,84.146
1751275569986,2025-06-30T12.26.09.986,14.930,-32.927,-48.232,84.573
1751275569996,2025-06-30T12.26.09.996,14.940,-31.341,-47.073,85.366
1751275570006,2025-06-30T12.26.10.006,14.950,-29.390,-44.207,85.305
1751275570016,2025-06-30T12.26.10.016,14.960,-26.463,-39.573,83.902
1751275570026,2025-06-30T12.26.10.026,14.970,-23.415,-32.927,82.378
1751275570036,2025-06-30T12.26.10.036,14.980,-19.878,-26.220,80.610
1751275570046,2025-06-30T12.26.10.046,14.990,-16.951,-18.902,79.878
1751275570056,2025-06-30T12.26.10.056,15.000,-14.573,-13.354,80.915
1751275570066,2025-06-30T12.26.10.066,15.010,-12.561,-12.378,81.524
1751275570076,2025-06-30T12.26.10.076,15.020,-11.402,-14.207,81.890
1751275570086,2025-06-30T12.26.10.086,15.030,-9.878,-18.537,81.341
1751275570096,2025-06-30T12.26.10.096,15.040,-8.841,-24.573,79.085
1751275570106,2025-06-30T12.26.10.106,15.050,-8.598,-28.293,76.951
1751275570116,2025-06-30T12.26.10.116,15.060,-7.683,-27.805,74.939
1751275570126,2025-06-30T12.26.10.126,15.070,-6.951,-28.171,73.537
1751275570136,2025-06-30T12.26.10.136,15.080,-7.927,-31.707,72.561
1751275570146,2025-06-30T12.26.10.146,15.090,-8.415,-34.939,69.573
1751275570156,2025-06-30T12.26.10.156,15.100,-7.073,-35.732,65.793
1751275570166,2025-06-30T12.26.10.166,15.110,-5.610,-35.244,63.841
1751275570176,2025-06-30T12.26.10.176,15.120,-4.390,-33.963,62.683
1751275570186,2025-06-30T12.26.10.186,15.130,-3.232,-30.488,62.317
1751275570196,2025-06-30T12.26.10.196,15.140,-2.378,-26.829,62.561
1751275570206,2025-06-30T12.26.10.206,15.150,-2.378,-25.366,61.890
1751275570216,2025-06-30T12.26.10.216,15.160,-2.500,-25.122,59.512
1751275570226,2025-06-30T12.26.10.226,15.170,-1.829,-25.122,55.854
1751275570236,2025-06-30T12.26.10.236,15.180,-1.524,-23.963,52.012
1751275570246,2025-06-30T12.26.10.246,15.190,-0.793,-20.732,48.049
1751275570256,2025-06-30T12.26.10.256,15.200,-0.061,-14.939,43.659
1751275570266,2025-06-30T12.26.10.266,15.210,1.037,-8.415,39.756
1751275570276,2025-06-30T12.26.10.276,15.220,2.378,-4.146,36.341
1751275570286,2025-06-30T12.26.10.286,15.230,3.049,-2.256,32.195
1751275570296,2025-06-30T12.26.10.296,15.240,4.207,-1.585,27.073
1751275570306,2025-06-30T12.26.10.306,15.250,5.244,-0.549,22.500
1751275570316,2025-06-30T12.26.10.316,15.260,6.159,-0.854,19.512
1751275570326,2025-06-30T12.26.10.326,15.270,5.854,-3.415,16.646
1751275570336,2025-06-30T12.26.10.336,15.280,5.061,-6.402,13.902
1751275570346,2025-06-30T12.26.10.346,15.290,4.573,-11.098,11.341
1751275570356,2025-06-30T12.26.10.356,15.300,3.841,-16.280,9.329
1751275570366,2025-06-30T12.26.10.366,15.310,3.720,-20.000,7.256
1751275570376,2025-06-30T12.26.10.376,15.320,3.476,-22.195,4.634
1751275570386,2025-06-30T12.26.10.386,15.330,3.598,-21.646,2.073
1751275570396,2025-06-30T12.26.10.396,15.340,3.720,-18.598,0.488
1751275570406,2025-06-30T12.26.10.406,15.350,3.659,-16.159,-0.366
1751275570416,2025-06-30T12.26.10.416,15.360,2.988,-15.427,-0.549
1751275570426,2025-06-30T12.26.10.426,15.370,2.195,-14.085,-0.305
1751275570436,2025-06-30T12.26.10.436,15.380,1.768,-11.829,-0.488
1751275570446,2025-06-30T12.26.10.446,15.390,1.280,-9.695,-1.037
1751275570456,2025-06-30T12.26.10.456,15.400,0.061,-7.378,-1.037
1751275570466,2025-06-30T12.26.10.466,15.410,-1.159,-5.122,-1.585
1751275570476,2025-06-30T12.26.10.476,15.420,-1.890,-3.171,-2.866
1751275570486,2025-06-30T12.26.10.486,15.430,-2.805,-2.195,-4.756
1751275570496,2025-06-30T12.26.10.496,15.440,-3.659,-2.378,-6.951
1751275570506,2025-06-30T12.26.10.506,15.450,-3.415,-3.963,-10.671
1751275570516,2025-06-30T12.26.10.516,15.460,-3.354,-5.427,-13.780
1751275570526,2025-06-30T12.26.10.526,15.470,-2.622,-5.915,-15.671
1751275570536,2025-06-30T12.26.10.536,15.480,-1.585,-5.854,-17.927
1751275570546,2025-06-30T12.26.10.546,15.490,-1.585,-4.573,-19.939
1751275570556,2025-06-30T12.26.10.556,15.500,-1.951,-2.866,-21.220
1751275570566,2025-06-30T12.26.10.566,15.510,-2.073,-0.427,-23.354
1751275570576,2025-06-30T12.26.10.576,15.520,-2.378,1.220,-25.793
1751275570586,2025-06-30T12.26.10.586,15.530,-3.415,0.610,-28.293
1751275570596,2025-06-30T12.26.10.596,15.540,-3.659,-1.585,-32.622
1751275570606,2025-06-30T12.26.10.606,15.550,-3.476,-3.171,-36.951
1751275570616,2025-06-30T12.26.10.616,15.560,-3.415,-3.841,-40.000
1751275570626,2025-06-30T12.26.10.626,15.570,-3.232,-3.598,-42.073
1751275570636,2025-06-30T12.26.10.636,15.580,-3.537,-3.049,-43.110
1751275570646,2025-06-30T12.26.10.646,15.590,-4.512,-5.061,-44.817
1751275570656,2025-06-30T12.26.10.656,15.600,-5.915,-10.671,-47.683
1751275570666,2025-06-30T12.26.10.666,15.610,-6.463,-21.402,-52.927
1751275570676,2025-06-30T12.26.10.676,15.620,-6.585,-34.878,-59.146
1751275570686,2025-06-30T12.26.10.686,15.630,-5.488,-46.280,-63.963
1751275570696,2025-06-30T12.26.10.696,15.640,-3.354,-48.780,-70.122
1751275570706,2025-06-30T12.26.10.706,15.650,-0.976,-40.427,-78.659
1751275570716,2025-06-30T12.26.10.716,15.660,1.280,-23.171,-87.256
1751275570726,2025-06-30T12.26.10.726,15.670,5.915,-3.476,-94.451
1751275570736,2025-06-30T12.26.10.736,15.680,11.159,17.195,-97.256
1751275570746,2025-06-30T12.26.10.746,15.690,15.000,37.500,-93.598
1751275570756,2025-06-30T12.26.10.756,15.700,17.988,50.061,-89.268
1751275570766,2025-06-30T12.26.10.766,15.710,18.902,52.561,-86.463
1751275570776,2025-06-30T12.26.10.776,15.720,16.890,46.159,-83.659
1751275570786,2025-06-30T12.26.10.786,15.730,13.780,33.415,-82.073
1751275570796,2025-06-30T12.26.10.796,15.740,10.976,20.244,-81.280
1751275570806,2025-06-30T12.26.10.806,15.750,9.573,10.915,-80.732
1751275570816,2025-06-30T12.26.10.816,15.760,8.415,7.500,-80.244
1751275570826,2025-06-30T12.26.10.826,15.770,7.073,9.695,-79.329
1751275570836,2025-06-30T12.26.10.836,15.780,6.037,14.817,-79.268
1751275570846,2025-06-30T12.26.10.846,15.790,4.329,19.268,-81.341
1751275570856,2025-06-30T12.26.10.856,15.800,5.244,21.585,-84.634
1751275570866,2025-06-30T12.26.10.866,15.810,7.866,25.976,-83.537
1751275570876,2025-06-30T12.26.10.876,15.820,9.512,29.634,-78.963
1751275570886,2025-06-30T12.26.10.886,15.830,9.451,31.098,-76.159
1751275570896,2025-06-30T12.26.10.896,15.840,8.293,29.390,-73.354
1751275570906,2025-06-30T12.26.10.906,15.850,6.341,26.463,-70.793
1751275570916,2025-06-30T12.26.10.916,15.860,4.024,22.927,-70.549
1751275570926,2025-06-30T12.26.10.926,15.870,3.537,20.183,-70.610
1751275570936,2025-06-30T12.26.10.936,15.880,3.902,20.305,-67.805
1751275570946,2025-06-30T12.26.10.946,15.890,3.780,21.280,-63.476
1751275570956,2025-06-30T12.26.10.956,15.900,2.561,22.622,-60.915
1751275570966,2025-06-30T12.26.10.966,15.910,1.646,24.207,-59.878
1751275570976,2025-06-30T12.26.10.976,15.920,1.951,25.549,-57.805
1751275570986,2025-06-30T12.26.10.986,15.930,2.012,26.463,-53.659
1751275570996,2025-06-30T12.26.10.996,15.940,1.524,25.488,-50.610
1751275571006,2025-06-30T12.26.11.006,15.950,1.098,22.317,-49.207
1751275571016,2025-06-30T12.26.11.016,15.960,0.427,18.354,-46.951
1751275571026,2025-06-30T12.26.11.026,15.970,0.427,13.841,-44.451
1751275571036,2025-06-30T12.26.11.036,15.980,0.976,10.305,-41.463
1751275571046,2025-06-30T12.26.11.046,15.990,1.098,8.110,-37.500
1751275571056,2025-06-30T12.26.11.056,16.000,1.098,6.707,-34.268
1751275571066,2025-06-30T12.26.11.066,16.010,1.341,6.646,-31.341
1751275571076,2025-06-30T12.26.11.076,16.020,1.646,6.890,-27.439
1751275571086,2025-06-30T12.26.11.086,16.030,2.134,6.098,-24.146
1751275571096,2025-06-30T12.26.11.096,16.040,2.500,4.756,-20.488
1751275571106,2025-06-30T12.26.11.106,16.050,1.951,2.622,-16.463
1751275571116,2025-06-30T12.26.11.116,16.060,1.220,-1.341,-14.512
1751275571126,2025-06-30T12.26.11.126,16.070,0.610,-5.305,-13.293
1751275571136,2025-06-30T12.26.11.136,16.080,-0.610,-8.841,-10.427
1751275571146,2025-06-30T12.26.11.146,16.090,-1.159,-10.305,-8.232
1751275571156,2025-06-30T12.26.11.156,16.100,-0.732,-7.378,-5.915
1751275571166,2025-06-30T12.26.11.166,16.110,0.122,-2.561,-2.866
1751275571176,2025-06-30T12.26.11.176,16.120,0.732,2.195,0.244
1751275571186,2025-06-30T12.26.11.186,16.130,1.220,6.524,4.634
1751275571196,2025-06-30T12.26.11.196,16.140,1.829,9.451,9.512
1751275571206,2025-06-30T12.26.11.206,16.150,2.195,9.817,13.476
1751275571216,2025-06-30T12.26.11.216,16.160,2.134,7.622,17.256
1751275571226,2025-06-30T12.26.11.226,16.170,1.707,2.317,20.549
1751275571236,2025-06-30T12.26.11.236,16.180,0.732,-4.390,23.110
1751275571246,2025-06-30T12.26.11.246,16.190,0.122,-9.146,25.244
1751275571256,2025-06-30T12.26.11.256,16.200,0.000,-9.390,27.866
1751275571266,2025-06-30T12.26.11.266,16.210,0.183,-5.366,31.159
1751275571276,2025-06-30T12.26.11.276,16.220,0.549,0.366,34.207
1751275571286,2025-06-30T12.26.11.286,16.230,1.220,5.915,37.378
1751275571296,2025-06-30T12.26.11.296,16.240,1.280,7.622,41.707
1751275571306,2025-06-30T12.26.11.306,16.250,0.366,3.415,45.610
1751275571316,2025-06-30T12.26.11.316,16.260,-0.671,-3.659,49.573
1751275571326,2025-06-30T12.26.11.326,16.270,-2.561,-12.744,55.122
1751275571336,2025-06-30T12.26.11.336,16.280,-5.610,-23.537,60.305
1751275571346,2025-06-30T12.26.11.346,16.290,-8.049,-32.866,64.085
1751275571356,2025-06-30T12.26.11.356,16.300,-8.902,-39.939,67.561
1751275571366,2025-06-30T12.26.11.366,16.310,-8.598,-46.768,70.610
1751275571376,2025-06-30T12.26.11.376,16.320,-8.354,-52.439,73.232
1751275571386,2025-06-30T12.26.11.386,16.330,-7.317,-51.098,75.000
1751275571396,2025-06-30T12.26.11.396,16.340,-5.000,-42.500,76.159
1751275571406,2025-06-30T12.26.11.406,16.350,-3.537,-29.268,79.268
1751275571416,2025-06-30T12.26.11.416,16.360,-2.439,-14.573,81.890
1751275571426,2025-06-30T12.26.11.426,16.370,-1.829,-2.988,82.561
1751275571436,2025-06-30T12.26.11.436,16.380,-2.378,2.317,82.805
1751275571446,2025-06-30T12.26.11.446,16.390,-3.415,1.280,83.598
1751275571456,2025-06-30T12.26.11.456,16.400,-3.902,-1.341,84.268
1751275571466,2025-06-30T12.26.11.466,16.410,-4.085,-2.134,84.512
1751275571476,2025-06-30T12.26.11.476,16.420,-4.207,-2.134,83.232
1751275571486,2025-06-30T12.26.11.486,16.430,-4.390,-0.915,82.073
1751275571496,2025-06-30T12.26.11.496,16.440,-4.573,0.671,82.561
1751275571506,2025-06-30T12.26.11.506,16.450,-5.244,1.768,82.500
1751275571516,2025-06-30T12.26.11.516,16.460,-5.854,3.476,81.646
1751275571526,2025-06-30T12.26.11.526,16.470,-5.244,2.317,81.585
1751275571536,2025-06-30T12.26.11.536,16.480,-5.549,-5.488,83.293
1751275571546,2025-06-30T12.26.11.546,16.490,-6.951,-21.280,86.098
1751275571556,2025-06-30T12.26.11.556,16.500,-8.232,-42.256,87.988
1751275571566,2025-06-30T12.26.11.566,16.510,-9.451,-57.866,89.024
1751275571576,2025-06-30T12.26.11.576,16.520,-9.146,-59.146,87.683
1751275571586,2025-06-30T12.26.11.586,16.530,-5.915,-47.195,82.439
1751275571596,2025-06-30T12.26.11.596,16.540,-2.378,-26.524,77.622
1751275571606,2025-06-30T12.26.11.606,16.550,1.829,-5.732,73.841
1751275571616,2025-06-30T12.26.11.616,16.560,5.366,9.329,70.122
1751275571626,2025-06-30T12.26.11.626,16.570,7.012,15.122,68.841
1751275571636,2025-06-30T12.26.11.636,16.580,7.805,9.451,67.561
1751275571646,2025-06-30T12.26.11.646,16.590,6.341,-1.463,65.122
1751275571656,2025-06-30T12.26.11.656,16.600,4.756,-10.366,62.012
1751275571666,2025-06-30T12.26.11.666,16.610,4.634,-11.524,58.902
1751275571676,2025-06-30T12.26.11.676,16.620,5.427,-6.402,56.707
1751275571686,2025-06-30T12.26.11.686,16.630,5.610,-0.488,54.390
1751275571696,2025-06-30T12.26.11.696,16.640,4.695,3.110,51.220
1751275571706,2025-06-30T12.26.11.706,16.650,4.024,4.268,47.622
1751275571716,2025-06-30T12.26.11.716,16.660,4.329,4.207,43.963
1751275571726,2025-06-30T12.26.11.726,16.670,4.268,3.293,39.634
1751275571736,2025-06-30T12.26.11.736,16.680,4.451,3.415,35.000
1751275571746,2025-06-30T12.26.11.746,16.690,4.451,5.244,30.793
1751275571756,2025-06-30T12.26.11.756,16.700,3.598,6.037,27.134
1751275571766,2025-06-30T12.26.11.766,16.710,2.073,5.305,22.988
1751275571776,2025-06-30T12.26.11.776,16.720,0.610,4.207,19.085
1751275571786,2025-06-30T12.26.11.786,16.730,0.549,3.171,15.000
1751275571796,2025-06-30T12.26.11.796,16.740,1.829,3.476,11.768
1751275571806,2025-06-30T12.26.11.806,16.750,2.988,4.329,9.512
1751275571816,2025-06-30T12.26.11.816,16.760,3.354,3.841,6.890
1751275571826,2025-06-30T12.26.11.826,16.770,3.049,3.232,3.354
1751275571836,2025-06-30T12.26.11.836,16.780,3.232,3.049,-0.976
1751275571846,2025-06-30T12.26.11.846,16.790,3.659,3.171,-4.329
1751275571856,2025-06-30T12.26.11.856,16.800,3.720,2.622,-6.341
1751275571866,2025-06-30T12.26.11.866,16.810,3.537,2.134,-7.988
1751275571876,2025-06-30T12.26.11.876,16.820,2.805,1.585,-8.659
1751275571886,2025-06-30T12.26.11.886,16.830,1.585,0.671,-9.024
1751275571896,2025-06-30T12.26.11.896,16.840,0.183,-1.341,-9.939
1751275571906,2025-06-30T12.26.11.906,16.850,-1.280,-4.390,-11.098
1751275571916,2025-06-30T12.26.11.916,16.860,-1.951,-6.951,-12.805
1751275571926,2025-06-30T12.26.11.926,16.870,-1.707,-7.866,-14.573
1751275571936,2025-06-30T12.26.11.936,16.880,-1.829,-7.378,-15.732
1751275571946,2025-06-30T12.26.11.946,16.890,-2.012,-4.817,-17.134
1751275571956,2025-06-30T12.26.11.956,16.900,-1.768,-0.366,-18.537
1751275571966,2025-06-30T12.26.11.966,16.910,-1.646,3.171,-19.939
1751275571976,2025-06-30T12.26.11.976,16.920,-2.012,3.841,-21.524
1751275571986,2025-06-30T12.26.11.986,16.930,-2.866,2.866,-23.354
1751275571996,2025-06-30T12.26.11.996,16.940,-3.293,0.244,-26.098
1751275572006,2025-06-30T12.26.12.006,16.950,-3.537,-1.463,-28.841
1751275572016,2025-06-30T12.26.12.016,16.960,-3.720,-0.183,-30.854
1751275572026,2025-06-30T12.26.12.026,16.970,-3.537,4.512,-33.659
1751275572036,2025-06-30T12.26.12.036,16.980,-2.927,12.683,-36.890
1751275572046,2025-06-30T12.26.12.046,16.990,-2.073,20.793,-40.244
1751275572056,2025-06-30T12.26.12.056,17.000,-1.037,24.634,-44.146
1751275572066,2025-06-30T12.26.12.066,17.010,0.122,23.720,-47.439
1751275572076,2025-06-30T12.26.12.076,17.020,0.793,19.634,-49.634
1751275572086,2025-06-30T12.26.12.086,17.030,1.159,14.573,-52.317
1751275572096,2025-06-30T12.26.12.096,17.040,1.707,11.280,-55.427
1751275572106,2025-06-30T12.26.12.106,17.050,2.073,11.098,-56.707
1751275572116,2025-06-30T12.26.12.116,17.060,2.134,11.829,-56.280
1751275572126,2025-06-30T12.26.12.126,17.070,2.012,11.890,-55.244
1751275572136,2025-06-30T12.26.12.136,17.080,1.037,10.854,-53.963
1751275572146,2025-06-30T12.26.12.146,17.090,-0.549,9.207,-52.622
1751275572156,2025-06-30T12.26.12.156,17.100,-1.829,8.598,-51.951
1751275572166,2025-06-30T12.26.12.166,17.110,-2.378,8.415,-52.256
1751275572176,2025-06-30T12.26.12.176,17.120,-1.890,8.049,-52.683
1751275572186,2025-06-30T12.26.12.186,17.130,-0.610,7.622,-52.683
1751275572196,2025-06-30T12.26.12.196,17.140,0.671,7.256,-52.439
1751275572206,2025-06-30T12.26.12.206,17.150,1.402,7.073,-52.500
1751275572216,2025-06-30T12.26.12.216,17.160,2.256,6.951,-53.110
1751275572226,2025-06-30T12.26.12.226,17.170,3.171,6.220,-53.780
1751275572236,2025-06-30T12.26.12.236,17.180,4.085,4.085,-53.537
1751275572246,2025-06-30T12.26.12.246,17.190,4.695,1.098,-52.378
1751275572256,2025-06-30T12.26.12.256,17.200,4.939,-1.341,-50.793
1751275572266,2025-06-30T12.26.12.266,17.210,4.634,-0.427,-49.573
1751275572276,2025-06-30T12.26.12.276,17.220,5.488,5.061,-49.634
1751275572286,2025-06-30T12.26.12.286,17.230,7.561,13.598,-49.756
1751275572296,2025-06-30T12.26.12.296,17.240,10.000,20.549,-48.902
1751275572306,2025-06-30T12.26.12.306,17.250,11.463,23.598,-46.768
1751275572316,2025-06-30T12.26.12.316,17.260,11.829,22.927,-43.476
1751275572326,2025-06-30T12.26.12.326,17.270,11.463,19.634,-40.244
1751275572336,2025-06-30T12.26.12.336,17.280,10.000,15.610,-37.317
1751275572346,2025-06-30T12.26.12.346,17.290,8.171,12.134,-34.695
1751275572356,2025-06-30T12.26.12.356,17.300,6.768,11.220,-32.378
1751275572366,2025-06-30T12.26.12.366,17.310,6.646,12.744,-29.024
1751275572376,2025-06-30T12.26.12.376,17.320,6.524,15.183,-24.024
1751275572386,2025-06-30T12.26.12.386,17.330,5.854,17.378,-18.110
1751275572396,2025-06-30T12.26.12.396,17.340,4.451,16.829,-12.744
1751275572406,2025-06-30T12.26.12.406,17.350,2.500,12.744,-8.293
1751275572416,2025-06-30T12.26.12.416,17.360,0.671,6.890,-3.293
1751275572426,2025-06-30T12.26.12.426,17.370,-1.463,0.793,1.585
1751275572436,2025-06-30T12.26.12.436,17.380,-3.171,-4.695,6.220
1751275572446,2025-06-30T12.26.12.446,17.390,-4.695,-8.293,11.341
1751275572456,2025-06-30T12.26.12.456,17.400,-6.159,-10.122,16.159
1751275572466,2025-06-30T12.26.12.466,17.410,-7.256,-11.463,18.537
1751275572476,2025-06-30T12.26.12.476,17.420,-7.378,-11.402,20.732
1751275572486,2025-06-30T12.26.12.486,17.430,-6.768,-10.061,24.451
1751275572496,2025-06-30T12.26.12.496,17.440,-6.159,-7.744,28.354
1751275572506,2025-06-30T12.26.12.506,17.450,-5.976,-5.610,31.829
1751275572516,2025-06-30T12.26.12.516,17.460,-6.220,-5.549,34.817
1751275572526,2025-06-30T12.26.12.526,17.470,-6.829,-6.890,37.439
1751275572536,2025-06-30T12.26.12.536,17.480,-7.317,-8.293,40.061
1751275572546,2025-06-30T12.26.12.546,17.490,-7.134,-8.902,41.890
1751275572556,2025-06-30T12.26.12.556,17.500,-6.159,-7.866,43.598
1751275572566,2025-06-30T12.26.12.566,17.510,-5.366,-5.549,46.341
1751275572576,2025-06-30T12.26.12.576,17.520,-4.695,-3.537,48.171
1751275572586,2025-06-30T12.26.12.586,17.530,-4.146,-1.037,49.146
1751275572596,2025-06-30T12.26.12.596,17.540,-3.171,2.317,50.000
1751275572606,2025-06-30T12.26.12.606,17.550,-1.707,6.829,50.671
1751275572616,2025-06-30T12.26.12.616,17.560,0.000,10.793,51.585
1751275572626,2025-06-30T12.26.12.626,17.570,1.220,12.500,52.683
1751275572636,2025-06-30T12.26.12.636,17.580,1.402,11.402,53.537
1751275572646,2025-06-30T12.26.12.646,17.590,0.244,8.963,54.573
1751275572656,2025-06-30T12.26.12.656,17.600,-1.341,6.890,56.037
1751275572666,2025-06-30T12.26.12.666,17.610,-2.622,4.024,57.256
1751275572676,2025-06-30T12.26.12.676,17.620,-3.902,-1.524,58.415
1751275572686,2025-06-30T12.26.12.686,17.630,-5.183,-9.024,59.146
1751275572696,2025-06-30T12.26.12.696,17.640,-6.341,-14.329,59.817
1751275572706,2025-06-30T12.26.12.706,17.650,-6.159,-14.573,60.305
1751275572716,2025-06-30T12.26.12.716,17.660,-4.817,-10.366,59.634
1751275572726,2025-06-30T12.26.12.726,17.670,-3.354,-4.329,57.927
1751275572736,2025-06-30T12.26.12.736,17.680,-1.280,0.427,55.793
1751275572746,2025-06-30T12.26.12.746,17.690,0.122,2.378,54.390
1751275572756,2025-06-30T12.26.12.756,17.700,0.366,1.159,53.293
1751275572766,2025-06-30T12.26.12.766,17.710,0.000,-1.707,51.402
1751275572776,2025-06-30T12.26.12.776,17.720,0.000,-4.573,48.963
1751275572786,2025-06-30T12.26.12.786,17.730,0.000,-6.524,47.012
1751275572796,2025-06-30T12.26.12.796,17.740,-0.305,-7.317,45.549
1751275572806,2025-06-30T12.26.12.806,17.750,-0.305,-6.890,44.024
1751275572816,2025-06-30T12.26.12.816,17.760,0.122,-6.768,42.378
1751275572826,2025-06-30T12.26.12.826,17.770,0.732,-7.866,40.000
1751275572836,2025-06-30T12.26.12.836,17.780,0.549,-8.049,38.354
1751275572846,2025-06-30T12.26.12.846,17.790,0.793,-7.134,36.585
1751275572856,2025-06-30T12.26.12.856,17.800,1.463,-4.634,33.659
1751275572866,2025-06-30T12.26.12.866,17.810,2.134,-0.549,31.159
1751275572876,2025-06-30T12.26.12.876,17.820,2.683,1.951,28.415
1751275572886,2025-06-30T12.26.12.886,17.830,2.988,1.524,25.000
1751275572896,2025-06-30T12.26.12.896,17.840,3.293,-0.122,21.585
1751275572906,2025-06-30T12.26.12.906,17.850,3.780,-1.463,18.171
1751275572916,2025-06-30T12.26.12.916,17.860,4.451,-1.220,15.183
1751275572926,2025-06-30T12.26.12.926,17.870,5.000,0.915,12.378
1751275572936,2025-06-30T12.26.12.936,17.880,5.488,3.780,9.634
1751275572946,2025-06-30T12.26.12.946,17.890,6.220,6.159,7.134
1751275572956,2025-06-30T12.26.12.956,17.900,6.585,7.134,5.427
1751275572966,2025-06-30T12.26.12.966,17.910,6.098,6.585,4.573
1751275572976,2025-06-30T12.26.12.976,17.920,5.000,4.634,4.207
1751275572986,2025-06-30T12.26.12.986,17.930,3.476,1.280,2.927
1751275572996,2025-06-30T12.26.12.996,17.940,2.500,-1.402,1.159
1751275573006,2025-06-30T12.26.13.006,17.950,2.073,-2.256,-0.305
1751275573016,2025-06-30T12.26.13.016,17.960,1.951,-1.707,-1.402
1751275573026,2025-06-30T12.26.13.026,17.970,1.707,0.183,-1.890
1751275573036,2025-06-30T12.26.13.036,17.980,1.707,1.951,-2.012
1751275573046,2025-06-30T12.26.13.046,17.990,1.220,2.378,-2.378
1751275573056,2025-06-30T12.26.13.056,18.000,0.122,1.098,-2.805
1751275573066,2025-06-30T12.26.13.066,18.010,-0.915,-1.402,-3.780
1751275573076,2025-06-30T12.26.13.076,18.020,-1.646,-3.598,-5.183
1751275573086,2025-06-30T12.26.13.086,18.030,-2.317,-4.634,-6.890
1751275573096,2025-06-30T12.26.13.096,18.040,-2.622,-4.207,-8.537
1751275573106,2025-06-30T12.26.13.106,18.050,-2.866,-2.866,-10.000
1751275573116,2025-06-30T12.26.13.116,18.060,-2.622,-0.793,-11.646
1751275573126,2025-06-30T12.26.13.126,18.070,-2.378,1.280,-13.049
1751275573136,2025-06-30T12.26.13.136,18.080,-2.622,1.829,-14.695
1751275573146,2025-06-30T12.26.13.146,18.090,-3.293,1.037,-16.890
1751275573156,2025-06-30T12.26.13.156,18.100,-3.476,-0.610,-19.634
1751275573166,2025-06-30T12.26.13.166,18.110,-3.171,-1.829,-22.561
1751275573176,2025-06-30T12.26.13.176,18.120,-2.927,-2.805,-25.366
1751275573186,2025-06-30T12.26.13.186,18.130,-2.744,-3.780,-28.415
1751275573196,2025-06-30T12.26.13.196,18.140,-2.378,-3.354,-30.732
1751275573206,2025-06-30T12.26.13.206,18.150,-1.951,-2.195,-31.768
1751275573216,2025-06-30T12.26.13.216,18.160,-1.890,-0.976,-32.622
1751275573226,2025-06-30T12.26.13.226,18.170,-1.341,0.854,-34.207
1751275573236,2025-06-30T12.26.13.236,18.180,-0.183,4.207,-35.610
1751275573246,2025-06-30T12.26.13.246,18.190,1.037,8.110,-37.439
1751275573256,2025-06-30T12.26.13.256,18.200,2.866,12.378,-39.268
1751275573266,2025-06-30T12.26.13.266,18.210,5.183,14.451,-40.122
1751275573276,2025-06-30T12.26.13.276,18.220,6.037,12.683,-41.220
1751275573286,2025-06-30T12.26.13.286,18.230,5.488,8.841,-43.415
1751275573296,2025-06-30T12.26.13.296,18.240,4.939,6.280,-46.280
1751275573306,2025-06-30T12.26.13.306,18.250,4.268,5.427,-48.171
1751275573316,2025-06-30T12.26.13.316,18.260,4.146,4.756,-50.854
