epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1751274144543,2025-06-30T12.02.24.543,0.000,4.878,20.305,-19.695
1751274144547,2025-06-30T12.02.24.547,0.004,4.573,20.915,-19.695
1751274144553,2025-06-30T12.02.24.553,0.010,5.061,22.988,-20.244
1751274144558,2025-06-30T12.02.24.558,0.015,5.976,25.854,-20.488
1751274144562,2025-06-30T12.02.24.562,0.019,6.646,27.988,-20.488
1751274144568,2025-06-30T12.02.24.568,0.025,7.378,29.756,-20.610
1751274144572,2025-06-30T12.02.24.572,0.029,7.988,31.280,-20.793
1751274144578,2025-06-30T12.02.24.578,0.035,8.415,32.195,-21.037
1751274144582,2025-06-30T12.02.24.582,0.039,8.537,32.622,-21.220
1751274144587,2025-06-30T12.02.24.587,0.044,8.293,32.805,-21.220
1751274144593,2025-06-30T12.02.24.593,0.050,8.110,32.256,-21.159
1751274144597,2025-06-30T12.02.24.597,0.054,8.171,31.341,-20.915
1751274144603,2025-06-30T12.02.24.603,0.060,8.171,30.244,-20.671
1751274144607,2025-06-30T12.02.24.607,0.064,8.171,28.963,-20.244
1751274144612,2025-06-30T12.02.24.612,0.069,8.110,27.744,-19.695
1751274144618,2025-06-30T12.02.24.618,0.075,8.110,26.402,-19.207
1751274144622,2025-06-30T12.02.24.622,0.079,8.476,25.061,-18.902
1751274144628,2025-06-30T12.02.24.628,0.085,8.476,23.659,-18.720
1751274144632,2025-06-30T12.02.24.632,0.089,8.780,22.500,-18.659
1751274144637,2025-06-30T12.02.24.637,0.094,9.695,21.524,-18.415
1751274144643,2025-06-30T12.02.24.643,0.100,12.500,15.000,-17.134
1751274144647,2025-06-30T12.02.24.647,0.104,12.012,2.256,-14.634
1751274144651,2025-06-30T12.02.24.651,0.108,7.927,-8.537,-13.293
1751274144657,2025-06-30T12.02.24.657,0.114,5.427,-20.305,-12.622
1751274144662,2025-06-30T12.02.24.662,0.119,3.171,-29.451,-11.829
1751274144667,2025-06-30T12.02.24.667,0.124,1.524,-31.829,-9.390
1751274144672,2025-06-30T12.02.24.672,0.129,1.951,-26.707,-6.463
1751274144676,2025-06-30T12.02.24.676,0.133,3.659,-15.061,-5.549
1751274144682,2025-06-30T12.02.24.682,0.139,5.915,-0.305,-6.829
1751274144686,2025-06-30T12.02.24.686,0.143,8.780,12.744,-9.085
1751274144692,2025-06-30T12.02.24.692,0.149,10.610,19.268,-10.427
1751274144697,2025-06-30T12.02.24.697,0.154,10.061,19.329,-10.793
1751274144701,2025-06-30T12.02.24.701,0.158,8.354,13.780,-10.610
1751274144707,2025-06-30T12.02.24.707,0.164,5.976,5.183,-10.183
1751274144711,2025-06-30T12.02.24.711,0.168,3.902,-2.439,-8.476
1751274144717,2025-06-30T12.02.24.717,0.174,2.378,-6.159,-5.427
1751274144722,2025-06-30T12.02.24.722,0.179,2.073,-5.061,-2.744
1751274144726,2025-06-30T12.02.24.726,0.183,4.451,0.610,-1.585
1751274144732,2025-06-30T12.02.24.732,0.189,6.341,6.890,-1.524
1751274144736,2025-06-30T12.02.24.736,0.193,6.707,13.049,-1.951
1751274144742,2025-06-30T12.02.24.742,0.199,6.707,17.866,-1.768
1751274144747,2025-06-30T12.02.24.747,0.204,5.793,22.073,-0.305
1751274144751,2025-06-30T12.02.24.751,0.208,6.280,23.232,2.378
1751274144757,2025-06-30T12.02.24.757,0.214,5.732,23.354,5.000
1751274144761,2025-06-30T12.02.24.761,0.218,5.000,24.939,7.134
1751274144767,2025-06-30T12.02.24.767,0.224,4.756,26.951,8.476
1751274144771,2025-06-30T12.02.24.771,0.228,4.756,28.963,9.512
1751274144776,2025-06-30T12.02.24.776,0.233,5.244,30.610,10.488
1751274144782,2025-06-30T12.02.24.782,0.239,5.915,31.098,10.976
1751274144786,2025-06-30T12.02.24.786,0.243,6.524,29.146,10.671
1751274144792,2025-06-30T12.02.24.792,0.249,5.976,25.122,10.549
1751274144796,2025-06-30T12.02.24.796,0.253,5.122,19.146,10.854
1751274144801,2025-06-30T12.02.24.801,0.258,4.329,11.951,11.037
1751274144807,2025-06-30T12.02.24.807,0.264,3.415,4.756,11.220
1751274144811,2025-06-30T12.02.24.811,0.268,2.927,-1.159,11.402
1751274144817,2025-06-30T12.02.24.817,0.274,2.805,-4.878,11.341
1751274144821,2025-06-30T12.02.24.821,0.278,2.927,-6.585,11.098
1751274144826,2025-06-30T12.02.24.826,0.283,2.988,-6.585,10.427
1751274144831,2025-06-30T12.02.24.831,0.288,3.171,-5.427,9.634
1751274144836,2025-06-30T12.02.24.836,0.293,3.537,-3.720,8.720
1751274144840,2025-06-30T12.02.24.840,0.297,3.902,-2.622,7.927
1751274144846,2025-06-30T12.02.24.846,0.303,3.841,-1.951,7.317
1751274144851,2025-06-30T12.02.24.851,0.308,3.841,-2.012,6.951
1751274144856,2025-06-30T12.02.24.856,0.313,3.659,-2.622,6.646
1751274144861,2025-06-30T12.02.24.861,0.318,3.598,-3.476,6.280
1751274144867,2025-06-30T12.02.24.867,0.324,3.354,-4.085,5.854
1751274144871,2025-06-30T12.02.24.871,0.328,3.171,-4.634,5.305
1751274144875,2025-06-30T12.02.24.875,0.332,3.232,-4.939,4.634
1751274144881,2025-06-30T12.02.24.881,0.338,3.659,-4.939,3.902
1751274144886,2025-06-30T12.02.24.886,0.343,3.659,-4.268,3.354
1751274144890,2025-06-30T12.02.24.890,0.347,3.902,-3.780,2.683
1751274144896,2025-06-30T12.02.24.896,0.353,3.902,-3.354,2.195
1751274144900,2025-06-30T12.02.24.900,0.357,3.720,-3.110,1.524
1751274144906,2025-06-30T12.02.24.906,0.363,3.780,-3.110,0.915
1751274144911,2025-06-30T12.02.24.911,0.368,3.659,-3.171,0.488
1751274144915,2025-06-30T12.02.24.915,0.372,3.720,-3.415,0.061
1751274144921,2025-06-30T12.02.24.921,0.378,3.659,-3.659,-0.488
1751274144925,2025-06-30T12.02.24.925,0.382,3.598,-3.963,-0.976
1751274144931,2025-06-30T12.02.24.931,0.388,3.537,-4.634,-1.341
1751274144935,2025-06-30T12.02.24.935,0.392,3.354,-5.305,-1.646
1751274144940,2025-06-30T12.02.24.940,0.397,3.415,-5.976,-1.951
1751274144946,2025-06-30T12.02.24.946,0.403,3.232,-6.890,-2.134
1751274144950,2025-06-30T12.02.24.950,0.407,2.988,-7.378,-2.256
1751274144956,2025-06-30T12.02.24.956,0.413,2.805,-7.866,-2.256
1751274144960,2025-06-30T12.02.24.960,0.417,2.683,-8.293,-2.378
1751274144965,2025-06-30T12.02.24.965,0.422,2.439,-8.415,-2.256
1751274144971,2025-06-30T12.02.24.971,0.428,2.561,-8.720,-2.012
1751274144975,2025-06-30T12.02.24.975,0.432,2.378,-8.720,-1.951
1751274144981,2025-06-30T12.02.24.981,0.438,2.317,-8.902,-1.890
1751274144985,2025-06-30T12.02.24.985,0.442,2.195,-8.841,-1.524
1751274144990,2025-06-30T12.02.24.990,0.447,2.073,-8.598,-1.341
1751274144996,2025-06-30T12.02.24.996,0.453,2.012,-8.232,-1.098
1751274145000,2025-06-30T12.02.25.000,0.457,2.012,-7.683,-0.854
1751274145006,2025-06-30T12.02.25.006,0.463,2.134,-6.829,-0.671
1751274145010,2025-06-30T12.02.25.010,0.467,2.256,-6.159,-0.549
1751274145015,2025-06-30T12.02.25.015,0.472,2.134,-5.549,-0.244
1751274145020,2025-06-30T12.02.25.020,0.477,2.256,-5.305,-0.122
1751274145025,2025-06-30T12.02.25.025,0.482,2.378,-5.122,0.122
1751274145031,2025-06-30T12.02.25.031,0.488,2.439,-4.695,0.305
1751274145035,2025-06-30T12.02.25.035,0.492,2.378,-4.512,0.488
1751274145039,2025-06-30T12.02.25.039,0.496,2.439,-4.268,0.610
1751274145045,2025-06-30T12.02.25.045,0.502,2.439,-3.902,0.793
1751274145050,2025-06-30T12.02.25.050,0.507,2.561,-3.659,0.915
1751274145056,2025-06-30T12.02.25.056,0.513,2.805,-3.293,0.976
1751274145060,2025-06-30T12.02.25.060,0.517,2.744,-2.866,1.159
1751274145064,2025-06-30T12.02.25.064,0.521,2.866,-2.439,1.220
1751274145070,2025-06-30T12.02.25.070,0.527,2.927,-2.073,1.341
1751274145075,2025-06-30T12.02.25.075,0.532,3.232,-1.829,1.524
1751274145079,2025-06-30T12.02.25.079,0.536,3.354,-1.646,1.707
1751274145085,2025-06-30T12.02.25.085,0.542,3.293,-1.524,1.829
1751274145089,2025-06-30T12.02.25.089,0.546,3.293,-1.585,1.829
1751274145095,2025-06-30T12.02.25.095,0.552,3.293,-1.280,1.829
1751274145100,2025-06-30T12.02.25.100,0.557,3.293,-1.159,1.890
1751274145104,2025-06-30T12.02.25.104,0.561,3.293,-1.037,2.012
1751274145110,2025-06-30T12.02.25.110,0.567,3.171,-0.915,2.134
1751274145114,2025-06-30T12.02.25.114,0.571,2.988,-0.793,2.378
1751274145120,2025-06-30T12.02.25.120,0.577,2.805,-0.854,2.317
1751274145124,2025-06-30T12.02.25.124,0.581,2.622,-0.915,2.622
1751274145129,2025-06-30T12.02.25.129,0.586,2.500,-0.122,2.988
1751274145135,2025-06-30T12.02.25.135,0.592,2.744,0.427,2.866
1751274145139,2025-06-30T12.02.25.139,0.596,2.927,-0.122,2.927
1751274145145,2025-06-30T12.02.25.145,0.602,2.622,-0.061,3.232
1751274145149,2025-06-30T12.02.25.149,0.606,2.500,-0.854,3.598
1751274145154,2025-06-30T12.02.25.154,0.611,2.256,-2.195,3.963
1751274145160,2025-06-30T12.02.25.160,0.617,1.768,-3.232,4.512
1751274145164,2025-06-30T12.02.25.164,0.621,1.341,-3.780,5.122
1751274145170,2025-06-30T12.02.25.170,0.627,1.098,-4.390,5.549
1751274145174,2025-06-30T12.02.25.174,0.631,0.793,-4.756,5.610
1751274145179,2025-06-30T12.02.25.179,0.636,0.915,-5.000,5.671
1751274145184,2025-06-30T12.02.25.184,0.641,1.280,-5.305,6.037
1751274145189,2025-06-30T12.02.25.189,0.646,1.220,-5.549,6.524
1751274145195,2025-06-30T12.02.25.195,0.652,1.341,-5.549,7.012
1751274145199,2025-06-30T12.02.25.199,0.656,1.159,-5.671,7.317
1751274145204,2025-06-30T12.02.25.204,0.661,1.159,-5.488,7.439
1751274145209,2025-06-30T12.02.25.209,0.666,1.098,-5.061,7.683
1751274145214,2025-06-30T12.02.25.214,0.671,1.341,-4.451,7.683
1751274145220,2025-06-30T12.02.25.220,0.677,1.646,-3.659,7.683
1751274145224,2025-06-30T12.02.25.224,0.681,2.073,-2.805,7.805
1751274145228,2025-06-30T12.02.25.228,0.685,2.378,-2.073,7.805
1751274145234,2025-06-30T12.02.25.234,0.691,2.744,-1.280,7.744
1751274145239,2025-06-30T12.02.25.239,0.696,3.110,-0.427,7.683
1751274145243,2025-06-30T12.02.25.243,0.700,3.537,0.549,7.622
1751274145249,2025-06-30T12.02.25.249,0.706,4.085,1.585,7.439
1751274145253,2025-06-30T12.02.25.253,0.710,4.390,2.927,7.195
1751274145259,2025-06-30T12.02.25.259,0.716,4.756,4.268,7.134
1751274145264,2025-06-30T12.02.25.264,0.721,5.305,5.183,6.768
1751274145268,2025-06-30T12.02.25.268,0.725,5.671,5.976,6.280
1751274145274,2025-06-30T12.02.25.274,0.731,6.037,6.829,5.915
1751274145278,2025-06-30T12.02.25.278,0.735,6.341,7.378,5.488
1751274145284,2025-06-30T12.02.25.284,0.741,6.463,7.927,5.122
1751274145289,2025-06-30T12.02.25.289,0.746,6.768,8.415,4.817
1751274145293,2025-06-30T12.02.25.293,0.750,6.951,8.720,4.451
1751274145299,2025-06-30T12.02.25.299,0.756,6.951,9.024,3.963
1751274145303,2025-06-30T12.02.25.303,0.760,7.073,9.268,3.537
1751274145309,2025-06-30T12.02.25.309,0.766,7.073,9.512,3.293
1751274145313,2025-06-30T12.02.25.313,0.770,7.134,9.451,2.927
1751274145318,2025-06-30T12.02.25.318,0.775,7.256,9.268,2.378
1751274145324,2025-06-30T12.02.25.324,0.781,7.317,8.902,2.195
1751274145328,2025-06-30T12.02.25.328,0.785,7.439,8.415,1.951
1751274145334,2025-06-30T12.02.25.334,0.791,7.317,7.622,1.646
1751274145338,2025-06-30T12.02.25.338,0.795,7.134,6.829,1.402
1751274145343,2025-06-30T12.02.25.343,0.800,6.707,6.768,1.037
1751274145349,2025-06-30T12.02.25.349,0.806,6.585,8.293,0.427
1751274145353,2025-06-30T12.02.25.353,0.810,7.073,10.244,-0.671
1751274145359,2025-06-30T12.02.25.359,0.816,7.805,10.854,-0.915
1751274145363,2025-06-30T12.02.25.363,0.820,7.927,10.610,-1.098
1751274145368,2025-06-30T12.02.25.368,0.825,7.744,9.878,-1.829
1751274145373,2025-06-30T12.02.25.373,0.830,7.500,7.927,-1.890
1751274145378,2025-06-30T12.02.25.378,0.835,7.256,5.244,-1.159
1751274145384,2025-06-30T12.02.25.384,0.841,7.012,3.476,-0.610
1751274145388,2025-06-30T12.02.25.388,0.845,6.890,2.378,-0.488
1751274145393,2025-06-30T12.02.25.393,0.850,6.646,1.768,-0.732
1751274145398,2025-06-30T12.02.25.398,0.855,6.341,1.890,-0.976
1751274145403,2025-06-30T12.02.25.403,0.860,6.220,2.256,-1.098
1751274145409,2025-06-30T12.02.25.409,0.866,6.402,2.195,-1.402
1751274145413,2025-06-30T12.02.25.413,0.870,6.159,1.402,-1.707
1751274145417,2025-06-30T12.02.25.417,0.874,5.732,0.366,-1.951
1751274145423,2025-06-30T12.02.25.423,0.880,5.366,-0.793,-2.134
1751274145428,2025-06-30T12.02.25.428,0.885,5.000,-2.012,-2.195
1751274145432,2025-06-30T12.02.25.432,0.889,4.695,-3.049,-2.256
1751274145438,2025-06-30T12.02.25.438,0.895,4.512,-3.598,-2.561
1751274145442,2025-06-30T12.02.25.442,0.899,4.207,-3.841,-2.744
1751274145448,2025-06-30T12.02.25.448,0.905,4.085,-3.902,-2.866
1751274145453,2025-06-30T12.02.25.453,0.910,3.902,-3.963,-3.049
1751274145457,2025-06-30T12.02.25.457,0.914,3.963,-4.085,-3.354
1751274145463,2025-06-30T12.02.25.463,0.920,4.085,-4.207,-3.415
1751274145467,2025-06-30T12.02.25.467,0.924,3.780,-4.512,-3.598
1751274145473,2025-06-30T12.02.25.473,0.930,3.598,-4.817,-3.659
1751274145477,2025-06-30T12.02.25.477,0.934,3.598,-5.000,-3.720
1751274145482,2025-06-30T12.02.25.482,0.939,3.537,-5.000,-4.085
1751274145488,2025-06-30T12.02.25.488,0.945,3.415,-4.878,-4.390
1751274145492,2025-06-30T12.02.25.492,0.949,3.415,-4.756,-4.390
1751274145498,2025-06-30T12.02.25.498,0.955,3.476,-4.634,-4.512
1751274145502,2025-06-30T12.02.25.502,0.959,3.476,-4.756,-4.695
1751274145507,2025-06-30T12.02.25.507,0.964,3.537,-4.634,-4.695
1751274145513,2025-06-30T12.02.25.513,0.970,3.537,-4.085,-4.634
1751274145517,2025-06-30T12.02.25.517,0.974,3.476,-3.537,-4.512
1751274145523,2025-06-30T12.02.25.523,0.980,3.476,-2.805,-4.512
1751274145527,2025-06-30T12.02.25.527,0.984,3.415,-2.073,-4.634
1751274145532,2025-06-30T12.02.25.532,0.989,3.537,-1.646,-4.573
1751274145538,2025-06-30T12.02.25.538,0.995,3.598,-1.220,-4.573
1751274145542,2025-06-30T12.02.25.542,0.999,3.537,-0.915,-4.512
1751274145548,2025-06-30T12.02.25.548,1.005,3.415,-1.098,-4.329
1751274145552,2025-06-30T12.02.25.552,1.009,3.415,-1.280,-4.329
1751274145557,2025-06-30T12.02.25.557,1.014,3.598,-1.585,-4.390
1751274145562,2025-06-30T12.02.25.562,1.019,3.537,-1.890,-4.329
1751274145567,2025-06-30T12.02.25.567,1.024,3.354,-2.317,-4.390
1751274145573,2025-06-30T12.02.25.573,1.030,3.293,-2.622,-4.329
1751274145577,2025-06-30T12.02.25.577,1.034,3.171,-2.561,-4.329
1751274145581,2025-06-30T12.02.25.581,1.038,3.171,-1.951,-4.268
1751274145587,2025-06-30T12.02.25.587,1.044,3.537,-1.768,-4.390
1751274145592,2025-06-30T12.02.25.592,1.049,3.598,-1.280,-4.390
1751274145598,2025-06-30T12.02.25.598,1.055,3.476,-0.915,-4.451
1751274145602,2025-06-30T12.02.25.602,1.059,3.354,-0.671,-4.390
1751274145606,2025-06-30T12.02.25.606,1.063,3.354,-0.488,-4.207
1751274145612,2025-06-30T12.02.25.612,1.069,3.232,-0.244,-4.085
1751274145617,2025-06-30T12.02.25.617,1.074,3.049,0.244,-4.268
1751274145621,2025-06-30T12.02.25.621,1.078,3.049,0.671,-4.390
1751274145627,2025-06-30T12.02.25.627,1.084,2.927,0.976,-4.512
1751274145631,2025-06-30T12.02.25.631,1.088,2.866,1.098,-4.512
1751274145637,2025-06-30T12.02.25.637,1.094,2.805,0.915,-4.634
1751274145642,2025-06-30T12.02.25.642,1.099,2.622,0.244,-4.695
1751274145646,2025-06-30T12.02.25.646,1.103,2.378,-0.549,-4.695
1751274145652,2025-06-30T12.02.25.652,1.109,2.439,-1.585,-4.695
1751274145656,2025-06-30T12.02.25.656,1.113,2.256,-2.134,-4.634
1751274145662,2025-06-30T12.02.25.662,1.119,2.378,-2.378,-4.268
1751274145666,2025-06-30T12.02.25.666,1.123,2.256,-2.134,-4.085
1751274145671,2025-06-30T12.02.25.671,1.128,2.439,-1.585,-3.902
1751274145677,2025-06-30T12.02.25.677,1.134,2.378,-0.976,-4.085
1751274145681,2025-06-30T12.02.25.681,1.138,2.317,-0.122,-4.329
1751274145687,2025-06-30T12.02.25.687,1.144,2.439,0.915,-4.695
1751274145691,2025-06-30T12.02.25.691,1.148,2.622,2.195,-5.000
1751274145696,2025-06-30T12.02.25.696,1.153,2.927,3.963,-5.244
1751274145702,2025-06-30T12.02.25.702,1.159,3.049,5.488,-5.671
1751274145706,2025-06-30T12.02.25.706,1.163,3.415,6.341,-6.220
1751274145712,2025-06-30T12.02.25.712,1.169,3.537,6.280,-6.159
1751274145716,2025-06-30T12.02.25.716,1.173,3.293,5.610,-6.037
1751274145721,2025-06-30T12.02.25.721,1.178,3.232,4.756,-5.976
1751274145726,2025-06-30T12.02.25.726,1.183,3.171,3.659,-5.671
1751274145731,2025-06-30T12.02.25.731,1.188,2.866,2.927,-5.366
1751274145737,2025-06-30T12.02.25.737,1.194,2.866,2.622,-5.122
1751274145741,2025-06-30T12.02.25.741,1.198,2.805,3.049,-5.122
1751274145746,2025-06-30T12.02.25.746,1.203,2.927,4.207,-5.366
1751274145751,2025-06-30T12.02.25.751,1.208,3.171,5.000,-5.488
1751274145756,2025-06-30T12.02.25.756,1.213,2.927,5.061,-5.427
1751274145762,2025-06-30T12.02.25.762,1.219,2.805,4.390,-5.366
1751274145766,2025-06-30T12.02.25.766,1.223,2.439,3.537,-5.061
1751274145770,2025-06-30T12.02.25.770,1.227,2.012,2.561,-4.695
1751274145776,2025-06-30T12.02.25.776,1.233,1.951,1.646,-4.329
1751274145781,2025-06-30T12.02.25.781,1.238,1.829,1.402,-4.085
1751274145787,2025-06-30T12.02.25.787,1.244,1.707,1.585,-4.024
1751274145791,2025-06-30T12.02.25.791,1.248,1.646,1.951,-4.024
1751274145795,2025-06-30T12.02.25.795,1.252,1.524,2.317,-3.963
1751274145801,2025-06-30T12.02.25.801,1.258,1.341,2.622,-3.902
1751274145806,2025-06-30T12.02.25.806,1.263,1.159,2.378,-3.780
1751274145810,2025-06-30T12.02.25.810,1.267,0.915,2.195,-3.476
1751274145816,2025-06-30T12.02.25.816,1.273,0.793,1.890,-3.354
1751274145820,2025-06-30T12.02.25.820,1.277,0.732,1.402,-3.171
1751274145826,2025-06-30T12.02.25.826,1.283,0.549,1.159,-3.049
1751274145830,2025-06-30T12.02.25.830,1.287,0.427,1.098,-2.866
1751274145835,2025-06-30T12.02.25.835,1.292,0.549,1.159,-2.744
1751274145841,2025-06-30T12.02.25.841,1.298,0.488,1.220,-2.683
1751274145845,2025-06-30T12.02.25.845,1.302,0.488,1.524,-2.805
1751274145851,2025-06-30T12.02.25.851,1.308,0.793,1.829,-2.805
1751274145855,2025-06-30T12.02.25.855,1.312,0.976,2.012,-2.622
1751274145860,2025-06-30T12.02.25.860,1.317,1.098,2.439,-2.378
1751274145866,2025-06-30T12.02.25.866,1.323,1.159,2.927,-2.317
1751274145870,2025-06-30T12.02.25.870,1.327,1.341,3.659,-2.195
1751274145876,2025-06-30T12.02.25.876,1.333,1.463,4.512,-2.012
1751274145880,2025-06-30T12.02.25.880,1.337,1.707,4.939,-1.890
1751274145885,2025-06-30T12.02.25.885,1.342,1.768,5.244,-1.829
1751274145891,2025-06-30T12.02.25.891,1.348,1.646,4.939,-1.829
1751274145895,2025-06-30T12.02.25.895,1.352,1.220,4.146,-1.646
1751274145901,2025-06-30T12.02.25.901,1.358,0.671,2.683,-1.220
1751274145905,2025-06-30T12.02.25.905,1.362,0.061,0.549,-0.610
1751274145910,2025-06-30T12.02.25.910,1.367,-0.610,-2.073,0.000
1751274145915,2025-06-30T12.02.25.915,1.372,-1.585,-5.000,0.732
1751274145920,2025-06-30T12.02.25.920,1.377,-2.256,-8.476,1.402
1751274145926,2025-06-30T12.02.25.926,1.383,-2.988,-12.317,1.951
1751274145930,2025-06-30T12.02.25.930,1.387,-3.659,-16.159,2.378
1751274145934,2025-06-30T12.02.25.934,1.391,-4.085,-20.183,2.622
1751274145940,2025-06-30T12.02.25.940,1.397,-4.695,-25.183,2.988
1751274145945,2025-06-30T12.02.25.945,1.402,-5.671,-29.817,3.537
1751274145951,2025-06-30T12.02.25.951,1.408,-6.524,-33.780,4.085
1751274145955,2025-06-30T12.02.25.955,1.412,-7.073,-37.561,4.634
1751274145959,2025-06-30T12.02.25.959,1.416,-8.110,-40.488,5.366
1751274145965,2025-06-30T12.02.25.965,1.422,-8.902,-42.622,5.976
1751274145970,2025-06-30T12.02.25.970,1.427,-10.671,-43.780,6.951
1751274145976,2025-06-30T12.02.25.976,1.433,-12.500,-44.695,9.268
1751274145980,2025-06-30T12.02.25.980,1.437,-13.110,-47.012,10.793
1751274145984,2025-06-30T12.02.25.984,1.441,-13.415,-47.866,11.585
1751274145990,2025-06-30T12.02.25.990,1.447,-13.537,-48.476,12.744
1751274145995,2025-06-30T12.02.25.995,1.452,-14.512,-48.354,13.780
1751274146000,2025-06-30T12.02.26.000,1.457,-16.159,-47.439,14.939
1751274146005,2025-06-30T12.02.26.005,1.462,-17.195,-45.915,16.280
1751274146009,2025-06-30T12.02.26.009,1.466,-18.293,-43.780,17.073
1751274146015,2025-06-30T12.02.26.015,1.472,-19.024,-41.098,17.805
1751274146019,2025-06-30T12.02.26.019,1.476,-19.939,-38.659,18.110
1751274146024,2025-06-30T12.02.26.024,1.481,-21.280,-36.585,18.232
1751274146030,2025-06-30T12.02.26.030,1.487,-22.744,-35.366,18.902
1751274146034,2025-06-30T12.02.26.034,1.491,-24.024,-35.976,19.329
1751274146040,2025-06-30T12.02.26.040,1.497,-25.488,-38.171,19.695
1751274146044,2025-06-30T12.02.26.044,1.501,-27.134,-41.890,20.183
1751274146049,2025-06-30T12.02.26.049,1.506,-29.085,-47.256,20.915
1751274146055,2025-06-30T12.02.26.055,1.512,-30.793,-53.963,21.646
1751274146059,2025-06-30T12.02.26.059,1.516,-32.378,-62.439,22.073
1751274146065,2025-06-30T12.02.26.065,1.522,-33.841,-71.585,22.683
1751274146069,2025-06-30T12.02.26.069,1.526,-35.183,-80.305,23.780
1751274146074,2025-06-30T12.02.26.074,1.531,-36.402,-87.988,24.634
1751274146080,2025-06-30T12.02.26.080,1.537,-37.073,-93.963,25.183
1751274146084,2025-06-30T12.02.26.084,1.541,-37.744,-97.561,25.549
1751274146090,2025-06-30T12.02.26.090,1.547,-37.866,-99.756,24.878
1751274146094,2025-06-30T12.02.26.094,1.551,-37.927,-101.037,23.659
1751274146099,2025-06-30T12.02.26.099,1.556,-37.866,-101.646,22.561
1751274146104,2025-06-30T12.02.26.104,1.561,-37.439,-102.622,21.585
1751274146109,2025-06-30T12.02.26.109,1.566,-36.707,-104.207,20.549
1751274146115,2025-06-30T12.02.26.115,1.572,-36.463,-106.890,19.329
1751274146119,2025-06-30T12.02.26.119,1.576,-36.768,-110.122,18.171
1751274146123,2025-06-30T12.02.26.123,1.580,-36.829,-113.598,16.768
1751274146129,2025-06-30T12.02.26.129,1.586,-37.317,-117.317,15.427
1751274146134,2025-06-30T12.02.26.134,1.591,-37.439,-120.366,14.451
1751274146140,2025-06-30T12.02.26.140,1.597,-37.378,-122.073,13.841
1751274146144,2025-06-30T12.02.26.144,1.601,-36.951,-122.195,13.415
1751274146148,2025-06-30T12.02.26.148,1.605,-36.220,-120.732,12.317
1751274146154,2025-06-30T12.02.26.154,1.611,-35.549,-117.500,10.671
1751274146159,2025-06-30T12.02.26.159,1.616,-34.817,-112.988,8.659
1751274146164,2025-06-30T12.02.26.164,1.621,-33.780,-107.622,6.951
1751274146169,2025-06-30T12.02.26.169,1.626,-32.500,-101.951,5.488
1751274146173,2025-06-30T12.02.26.173,1.630,-31.646,-97.012,4.451
1751274146179,2025-06-30T12.02.26.179,1.636,-30.732,-92.073,3.171
1751274146184,2025-06-30T12.02.26.184,1.641,-29.756,-87.439,1.098
1751274146188,2025-06-30T12.02.26.188,1.645,-28.598,-83.354,-1.524
1751274146194,2025-06-30T12.02.26.194,1.651,-28.537,-79.634,-3.293
1751274146198,2025-06-30T12.02.26.198,1.655,-28.415,-76.341,-3.963
1751274146204,2025-06-30T12.02.26.204,1.661,-27.683,-73.720,-4.695
1751274146208,2025-06-30T12.02.26.208,1.665,-25.244,-71.037,-7.805
1751274146213,2025-06-30T12.02.26.213,1.670,-23.415,-67.622,-12.195
1751274146219,2025-06-30T12.02.26.219,1.676,-21.768,-62.378,-14.573
1751274146223,2025-06-30T12.02.26.223,1.680,-17.500,-54.817,-17.561
1751274146229,2025-06-30T12.02.26.229,1.686,-13.720,-45.305,-22.378
1751274146233,2025-06-30T12.02.26.233,1.690,-12.439,-33.537,-24.329
1751274146238,2025-06-30T12.02.26.238,1.695,-7.683,-21.951,-26.098
1751274146244,2025-06-30T12.02.26.244,1.701,-2.134,-11.951,-30.549
1751274146248,2025-06-30T12.02.26.248,1.705,2.988,-5.854,-36.098
1751274146254,2025-06-30T12.02.26.254,1.711,4.329,-4.512,-37.683
1751274146258,2025-06-30T12.02.26.258,1.715,2.805,-10.244,-27.073
1751274146263,2025-06-30T12.02.26.263,1.720,0.061,-23.902,-6.951
1751274146268,2025-06-30T12.02.26.268,1.725,-3.354,-39.329,10.183
1751274146273,2025-06-30T12.02.26.273,1.730,-2.134,-50.976,19.329
1751274146279,2025-06-30T12.02.26.279,1.736,-3.415,-56.707,22.622
1751274146283,2025-06-30T12.02.26.283,1.740,-6.646,-55.671,18.476
1751274146288,2025-06-30T12.02.26.288,1.745,-7.500,-50.976,7.744
1751274146293,2025-06-30T12.02.26.293,1.750,-9.024,-47.134,-2.134
1751274146298,2025-06-30T12.02.26.298,1.755,-10.671,-47.622,-5.732
1751274146304,2025-06-30T12.02.26.304,1.761,-11.159,-52.927,-4.390
1751274146308,2025-06-30T12.02.26.308,1.765,-10.976,-60.976,-2.561
1751274146312,2025-06-30T12.02.26.312,1.769,-11.951,-68.780,-2.744
1751274146318,2025-06-30T12.02.26.318,1.775,-12.988,-72.988,-4.329
1751274146323,2025-06-30T12.02.26.323,1.780,-12.744,-71.524,-6.707
1751274146329,2025-06-30T12.02.26.329,1.786,-11.585,-63.902,-10.061
1751274146333,2025-06-30T12.02.26.333,1.790,-9.817,-52.805,-15.244
1751274146337,2025-06-30T12.02.26.337,1.794,-8.049,-41.829,-20.244
