epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1751275555056,2025-06-30T12.25.55.056,0.000,-0.268,-0.042,1.056
1751275555066,2025-06-30T12.25.55.066,0.010,-0.292,-0.049,1.059
1751275555076,2025-06-30T12.25.55.076,0.020,-0.300,-0.048,1.038
1751275555086,2025-06-30T12.25.55.086,0.030,-0.302,-0.052,1.021
1751275555096,2025-06-30T12.25.55.096,0.040,-0.291,-0.049,1.018
1751275555106,2025-06-30T12.25.55.106,0.050,-0.279,-0.051,1.021
1751275555116,2025-06-30T12.25.55.116,0.060,-0.262,-0.061,1.021
1751275555126,2025-06-30T12.25.55.126,0.070,-0.253,-0.059,1.014
1751275555136,2025-06-30T12.25.55.136,0.080,-0.251,-0.057,1.003
1751275555146,2025-06-30T12.25.55.146,0.090,-0.241,-0.053,0.998
1751275555156,2025-06-30T12.25.55.156,0.100,-0.225,-0.046,0.985
1751275555166,2025-06-30T12.25.55.166,0.110,-0.223,-0.042,0.970
1751275555176,2025-06-30T12.25.55.176,0.120,-0.230,-0.044,0.973
1751275555186,2025-06-30T12.25.55.186,0.130,-0.193,-0.050,0.986
1751275555196,2025-06-30T12.25.55.196,0.140,-0.164,-0.059,0.996
1751275555206,2025-06-30T12.25.55.206,0.150,-0.156,-0.062,0.994
1751275555216,2025-06-30T12.25.55.216,0.160,-0.147,-0.058,0.994
1751275555226,2025-06-30T12.25.55.226,0.170,-0.129,-0.061,0.997
1751275555236,2025-06-30T12.25.55.236,0.180,-0.118,-0.066,1.000
1751275555246,2025-06-30T12.25.55.246,0.190,-0.124,-0.068,0.999
1751275555256,2025-06-30T12.25.55.256,0.200,-0.131,-0.072,0.996
1751275555266,2025-06-30T12.25.55.266,0.210,-0.138,-0.075,0.989
1751275555276,2025-06-30T12.25.55.276,0.220,-0.119,-0.069,0.979
1751275555286,2025-06-30T12.25.55.286,0.230,-0.081,-0.059,0.970
1751275555296,2025-06-30T12.25.55.296,0.240,-0.055,-0.062,0.972
1751275555306,2025-06-30T12.25.55.306,0.250,-0.044,-0.073,0.974
1751275555316,2025-06-30T12.25.55.316,0.260,-0.049,-0.080,0.971
1751275555326,2025-06-30T12.25.55.326,0.270,-0.051,-0.090,0.975
1751275555336,2025-06-30T12.25.55.336,0.280,-0.046,-0.095,0.991
1751275555346,2025-06-30T12.25.55.346,0.290,-0.032,-0.085,1.009
1751275555356,2025-06-30T12.25.55.356,0.300,-0.031,-0.079,1.014
1751275555366,2025-06-30T12.25.55.366,0.310,-0.043,-0.081,1.009
1751275555376,2025-06-30T12.25.55.376,0.320,-0.038,-0.080,1.007
1751275555386,2025-06-30T12.25.55.386,0.330,-0.012,-0.080,1.015
1751275555396,2025-06-30T12.25.55.396,0.340,0.020,-0.083,1.027
1751275555406,2025-06-30T12.25.55.406,0.350,0.035,-0.078,1.040
1751275555416,2025-06-30T12.25.55.416,0.360,0.019,-0.072,1.044
1751275555426,2025-06-30T12.25.55.426,0.370,-0.001,-0.077,1.047
1751275555436,2025-06-30T12.25.55.436,0.380,-0.011,-0.077,1.044
1751275555446,2025-06-30T12.25.55.446,0.390,-0.022,-0.077,1.036
1751275555456,2025-06-30T12.25.55.456,0.400,-0.036,-0.072,1.032
1751275555466,2025-06-30T12.25.55.466,0.410,-0.025,-0.065,1.031
1751275555476,2025-06-30T12.25.55.476,0.420,-0.008,-0.074,1.042
1751275555486,2025-06-30T12.25.55.486,0.430,0.003,-0.083,1.041
1751275555496,2025-06-30T12.25.55.496,0.440,0.012,-0.080,1.035
1751275555506,2025-06-30T12.25.55.506,0.450,0.015,-0.076,1.037
1751275555516,2025-06-30T12.25.55.516,0.460,-0.000,-0.077,1.037
1751275555526,2025-06-30T12.25.55.526,0.470,-0.021,-0.072,1.032
1751275555536,2025-06-30T12.25.55.536,0.480,-0.040,-0.076,1.032
1751275555546,2025-06-30T12.25.55.546,0.490,-0.047,-0.081,1.037
1751275555556,2025-06-30T12.25.55.556,0.500,-0.035,-0.081,1.031
1751275555566,2025-06-30T12.25.55.566,0.510,-0.037,-0.075,1.021
1751275555576,2025-06-30T12.25.55.576,0.520,-0.062,-0.075,1.016
1751275555586,2025-06-30T12.25.55.586,0.530,-0.078,-0.073,1.024
1751275555596,2025-06-30T12.25.55.596,0.540,-0.089,-0.077,1.027
1751275555606,2025-06-30T12.25.55.606,0.550,-0.092,-0.072,1.018
1751275555616,2025-06-30T12.25.55.616,0.560,-0.102,-0.067,1.008
1751275555626,2025-06-30T12.25.55.626,0.570,-0.105,-0.065,1.013
1751275555636,2025-06-30T12.25.55.636,0.580,-0.106,-0.063,1.021
1751275555646,2025-06-30T12.25.55.646,0.590,-0.130,-0.060,1.022
1751275555656,2025-06-30T12.25.55.656,0.600,-0.170,-0.055,1.019
1751275555666,2025-06-30T12.25.55.666,0.610,-0.203,-0.058,1.012
1751275555676,2025-06-30T12.25.55.676,0.620,-0.202,-0.055,1.005
1751275555686,2025-06-30T12.25.55.686,0.630,-0.189,-0.040,0.994
1751275555696,2025-06-30T12.25.55.696,0.640,-0.208,-0.031,0.990
1751275555706,2025-06-30T12.25.55.706,0.650,-0.227,-0.033,0.995
1751275555716,2025-06-30T12.25.55.716,0.660,-0.234,-0.041,1.007
1751275555726,2025-06-30T12.25.55.726,0.670,-0.244,-0.050,1.015
1751275555736,2025-06-30T12.25.55.736,0.680,-0.243,-0.042,1.008
1751275555746,2025-06-30T12.25.55.746,0.690,-0.234,-0.022,1.000
1751275555756,2025-06-30T12.25.55.756,0.700,-0.228,-0.007,0.995
1751275555766,2025-06-30T12.25.55.766,0.710,-0.228,-0.003,1.003
1751275555776,2025-06-30T12.25.55.776,0.720,-0.231,-0.017,1.011
1751275555786,2025-06-30T12.25.55.786,0.730,-0.240,-0.029,1.019
1751275555796,2025-06-30T12.25.55.796,0.740,-0.232,-0.023,1.006
1751275555806,2025-06-30T12.25.55.806,0.750,-0.206,0.002,0.997
1751275555816,2025-06-30T12.25.55.816,0.760,-0.208,0.010,0.996
1751275555826,2025-06-30T12.25.55.826,0.770,-0.203,-0.002,1.001
1751275555836,2025-06-30T12.25.55.836,0.780,-0.154,0.008,1.008
1751275555846,2025-06-30T12.25.55.846,0.790,-0.114,0.023,1.009
1751275555856,2025-06-30T12.25.55.856,0.800,-0.104,0.014,1.013
1751275555866,2025-06-30T12.25.55.866,0.810,-0.110,-0.010,1.021
1751275555876,2025-06-30T12.25.55.876,0.820,-0.118,-0.021,1.021
1751275555886,2025-06-30T12.25.55.886,0.830,-0.127,-0.018,1.002
1751275555896,2025-06-30T12.25.55.896,0.840,-0.142,-0.007,0.987
1751275555906,2025-06-30T12.25.55.906,0.850,-0.143,-0.007,0.983
1751275555916,2025-06-30T12.25.55.916,0.860,-0.112,-0.015,0.977
1751275555926,2025-06-30T12.25.55.926,0.870,-0.066,-0.015,0.967
1751275555936,2025-06-30T12.25.55.936,0.880,-0.044,-0.026,0.978
1751275555946,2025-06-30T12.25.55.946,0.890,-0.033,-0.035,0.988
1751275555956,2025-06-30T12.25.55.956,0.900,-0.016,-0.027,0.987
1751275555966,2025-06-30T12.25.55.966,0.910,-0.008,-0.028,0.993
1751275555976,2025-06-30T12.25.55.976,0.920,-0.028,-0.040,1.000
1751275555986,2025-06-30T12.25.55.986,0.930,-0.027,-0.032,1.000
1751275555996,2025-06-30T12.25.55.996,0.940,0.008,-0.012,0.991
1751275556006,2025-06-30T12.25.56.006,0.950,0.025,-0.025,1.001
1751275556016,2025-06-30T12.25.56.016,0.960,0.038,-0.048,1.013
1751275556026,2025-06-30T12.25.56.026,0.970,0.067,-0.051,1.018
1751275556036,2025-06-30T12.25.56.036,0.980,0.092,-0.054,1.028
1751275556046,2025-06-30T12.25.56.046,0.990,0.107,-0.054,1.021
1751275556056,2025-06-30T12.25.56.056,1.000,0.110,-0.050,1.009
1751275556066,2025-06-30T12.25.56.066,1.010,0.109,-0.062,1.012
1751275556076,2025-06-30T12.25.56.076,1.020,0.117,-0.071,1.018
1751275556086,2025-06-30T12.25.56.086,1.030,0.135,-0.064,1.013
1751275556096,2025-06-30T12.25.56.096,1.040,0.165,-0.052,1.007
1751275556106,2025-06-30T12.25.56.106,1.050,0.192,-0.045,1.001
1751275556116,2025-06-30T12.25.56.116,1.060,0.226,-0.041,1.007
1751275556126,2025-06-30T12.25.56.126,1.070,0.232,-0.054,1.025
1751275556136,2025-06-30T12.25.56.136,1.080,0.229,-0.073,1.039
1751275556146,2025-06-30T12.25.56.146,1.090,0.211,-0.076,1.041
1751275556156,2025-06-30T12.25.56.156,1.100,0.197,-0.071,1.034
1751275556166,2025-06-30T12.25.56.166,1.110,0.195,-0.049,1.025
1751275556176,2025-06-30T12.25.56.176,1.120,0.192,-0.045,1.015
1751275556186,2025-06-30T12.25.56.186,1.130,0.187,-0.060,1.012
1751275556196,2025-06-30T12.25.56.196,1.140,0.194,-0.066,1.018
1751275556206,2025-06-30T12.25.56.206,1.150,0.212,-0.077,1.026
1751275556216,2025-06-30T12.25.56.216,1.160,0.230,-0.084,1.027
1751275556226,2025-06-30T12.25.56.226,1.170,0.220,-0.087,1.028
1751275556236,2025-06-30T12.25.56.236,1.180,0.202,-0.081,1.031
1751275556246,2025-06-30T12.25.56.246,1.190,0.197,-0.081,1.035
1751275556256,2025-06-30T12.25.56.256,1.200,0.182,-0.091,1.039
1751275556266,2025-06-30T12.25.56.266,1.210,0.175,-0.093,1.043
1751275556276,2025-06-30T12.25.56.276,1.220,0.185,-0.086,1.037
1751275556286,2025-06-30T12.25.56.286,1.230,0.171,-0.084,1.029
1751275556296,2025-06-30T12.25.56.296,1.240,0.155,-0.082,1.026
1751275556306,2025-06-30T12.25.56.306,1.250,0.134,-0.084,1.033
1751275556316,2025-06-30T12.25.56.316,1.260,0.139,-0.087,1.045
1751275556326,2025-06-30T12.25.56.326,1.270,0.143,-0.091,1.051
1751275556336,2025-06-30T12.25.56.336,1.280,0.147,-0.091,1.046
1751275556346,2025-06-30T12.25.56.346,1.290,0.155,-0.090,1.033
1751275556356,2025-06-30T12.25.56.356,1.300,0.152,-0.087,1.022
1751275556366,2025-06-30T12.25.56.366,1.310,0.137,-0.087,1.020
1751275556376,2025-06-30T12.25.56.376,1.320,0.117,-0.092,1.030
1751275556386,2025-06-30T12.25.56.386,1.330,0.115,-0.089,1.033
1751275556396,2025-06-30T12.25.56.396,1.340,0.123,-0.089,1.042
1751275556406,2025-06-30T12.25.56.406,1.350,0.132,-0.095,1.050
1751275556416,2025-06-30T12.25.56.416,1.360,0.147,-0.092,1.042
1751275556426,2025-06-30T12.25.56.426,1.370,0.152,-0.091,1.036
1751275556436,2025-06-30T12.25.56.436,1.380,0.144,-0.096,1.041
1751275556446,2025-06-30T12.25.56.446,1.390,0.145,-0.105,1.047
1751275556456,2025-06-30T12.25.56.456,1.400,0.157,-0.104,1.049
1751275556466,2025-06-30T12.25.56.466,1.410,0.154,-0.096,1.045
1751275556476,2025-06-30T12.25.56.476,1.420,0.131,-0.089,1.035
1751275556486,2025-06-30T12.25.56.486,1.430,0.115,-0.088,1.034
1751275556496,2025-06-30T12.25.56.496,1.440,0.130,-0.090,1.037
1751275556506,2025-06-30T12.25.56.506,1.450,0.135,-0.087,1.028
1751275556516,2025-06-30T12.25.56.516,1.460,0.133,-0.080,1.018
1751275556526,2025-06-30T12.25.56.526,1.470,0.133,-0.075,1.018
1751275556536,2025-06-30T12.25.56.536,1.480,0.126,-0.083,1.032
1751275556546,2025-06-30T12.25.56.546,1.490,0.120,-0.080,1.026
1751275556556,2025-06-30T12.25.56.556,1.500,0.112,-0.062,1.009
1751275556566,2025-06-30T12.25.56.566,1.510,0.104,-0.058,1.009
1751275556576,2025-06-30T12.25.56.576,1.520,0.110,-0.053,1.008
1751275556586,2025-06-30T12.25.56.586,1.530,0.113,-0.052,1.003
1751275556596,2025-06-30T12.25.56.596,1.540,0.087,-0.056,1.007
1751275556606,2025-06-30T12.25.56.606,1.550,0.065,-0.058,1.017
1751275556616,2025-06-30T12.25.56.616,1.560,0.057,-0.052,1.014
1751275556626,2025-06-30T12.25.56.626,1.570,0.044,-0.049,1.014
1751275556636,2025-06-30T12.25.56.636,1.580,0.037,-0.035,1.011
1751275556646,2025-06-30T12.25.56.646,1.590,0.039,-0.020,1.011
1751275556656,2025-06-30T12.25.56.656,1.600,0.026,-0.027,1.013
1751275556666,2025-06-30T12.25.56.666,1.610,-0.011,-0.036,1.008
1751275556676,2025-06-30T12.25.56.676,1.620,-0.020,-0.045,1.017
1751275556686,2025-06-30T12.25.56.686,1.630,-0.001,-0.037,1.029
1751275556696,2025-06-30T12.25.56.696,1.640,-0.001,-0.022,1.038
1751275556706,2025-06-30T12.25.56.706,1.650,-0.026,-0.021,1.039
1751275556716,2025-06-30T12.25.56.716,1.660,-0.052,-0.025,1.016
1751275556726,2025-06-30T12.25.56.726,1.670,-0.063,-0.033,0.985
1751275556736,2025-06-30T12.25.56.736,1.680,-0.069,-0.038,0.966
1751275556746,2025-06-30T12.25.56.746,1.690,-0.082,-0.038,0.971
1751275556756,2025-06-30T12.25.56.756,1.700,-0.084,-0.043,0.997
1751275556766,2025-06-30T12.25.56.766,1.710,-0.070,-0.052,1.012
1751275556776,2025-06-30T12.25.56.776,1.720,-0.111,-0.056,1.010
1751275556786,2025-06-30T12.25.56.786,1.730,-0.175,-0.052,1.004
1751275556796,2025-06-30T12.25.56.796,1.740,-0.208,-0.044,0.988
1751275556806,2025-06-30T12.25.56.806,1.750,-0.233,-0.042,0.984
1751275556816,2025-06-30T12.25.56.816,1.760,-0.258,-0.056,0.985
1751275556826,2025-06-30T12.25.56.826,1.770,-0.266,-0.065,0.989
1751275556836,2025-06-30T12.25.56.836,1.780,-0.237,-0.057,0.984
1751275556846,2025-06-30T12.25.56.846,1.790,-0.206,-0.046,0.970
1751275556856,2025-06-30T12.25.56.856,1.800,-0.225,-0.046,0.971
1751275556866,2025-06-30T12.25.56.866,1.810,-0.246,-0.053,0.988
1751275556876,2025-06-30T12.25.56.876,1.820,-0.229,-0.063,0.995
1751275556886,2025-06-30T12.25.56.886,1.830,-0.213,-0.075,1.004
1751275556896,2025-06-30T12.25.56.896,1.840,-0.227,-0.073,0.994
1751275556906,2025-06-30T12.25.56.906,1.850,-0.251,-0.069,0.969
1751275556916,2025-06-30T12.25.56.916,1.860,-0.266,-0.067,0.962
1751275556926,2025-06-30T12.25.56.926,1.870,-0.246,-0.072,0.974
1751275556936,2025-06-30T12.25.56.936,1.880,-0.178,-0.077,0.998
1751275556946,2025-06-30T12.25.56.946,1.890,-0.184,-0.086,0.997
1751275556956,2025-06-30T12.25.56.956,1.900,-0.209,-0.074,0.984
1751275556966,2025-06-30T12.25.56.966,1.910,-0.230,-0.074,0.979
1751275556976,2025-06-30T12.25.56.976,1.920,-0.229,-0.085,0.981
1751275556986,2025-06-30T12.25.56.986,1.930,-0.220,-0.082,0.978
1751275556996,2025-06-30T12.25.56.996,1.940,-0.223,-0.076,0.982
1751275557006,2025-06-30T12.25.57.006,1.950,-0.214,-0.080,0.986
1751275557016,2025-06-30T12.25.57.016,1.960,-0.195,-0.084,0.986
1751275557026,2025-06-30T12.25.57.026,1.970,-0.188,-0.090,0.992
1751275557036,2025-06-30T12.25.57.036,1.980,-0.183,-0.087,0.997
1751275557046,2025-06-30T12.25.57.046,1.990,-0.174,-0.077,0.999
1751275557056,2025-06-30T12.25.57.056,2.000,-0.174,-0.081,0.995
1751275557066,2025-06-30T12.25.57.066,2.010,-0.180,-0.085,0.996
1751275557076,2025-06-30T12.25.57.076,2.020,-0.171,-0.085,0.999
1751275557086,2025-06-30T12.25.57.086,2.030,-0.157,-0.085,1.003
1751275557096,2025-06-30T12.25.57.096,2.040,-0.150,-0.085,1.004
1751275557106,2025-06-30T12.25.57.106,2.050,-0.157,-0.087,1.001
1751275557116,2025-06-30T12.25.57.116,2.060,-0.153,-0.083,0.994
1751275557126,2025-06-30T12.25.57.126,2.070,-0.150,-0.083,0.987
1751275557136,2025-06-30T12.25.57.136,2.080,-0.149,-0.089,0.994
1751275557146,2025-06-30T12.25.57.146,2.090,-0.136,-0.089,0.997
1751275557156,2025-06-30T12.25.57.156,2.100,-0.127,-0.084,0.997
1751275557166,2025-06-30T12.25.57.166,2.110,-0.130,-0.087,1.005
1751275557176,2025-06-30T12.25.57.176,2.120,-0.146,-0.090,1.006
1751275557186,2025-06-30T12.25.57.186,2.130,-0.165,-0.085,0.995
1751275557196,2025-06-30T12.25.57.196,2.140,-0.165,-0.080,0.994
1751275557206,2025-06-30T12.25.57.206,2.150,-0.162,-0.078,0.996
1751275557216,2025-06-30T12.25.57.216,2.160,-0.152,-0.072,0.997
1751275557226,2025-06-30T12.25.57.226,2.170,-0.142,-0.068,0.996
1751275557236,2025-06-30T12.25.57.236,2.180,-0.143,-0.079,0.997
1751275557246,2025-06-30T12.25.57.246,2.190,-0.144,-0.089,1.002
1751275557256,2025-06-30T12.25.57.256,2.200,-0.138,-0.095,1.003
1751275557266,2025-06-30T12.25.57.266,2.210,-0.134,-0.096,1.002
1751275557276,2025-06-30T12.25.57.276,2.220,-0.135,-0.087,0.998
1751275557286,2025-06-30T12.25.57.286,2.230,-0.125,-0.077,0.998
1751275557296,2025-06-30T12.25.57.296,2.240,-0.119,-0.083,1.003
1751275557306,2025-06-30T12.25.57.306,2.250,-0.116,-0.088,1.005
1751275557316,2025-06-30T12.25.57.316,2.260,-0.103,-0.085,1.000
1751275557326,2025-06-30T12.25.57.326,2.270,-0.100,-0.086,1.006
1751275557336,2025-06-30T12.25.57.336,2.280,-0.110,-0.089,1.012
1751275557346,2025-06-30T12.25.57.346,2.290,-0.112,-0.089,1.019
1751275557356,2025-06-30T12.25.57.356,2.300,-0.103,-0.085,1.022
1751275557366,2025-06-30T12.25.57.366,2.310,-0.092,-0.078,1.020
1751275557376,2025-06-30T12.25.57.376,2.320,-0.093,-0.080,1.019
1751275557386,2025-06-30T12.25.57.386,2.330,-0.103,-0.084,1.011
1751275557396,2025-06-30T12.25.57.396,2.340,-0.102,-0.085,1.006
1751275557406,2025-06-30T12.25.57.406,2.350,-0.102,-0.085,1.006
1751275557416,2025-06-30T12.25.57.416,2.360,-0.098,-0.088,1.006
1751275557426,2025-06-30T12.25.57.426,2.370,-0.100,-0.101,1.012
1751275557436,2025-06-30T12.25.57.436,2.380,-0.088,-0.104,1.006
1751275557446,2025-06-30T12.25.57.446,2.390,-0.068,-0.102,1.009
1751275557456,2025-06-30T12.25.57.456,2.400,-0.064,-0.103,1.012
1751275557466,2025-06-30T12.25.57.466,2.410,-0.073,-0.106,1.015
1751275557476,2025-06-30T12.25.57.476,2.420,-0.075,-0.104,1.014
1751275557486,2025-06-30T12.25.57.486,2.430,-0.062,-0.097,1.004
1751275557496,2025-06-30T12.25.57.496,2.440,-0.064,-0.096,1.005
1751275557506,2025-06-30T12.25.57.506,2.450,-0.068,-0.100,1.006
1751275557516,2025-06-30T12.25.57.516,2.460,-0.060,-0.101,1.000
1751275557526,2025-06-30T12.25.57.526,2.470,-0.053,-0.103,1.000
1751275557536,2025-06-30T12.25.57.536,2.480,-0.057,-0.106,0.998
1751275557546,2025-06-30T12.25.57.546,2.490,-0.067,-0.104,0.996
1751275557556,2025-06-30T12.25.57.556,2.500,-0.066,-0.102,1.000
1751275557566,2025-06-30T12.25.57.566,2.510,-0.068,-0.103,0.999
1751275557576,2025-06-30T12.25.57.576,2.520,-0.075,-0.101,0.998
1751275557586,2025-06-30T12.25.57.586,2.530,-0.081,-0.098,1.000
1751275557596,2025-06-30T12.25.57.596,2.540,-0.092,-0.098,0.995
1751275557606,2025-06-30T12.25.57.606,2.550,-0.102,-0.094,0.993
1751275557616,2025-06-30T12.25.57.616,2.560,-0.113,-0.096,0.997
1751275557626,2025-06-30T12.25.57.626,2.570,-0.127,-0.092,0.997
1751275557636,2025-06-30T12.25.57.636,2.580,-0.150,-0.088,0.995
1751275557646,2025-06-30T12.25.57.646,2.590,-0.174,-0.080,0.988
1751275557656,2025-06-30T12.25.57.656,2.600,-0.191,-0.077,0.983
1751275557666,2025-06-30T12.25.57.666,2.610,-0.216,-0.082,0.986
1751275557676,2025-06-30T12.25.57.676,2.620,-0.240,-0.077,0.991
1751275557686,2025-06-30T12.25.57.686,2.630,-0.263,-0.071,0.989
1751275557696,2025-06-30T12.25.57.696,2.640,-0.252,-0.062,0.991
1751275557706,2025-06-30T12.25.57.706,2.650,-0.232,-0.049,0.992
1751275557716,2025-06-30T12.25.57.716,2.660,-0.254,-0.045,0.995
1751275557726,2025-06-30T12.25.57.726,2.670,-0.280,-0.042,0.993
1751275557736,2025-06-30T12.25.57.736,2.680,-0.296,-0.038,0.980
1751275557746,2025-06-30T12.25.57.746,2.690,-0.290,-0.010,0.960
1751275557756,2025-06-30T12.25.57.756,2.700,-0.267,0.016,0.964
1751275557766,2025-06-30T12.25.57.766,2.710,-0.265,0.015,0.973
1751275557776,2025-06-30T12.25.57.776,2.720,-0.278,0.000,0.978
1751275557786,2025-06-30T12.25.57.786,2.730,-0.270,-0.008,0.973
1751275557796,2025-06-30T12.25.57.796,2.740,-0.233,-0.007,0.982
1751275557806,2025-06-30T12.25.57.806,2.750,-0.208,-0.012,1.011
1751275557816,2025-06-30T12.25.57.816,2.760,-0.202,-0.019,1.035
1751275557826,2025-06-30T12.25.57.826,2.770,-0.211,-0.012,1.045
1751275557836,2025-06-30T12.25.57.836,2.780,-0.239,-0.007,1.039
1751275557846,2025-06-30T12.25.57.846,2.790,-0.266,-0.014,1.027
1751275557856,2025-06-30T12.25.57.856,2.800,-0.291,-0.021,1.021
1751275557866,2025-06-30T12.25.57.866,2.810,-0.313,-0.026,1.030
1751275557876,2025-06-30T12.25.57.876,2.820,-0.320,-0.015,1.033
1751275557886,2025-06-30T12.25.57.886,2.830,-0.270,0.020,1.027
1751275557896,2025-06-30T12.25.57.896,2.840,-0.215,0.038,1.030
1751275557906,2025-06-30T12.25.57.906,2.850,-0.188,0.021,1.043
1751275557916,2025-06-30T12.25.57.916,2.860,-0.187,0.018,1.058
1751275557926,2025-06-30T12.25.57.926,2.870,-0.187,0.017,1.059
1751275557936,2025-06-30T12.25.57.936,2.880,-0.193,0.001,1.054
1751275557946,2025-06-30T12.25.57.946,2.890,-0.204,0.000,1.050
1751275557956,2025-06-30T12.25.57.956,2.900,-0.199,0.021,1.037
1751275557966,2025-06-30T12.25.57.966,2.910,-0.169,0.056,1.018
1751275557976,2025-06-30T12.25.57.976,2.920,-0.141,0.080,1.010
1751275557986,2025-06-30T12.25.57.986,2.930,-0.147,0.058,1.016
1751275557996,2025-06-30T12.25.57.996,2.940,-0.154,0.010,1.020
1751275558006,2025-06-30T12.25.58.006,2.950,-0.137,-0.027,1.039
1751275558016,2025-06-30T12.25.58.016,2.960,-0.106,-0.051,1.063
1751275558026,2025-06-30T12.25.58.026,2.970,-0.077,-0.048,1.062
1751275558036,2025-06-30T12.25.58.036,2.980,-0.067,-0.007,1.047
1751275558046,2025-06-30T12.25.58.046,2.990,-0.088,0.026,1.029
1751275558056,2025-06-30T12.25.58.056,3.000,-0.113,0.027,1.015
1751275558066,2025-06-30T12.25.58.066,3.010,-0.112,0.028,1.003
1751275558076,2025-06-30T12.25.58.076,3.020,-0.084,0.037,0.995
1751275558086,2025-06-30T12.25.58.086,3.030,-0.042,0.048,1.005
1751275558096,2025-06-30T12.25.58.096,3.040,0.026,0.073,1.019
1751275558106,2025-06-30T12.25.58.106,3.050,0.083,0.086,1.031
1751275558116,2025-06-30T12.25.58.116,3.060,0.101,0.060,1.047
1751275558126,2025-06-30T12.25.58.126,3.070,0.089,0.022,1.034
1751275558136,2025-06-30T12.25.58.136,3.080,0.070,0.009,1.019
1751275558146,2025-06-30T12.25.58.146,3.090,0.098,0.010,1.015
1751275558156,2025-06-30T12.25.58.156,3.100,0.145,0.028,1.011
1751275558166,2025-06-30T12.25.58.166,3.110,0.160,0.029,1.013
1751275558176,2025-06-30T12.25.58.176,3.120,0.156,-0.001,1.009
1751275558186,2025-06-30T12.25.58.186,3.130,0.138,-0.027,1.003
1751275558196,2025-06-30T12.25.58.196,3.140,0.150,-0.042,1.004
1751275558206,2025-06-30T12.25.58.206,3.150,0.177,-0.044,1.021
1751275558216,2025-06-30T12.25.58.216,3.160,0.202,-0.036,1.034
1751275558226,2025-06-30T12.25.58.226,3.170,0.235,-0.028,1.037
1751275558236,2025-06-30T12.25.58.236,3.180,0.260,-0.034,1.032
1751275558246,2025-06-30T12.25.58.246,3.190,0.250,-0.057,1.028
1751275558256,2025-06-30T12.25.58.256,3.200,0.234,-0.063,1.023
1751275558266,2025-06-30T12.25.58.266,3.210,0.270,-0.056,1.029
1751275558276,2025-06-30T12.25.58.276,3.220,0.306,-0.049,1.039
1751275558286,2025-06-30T12.25.58.286,3.230,0.330,-0.033,1.037
1751275558296,2025-06-30T12.25.58.296,3.240,0.363,-0.025,1.032
1751275558306,2025-06-30T12.25.58.306,3.250,0.363,-0.057,1.038
1751275558316,2025-06-30T12.25.58.316,3.260,0.353,-0.085,1.047
1751275558326,2025-06-30T12.25.58.326,3.270,0.374,-0.083,1.052
1751275558336,2025-06-30T12.25.58.336,3.280,0.394,-0.076,1.071
1751275558346,2025-06-30T12.25.58.346,3.290,0.375,-0.080,1.068
1751275558356,2025-06-30T12.25.58.356,3.300,0.324,-0.083,1.062
1751275558366,2025-06-30T12.25.58.366,3.310,0.284,-0.100,1.066
1751275558376,2025-06-30T12.25.58.376,3.320,0.279,-0.107,1.065
1751275558386,2025-06-30T12.25.58.386,3.330,0.289,-0.102,1.063
1751275558396,2025-06-30T12.25.58.396,3.340,0.294,-0.106,1.065
1751275558406,2025-06-30T12.25.58.406,3.350,0.317,-0.108,1.066
1751275558416,2025-06-30T12.25.58.416,3.360,0.343,-0.108,1.066
1751275558426,2025-06-30T12.25.58.426,3.370,0.327,-0.103,1.064
1751275558436,2025-06-30T12.25.58.436,3.380,0.291,-0.089,1.057
1751275558446,2025-06-30T12.25.58.446,3.390,0.264,-0.077,1.044
1751275558456,2025-06-30T12.25.58.456,3.400,0.235,-0.075,1.040
1751275558466,2025-06-30T12.25.58.466,3.410,0.209,-0.068,1.039
1751275558476,2025-06-30T12.25.58.476,3.420,0.197,-0.054,1.041
1751275558486,2025-06-30T12.25.58.486,3.430,0.166,-0.054,1.044
1751275558496,2025-06-30T12.25.58.496,3.440,0.144,-0.045,1.042
1751275558506,2025-06-30T12.25.58.506,3.450,0.140,-0.029,1.039
1751275558516,2025-06-30T12.25.58.516,3.460,0.128,-0.028,1.051
1751275558526,2025-06-30T12.25.58.526,3.470,0.103,-0.027,1.058
1751275558536,2025-06-30T12.25.58.536,3.480,0.072,-0.019,1.043
1751275558546,2025-06-30T12.25.58.546,3.490,0.049,-0.007,1.033
1751275558556,2025-06-30T12.25.58.556,3.500,0.043,0.006,1.035
1751275558566,2025-06-30T12.25.58.566,3.510,0.023,0.004,1.034
1751275558576,2025-06-30T12.25.58.576,3.520,-0.001,0.005,1.016
1751275558586,2025-06-30T12.25.58.586,3.530,-0.009,0.010,1.008
1751275558596,2025-06-30T12.25.58.596,3.540,-0.021,-0.009,1.019
1751275558606,2025-06-30T12.25.58.606,3.550,-0.034,-0.017,1.025
1751275558616,2025-06-30T12.25.58.616,3.560,-0.027,0.003,1.028
1751275558626,2025-06-30T12.25.58.626,3.570,-0.031,0.013,1.025
1751275558636,2025-06-30T12.25.58.636,3.580,-0.069,0.009,1.014
1751275558646,2025-06-30T12.25.58.646,3.590,-0.104,0.007,0.996
1751275558656,2025-06-30T12.25.58.656,3.600,-0.114,0.010,0.985
1751275558666,2025-06-30T12.25.58.666,3.610,-0.127,-0.008,0.991
