epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1751285343714,2025-06-30T15:09:03.714,0.000,92.073,1.768,-6.341
1751285343724,2025-06-30T15:09:03.724,0.010,92.134,2.378,-3.720
1751285343734,2025-06-30T15:09:03.734,0.020,91.037,2.988,4.634
1751285343744,2025-06-30T15:09:03.744,0.030,89.390,1.646,13.780
1751285343754,2025-06-30T15:09:03.754,0.040,86.585,-0.793,20.549
1751285343764,2025-06-30T15:09:03.764,0.050,84.512,-1.524,27.012
1751285343774,2025-06-30T15:09:03.774,0.060,80.793,-1.585,33.110
1751285343784,2025-06-30T15:09:03.784,0.070,76.159,-1.159,40.000
1751285343794,2025-06-30T15:09:03.794,0.080,71.280,-0.244,47.439
1751285343804,2025-06-30T15:09:03.804,0.090,65.244,0.427,54.878
1751285343814,2025-06-30T15:09:03.814,0.100,57.439,-0.488,62.927
1751285343824,2025-06-30T15:09:03.824,0.110,49.024,-0.305,71.037
1751285343834,2025-06-30T15:09:03.834,0.120,40.854,2.256,77.195
1751285343844,2025-06-30T15:09:03.844,0.130,32.134,5.854,82.683
1751285343854,2025-06-30T15:09:03.854,0.140,22.988,8.902,88.780
1751285343864,2025-06-30T15:09:03.864,0.150,12.744,10.183,94.756
1751285343874,2025-06-30T15:09:03.874,0.160,1.951,9.756,99.573
1751285343884,2025-06-30T15:09:03.884,0.170,-8.780,7.561,103.841
1751285343894,2025-06-30T15:09:03.894,0.180,-19.024,4.329,107.561
1751285343904,2025-06-30T15:09:03.904,0.190,-28.841,1.402,109.817
1751285343914,2025-06-30T15:09:03.914,0.200,-37.439,0.427,111.463
1751285343924,2025-06-30T15:09:03.924,0.210,-44.817,2.134,112.500
1751285343934,2025-06-30T15:09:03.934,0.220,-52.134,4.390,111.829
1751285343944,2025-06-30T15:09:03.944,0.230,-59.085,5.366,109.878
1751285343954,2025-06-30T15:09:03.954,0.240,-65.244,5.122,106.463
1751285343964,2025-06-30T15:09:03.964,0.250,-70.549,5.244,101.098
1751285343974,2025-06-30T15:09:03.974,0.260,-74.817,6.707,94.878
1751285343984,2025-06-30T15:09:03.984,0.270,-79.024,6.829,87.195
1751285343994,2025-06-30T15:09:03.994,0.280,-82.927,4.512,77.500
1751285344004,2025-06-30T15:09:04.004,0.290,-85.183,0.549,67.439
1751285344014,2025-06-30T15:09:04.014,0.300,-86.159,-1.951,58.171
1751285344024,2025-06-30T15:09:04.024,0.310,-86.159,-0.793,49.085
1751285344034,2025-06-30T15:09:04.034,0.320,-85.549,1.098,40.854
1751285344044,2025-06-30T15:09:04.044,0.330,-84.634,0.732,33.293
1751285344054,2025-06-30T15:09:04.054,0.340,-83.293,-2.073,24.451
1751285344064,2025-06-30T15:09:04.064,0.350,-81.402,-4.329,13.841
1751285344074,2025-06-30T15:09:04.074,0.360,-78.659,-3.171,2.805
1751285344084,2025-06-30T15:09:04.084,0.370,-75.122,1.585,-8.415
1751285344094,2025-06-30T15:09:04.094,0.380,-70.976,6.890,-19.146
1751285344104,2025-06-30T15:09:04.104,0.390,-66.037,11.707,-28.780
1751285344114,2025-06-30T15:09:04.114,0.400,-60.061,16.463,-36.951
1751285344124,2025-06-30T15:09:04.124,0.410,-53.902,19.512,-43.659
1751285344134,2025-06-30T15:09:04.134,0.420,-47.378,22.073,-48.902
1751285344144,2025-06-30T15:09:04.144,0.430,-40.976,25.610,-52.378
1751285344154,2025-06-30T15:09:04.154,0.440,-34.390,28.659,-53.963
1751285344164,2025-06-30T15:09:04.164,0.450,-27.439,28.598,-52.805
1751285344174,2025-06-30T15:09:04.174,0.460,-21.280,26.402,-48.720
1751285344184,2025-06-30T15:09:04.184,0.470,-16.646,24.207,-43.720
1751285344194,2025-06-30T15:09:04.194,0.480,-13.659,21.890,-36.829
1751285344204,2025-06-30T15:09:04.204,0.490,-11.768,20.549,-27.805
1751285344214,2025-06-30T15:09:04.214,0.500,-10.122,21.159,-18.902
1751285344224,2025-06-30T15:09:04.224,0.510,-8.659,24.024,-11.524
1751285344234,2025-06-30T15:09:04.234,0.520,-7.622,26.524,-4.939
1751285344244,2025-06-30T15:09:04.244,0.530,-7.134,26.280,0.976
1751285344254,2025-06-30T15:09:04.254,0.540,-7.561,22.500,4.878
1751285344264,2025-06-30T15:09:04.264,0.550,-7.927,17.195,7.805
1751285344274,2025-06-30T15:09:04.274,0.560,-7.195,12.927,8.902
1751285344284,2025-06-30T15:09:04.284,0.570,-6.098,11.463,7.866
1751285344294,2025-06-30T15:09:04.294,0.580,-4.573,11.280,6.037
1751285344304,2025-06-30T15:09:04.304,0.590,-3.537,9.878,3.902
1751285344314,2025-06-30T15:09:04.314,0.600,-3.415,5.061,-0.122
1751285344324,2025-06-30T15:09:04.324,0.610,-3.232,-1.890,-5.305
1751285344334,2025-06-30T15:09:04.334,0.620,-2.317,-6.098,-10.549
1751285344344,2025-06-30T15:09:04.344,0.630,-0.854,-6.341,-17.866
1751285344354,2025-06-30T15:09:04.354,0.640,1.159,-4.695,-27.317
1751285344364,2025-06-30T15:09:04.364,0.650,3.841,-3.171,-35.915
1751285344374,2025-06-30T15:09:04.374,0.660,7.073,-1.341,-43.354
1751285344384,2025-06-30T15:09:04.384,0.670,10.061,0.732,-50.061
1751285344394,2025-06-30T15:09:04.394,0.680,13.659,2.134,-54.817
1751285344404,2025-06-30T15:09:04.404,0.690,17.561,3.171,-58.720
1751285344414,2025-06-30T15:09:04.414,0.700,21.280,3.110,-62.622
1751285344424,2025-06-30T15:09:04.424,0.710,24.695,1.463,-65.732
1751285344434,2025-06-30T15:09:04.434,0.720,27.622,-2.439,-68.720
1751285344444,2025-06-30T15:09:04.444,0.730,30.427,-8.110,-71.341
1751285344454,2025-06-30T15:09:04.454,0.740,33.354,-12.134,-73.415
1751285344464,2025-06-30T15:09:04.464,0.750,36.951,-13.293,-75.366
1751285344474,2025-06-30T15:09:04.474,0.760,41.098,-11.829,-75.854
1751285344484,2025-06-30T15:09:04.484,0.770,45.488,-8.598,-74.451
1751285344494,2025-06-30T15:09:04.494,0.780,49.634,-5.366,-70.854
1751285344504,2025-06-30T15:09:04.504,0.790,53.415,-4.756,-64.939
1751285344514,2025-06-30T15:09:04.514,0.800,56.402,-9.146,-58.049
1751285344524,2025-06-30T15:09:04.524,0.810,58.232,-16.951,-52.378
1751285344534,2025-06-30T15:09:04.534,0.820,59.634,-23.841,-48.171
1751285344544,2025-06-30T15:09:04.544,0.830,62.134,-26.646,-45.549
1751285344554,2025-06-30T15:09:04.554,0.840,65.915,-25.061,-45.183
1751285344564,2025-06-30T15:09:04.564,0.850,70.732,-18.293,-45.793
1751285344574,2025-06-30T15:09:04.574,0.860,75.000,-10.000,-45.427
1751285344584,2025-06-30T15:09:04.584,0.870,77.988,-4.573,-42.256
1751285344594,2025-06-30T15:09:04.594,0.880,79.085,-5.610,-36.890
1751285344604,2025-06-30T15:09:04.604,0.890,78.902,-14.634,-30.427
1751285344614,2025-06-30T15:09:04.614,0.900,78.476,-26.402,-23.293
1751285344624,2025-06-30T15:09:04.624,0.910,76.768,-35.366,-15.671
