epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1750789294801,2025-06-24T21:21:34.801,0.000,-16.768,-118.780,-4.695
1750789294811,2025-06-24T21:21:34.811,0.010,-17.805,-125.610,-3.720
1750789294821,2025-06-24T21:21:34.821,0.020,-23.354,-160.122,-3.232
1750789294831,2025-06-24T21:21:34.831,0.030,-31.402,-204.634,-2.805
1750789294841,2025-06-24T21:21:34.841,0.040,-37.744,-240.061,-4.451
1750789294851,2025-06-24T21:21:34.851,0.050,-40.610,-263.659,-6.098
1750789294861,2025-06-24T21:21:34.861,0.060,-40.671,-276.402,-6.890
1750789294871,2025-06-24T21:21:34.871,0.070,-40.244,-280.732,-8.293
1750789294881,2025-06-24T21:21:34.881,0.080,-39.268,-278.841,-10.488
1750789294891,2025-06-24T21:21:34.891,0.090,-37.256,-274.939,-12.317
1750789294901,2025-06-24T21:21:34.901,0.100,-35.732,-273.293,-13.049
1750789294911,2025-06-24T21:21:34.911,0.110,-35.610,-274.939,-13.415
1750789294921,2025-06-24T21:21:34.921,0.120,-35.976,-278.232,-14.146
1750789294931,2025-06-24T21:21:34.931,0.130,-36.524,-280.488,-14.207
1750789294941,2025-06-24T21:21:34.941,0.140,-36.768,-281.585,-13.049
1750789294951,2025-06-24T21:21:34.951,0.150,-36.524,-278.171,-11.890
1750789294961,2025-06-24T21:21:34.961,0.160,-35.793,-270.488,-11.829
1750789294971,2025-06-24T21:21:34.971,0.170,-34.634,-258.171,-11.951
1750789294981,2025-06-24T21:21:34.981,0.180,-32.500,-241.220,-11.037
1750789294991,2025-06-24T21:21:34.991,0.190,-30.976,-218.598,-9.756
1750789295001,2025-06-24T21:21:35.001,0.200,-29.207,-192.988,-8.963
1750789295011,2025-06-24T21:21:35.011,0.210,-26.463,-164.756,-8.415
1750789295021,2025-06-24T21:21:35.021,0.220,-22.683,-135.061,-7.927
1750789295031,2025-06-24T21:21:35.031,0.230,-19.085,-105.122,-7.317
1750789295041,2025-06-24T21:21:35.041,0.240,-15.183,-74.207,-6.463
1750789295051,2025-06-24T21:21:35.051,0.250,-10.732,-40.671,-5.305
1750789295061,2025-06-24T21:21:35.061,0.260,-4.268,1.585,-3.963
1750789295071,2025-06-24T21:21:35.071,0.270,7.012,64.085,-2.683
1750789295081,2025-06-24T21:21:35.081,0.280,15.427,145.305,-1.402
1750789295091,2025-06-24T21:21:35.091,0.290,23.780,242.927,-0.366
1750789295101,2025-06-24T21:21:35.101,0.300,33.293,350.488,1.524
1750789295111,2025-06-24T21:21:35.111,0.310,46.037,454.939,4.451
1750789295121,2025-06-24T21:21:35.121,0.320,61.402,548.415,8.171
1750789295131,2025-06-24T21:21:35.131,0.330,73.232,613.415,15.732
1750789295141,2025-06-24T21:21:35.141,0.340,82.866,643.354,24.512
1750789295151,2025-06-24T21:21:35.151,0.350,85.976,626.890,30.061
1750789295161,2025-06-24T21:21:35.161,0.360,82.012,555.610,28.659
1750789295171,2025-06-24T21:21:35.171,0.370,71.037,440.915,26.951
1750789295181,2025-06-24T21:21:35.181,0.380,50.427,304.634,25.549
1750789295191,2025-06-24T21:21:35.191,0.390,26.402,170.366,19.817
1750789295201,2025-06-24T21:21:35.201,0.400,3.720,58.232,12.256
1750789295211,2025-06-24T21:21:35.211,0.410,-14.146,-17.561,6.524
1750789295221,2025-06-24T21:21:35.221,0.420,-21.463,-54.878,2.195
1750789295231,2025-06-24T21:21:35.231,0.430,-20.061,-65.000,-0.427
1750789295241,2025-06-24T21:21:35.241,0.440,-16.585,-68.963,-0.122
1750789295251,2025-06-24T21:21:35.251,0.450,-14.878,-82.744,2.744
1750789295261,2025-06-24T21:21:35.261,0.460,-15.854,-109.146,5.366
1750789295271,2025-06-24T21:21:35.271,0.470,-19.817,-145.427,7.012
1750789295281,2025-06-24T21:21:35.281,0.480,-25.610,-187.012,7.927
1750789295291,2025-06-24T21:21:35.291,0.490,-31.951,-225.549,7.439
1750789295301,2025-06-24T21:21:35.301,0.500,-37.439,-252.927,5.610
1750789295311,2025-06-24T21:21:35.311,0.510,-40.671,-266.098,3.415
1750789295321,2025-06-24T21:21:35.321,0.520,-41.524,-265.244,0.915
1750789295331,2025-06-24T21:21:35.331,0.530,-39.451,-254.695,-1.768
1750789295341,2025-06-24T21:21:35.341,0.540,-36.463,-240.427,-4.451
1750789295351,2025-06-24T21:21:35.351,0.550,-33.354,-227.317,-7.073
1750789295361,2025-06-24T21:21:35.361,0.560,-30.671,-218.171,-9.024
1750789295371,2025-06-24T21:21:35.371,0.570,-28.537,-211.463,-9.634
1750789295381,2025-06-24T21:21:35.381,0.580,-26.707,-205.915,-9.573
1750789295391,2025-06-24T21:21:35.391,0.590,-26.098,-198.780,-9.451
1750789295401,2025-06-24T21:21:35.401,0.600,-25.610,-188.110,-9.329
1750789295411,2025-06-24T21:21:35.411,0.610,-24.085,-174.146,-8.293
1750789295421,2025-06-24T21:21:35.421,0.620,-22.988,-157.805,-6.585
1750789295431,2025-06-24T21:21:35.431,0.630,-21.098,-140.854,-4.268
1750789295441,2025-06-24T21:21:35.441,0.640,-20.000,-127.500,-2.256
1750789295451,2025-06-24T21:21:35.451,0.650,-19.085,-116.341,-0.671
1750789295461,2025-06-24T21:21:35.461,0.660,-18.476,-107.744,0.671
1750789295471,2025-06-24T21:21:35.471,0.670,-19.451,-98.537,1.524
1750789295481,2025-06-24T21:21:35.481,0.680,-19.329,-87.378,2.256
1750789295491,2025-06-24T21:21:35.491,0.690,-18.598,-76.829,3.232
1750789295501,2025-06-24T21:21:35.501,0.700,-17.683,-69.207,3.720
1750789295511,2025-06-24T21:21:35.511,0.710,-17.012,-66.707,3.293
1750789295521,2025-06-24T21:21:35.521,0.720,-17.256,-68.171,2.561
1750789295531,2025-06-24T21:21:35.531,0.730,-17.622,-70.427,2.195
1750789295541,2025-06-24T21:21:35.541,0.740,-18.049,-71.037,2.561
1750789295551,2025-06-24T21:21:35.551,0.750,-17.256,-67.561,3.110
1750789295561,2025-06-24T21:21:35.561,0.760,-16.037,-60.427,2.866
1750789295571,2025-06-24T21:21:35.571,0.770,-14.390,-49.085,2.439
1750789295581,2025-06-24T21:21:35.581,0.780,-12.012,-34.329,2.622
1750789295591,2025-06-24T21:21:35.591,0.790,-9.329,-16.768,2.866
1750789295601,2025-06-24T21:21:35.601,0.800,-6.341,4.146,2.805
1750789295611,2025-06-24T21:21:35.611,0.810,-3.232,28.537,2.561
1750789295621,2025-06-24T21:21:35.621,0.820,1.037,59.024,2.744
1750789295631,2025-06-24T21:21:35.631,0.830,5.732,97.378,2.988
1750789295641,2025-06-24T21:21:35.641,0.840,12.927,148.354,2.927
1750789295651,2025-06-24T21:21:35.651,0.850,21.768,210.427,4.085
1750789295661,2025-06-24T21:21:35.661,0.860,28.598,277.561,5.854
1750789295671,2025-06-24T21:21:35.671,0.870,42.195,351.098,7.927
1750789295681,2025-06-24T21:21:35.681,0.880,53.841,421.220,11.159
1750789295691,2025-06-24T21:21:35.691,0.890,59.573,483.841,14.024
1750789295701,2025-06-24T21:21:35.701,0.900,66.951,532.744,17.683
1750789295711,2025-06-24T21:21:35.711,0.910,73.415,550.732,21.829
1750789295721,2025-06-24T21:21:35.721,0.920,76.585,529.329,21.829
1750789295731,2025-06-24T21:21:35.731,0.930,74.390,464.390,20.305
1750789295741,2025-06-24T21:21:35.741,0.940,65.244,362.622,19.939
1750789295751,2025-06-24T21:21:35.751,0.950,46.280,243.049,17.866
1750789295761,2025-06-24T21:21:35.761,0.960,24.939,125.061,13.720
1750789295771,2025-06-24T21:21:35.771,0.970,5.366,26.280,9.451
1750789295781,2025-06-24T21:21:35.781,0.980,-9.329,-40.061,4.268
1750789295791,2025-06-24T21:21:35.791,0.990,-16.220,-75.427,-0.793
1750789295801,2025-06-24T21:21:35.801,1.000,-17.073,-95.671,-3.354
1750789295811,2025-06-24T21:21:35.811,1.010,-17.622,-115.549,-4.085
1750789295821,2025-06-24T21:21:35.821,1.020,-20.122,-140.793,-4.451
1750789295831,2025-06-24T21:21:35.831,1.030,-22.988,-168.963,-3.659
1750789295841,2025-06-24T21:21:35.841,1.040,-26.463,-194.390,-2.744
1750789295851,2025-06-24T21:21:35.851,1.050,-28.841,-214.024,-2.988
1750789295861,2025-06-24T21:21:35.861,1.060,-29.695,-227.805,-3.476
1750789295871,2025-06-24T21:21:35.871,1.070,-30.305,-236.951,-4.024
1750789295881,2025-06-24T21:21:35.881,1.080,-30.549,-241.646,-5.671
1750789295891,2025-06-24T21:21:35.891,1.090,-30.488,-241.280,-7.683
1750789295901,2025-06-24T21:21:35.901,1.100,-29.512,-237.500,-9.634
1750789295911,2025-06-24T21:21:35.911,1.110,-28.415,-231.341,-11.098
1750789295921,2025-06-24T21:21:35.921,1.120,-26.159,-224.634,-11.951
1750789295931,2025-06-24T21:21:35.931,1.130,-24.451,-217.805,-12.744
1750789295941,2025-06-24T21:21:35.941,1.140,-23.537,-211.098,-13.049
1750789295951,2025-06-24T21:21:35.951,1.150,-23.598,-203.110,-13.293
1750789295961,2025-06-24T21:21:35.961,1.160,-23.598,-192.134,-12.927
1750789295971,2025-06-24T21:21:35.971,1.170,-22.988,-177.317,-11.707
1750789295981,2025-06-24T21:21:35.981,1.180,-21.951,-160.366,-9.939
1750789295991,2025-06-24T21:21:35.991,1.190,-20.610,-142.500,-8.110
1750789296001,2025-06-24T21:21:36.001,1.200,-18.841,-125.122,-6.341
1750789296011,2025-06-24T21:21:36.011,1.210,-17.683,-108.537,-4.207
1750789296021,2025-06-24T21:21:36.021,1.220,-16.280,-94.817,-1.768
1750789296031,2025-06-24T21:21:36.031,1.230,-15.488,-83.720,0.610
1750789296041,2025-06-24T21:21:36.041,1.240,-14.390,-73.354,1.951
1750789296051,2025-06-24T21:21:36.051,1.250,-13.720,-58.049,2.378
1750789296061,2025-06-24T21:21:36.061,1.260,-10.793,-26.890,2.866
1750789296071,2025-06-24T21:21:36.071,1.270,-2.805,33.049,3.841
1750789296081,2025-06-24T21:21:36.081,1.280,6.585,120.976,4.939
1750789296091,2025-06-24T21:21:36.091,1.290,16.951,225.976,4.695
1750789296101,2025-06-24T21:21:36.101,1.300,26.829,343.720,6.585
1750789296111,2025-06-24T21:21:36.111,1.310,42.317,465.732,10.366
1750789296121,2025-06-24T21:21:36.121,1.320,57.988,580.854,15.854
1750789296131,2025-06-24T21:21:36.131,1.330,71.890,666.098,23.354
1750789296141,2025-06-24T21:21:36.141,1.340,87.561,698.781,30.610
1750789296151,2025-06-24T21:21:36.151,1.350,101.159,654.756,36.768
1750789296161,2025-06-24T21:21:36.161,1.360,97.622,531.402,36.463
1750789296171,2025-06-24T21:21:36.171,1.370,75.183,360.915,30.000
1750789296181,2025-06-24T21:21:36.181,1.380,46.098,187.195,21.524
1750789296191,2025-06-24T21:21:36.191,1.390,14.878,42.500,14.390
1750789296201,2025-06-24T21:21:36.201,1.400,-14.634,-50.488,7.500
1750789296211,2025-06-24T21:21:36.211,1.410,-28.720,-84.268,-0.244
1750789296221,2025-06-24T21:21:36.221,1.420,-25.732,-74.085,-5.183
1750789296231,2025-06-24T21:21:36.231,1.430,-17.622,-47.988,-6.768
1750789296241,2025-06-24T21:21:36.241,1.440,-10.671,-30.488,-4.878
1750789296251,2025-06-24T21:21:36.251,1.450,-7.134,-27.866,-2.744
1750789296261,2025-06-24T21:21:36.261,1.460,-6.951,-35.854,-2.195
1750789296271,2025-06-24T21:21:36.271,1.470,-7.622,-52.500,0.305
1750789296281,2025-06-24T21:21:36.281,1.480,-9.573,-78.476,3.841
1750789296291,2025-06-24T21:21:36.291,1.490,-13.841,-114.024,5.122
1750789296301,2025-06-24T21:21:36.301,1.500,-18.598,-155.915,4.329
