epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1750790695687,2025-06-24T21:44:55.687,0.000,148.171,-42.439,-13.598
1750790695697,2025-06-24T21:44:55.697,0.010,146.585,-39.634,-12.073
1750790695707,2025-06-24T21:44:55.707,0.020,140.610,-24.939,-10.366
1750790695717,2025-06-24T21:44:55.717,0.030,131.646,0.610,-11.159
1750790695727,2025-06-24T21:44:55.727,0.040,120.854,21.646,-12.866
1750790695737,2025-06-24T21:44:55.737,0.050,106.402,26.341,-10.976
1750790695747,2025-06-24T21:44:55.747,0.060,88.110,14.390,-7.866
1750790695757,2025-06-24T21:44:55.757,0.070,67.439,-6.707,-5.549
1750790695767,2025-06-24T21:44:55.767,0.080,47.012,-24.756,-5.244
1750790695777,2025-06-24T21:44:55.777,0.090,29.756,-26.463,-5.610
1750790695787,2025-06-24T21:44:55.787,0.100,16.341,-12.866,-4.329
1750790695797,2025-06-24T21:44:55.797,0.110,4.268,6.585,-2.378
1750790695807,2025-06-24T21:44:55.807,0.120,-6.768,24.024,-0.732
1750790695817,2025-06-24T21:44:55.817,0.130,-19.390,31.646,-0.610
1750790695827,2025-06-24T21:44:55.827,0.140,-33.354,30.854,-1.037
1750790695837,2025-06-24T21:44:55.837,0.150,-48.049,26.768,-1.098
1750790695847,2025-06-24T21:44:55.847,0.160,-62.317,24.085,-1.646
1750790695857,2025-06-24T21:44:55.857,0.170,-73.963,26.768,-2.134
1750790695867,2025-06-24T21:44:55.867,0.180,-83.354,32.805,-1.951
1750790695877,2025-06-24T21:44:55.877,0.190,-91.524,38.354,-2.805
1750790695887,2025-06-24T21:44:55.887,0.200,-98.720,43.902,-3.476
1750790695897,2025-06-24T21:44:55.897,0.210,-104.451,49.634,-2.805
1750790695907,2025-06-24T21:44:55.907,0.220,-110.366,54.695,-2.927
1750790695917,2025-06-24T21:44:55.917,0.230,-116.098,56.829,-3.780
1750790695927,2025-06-24T21:44:55.927,0.240,-121.341,55.488,-4.329
1750790695937,2025-06-24T21:44:55.937,0.250,-126.280,50.488,-4.024
1750790695947,2025-06-24T21:44:55.947,0.260,-130.732,45.610,-1.951
1750790695957,2025-06-24T21:44:55.957,0.270,-133.415,42.683,0.427
1750790695967,2025-06-24T21:44:55.967,0.280,-134.390,41.890,2.378
1750790695977,2025-06-24T21:44:55.977,0.290,-133.963,43.720,4.634
1750790695987,2025-06-24T21:44:55.987,0.300,-132.012,46.890,7.012
1750790695997,2025-06-24T21:44:55.997,0.310,-127.866,48.293,9.390
1750790696007,2025-06-24T21:44:56.007,0.320,-122.012,50.671,12.073
1750790696017,2025-06-24T21:44:56.017,0.330,-115.000,52.927,13.354
1750790696027,2025-06-24T21:44:56.027,0.340,-108.293,51.829,12.500
1750790696037,2025-06-24T21:44:56.037,0.350,-101.341,47.683,11.585
1750790696047,2025-06-24T21:44:56.047,0.360,-93.293,41.220,10.854
1750790696057,2025-06-24T21:44:56.057,0.370,-85.183,33.171,9.451
1750790696067,2025-06-24T21:44:56.067,0.380,-76.159,27.561,7.439
1750790696077,2025-06-24T21:44:56.077,0.390,-66.098,23.780,5.976
1750790696087,2025-06-24T21:44:56.087,0.400,-55.610,19.146,5.061
1750790696097,2025-06-24T21:44:56.097,0.410,-44.878,14.085,4.085
1750790696107,2025-06-24T21:44:56.107,0.420,-33.659,9.634,3.293
1750790696117,2025-06-24T21:44:56.117,0.430,-22.134,6.463,2.622
