epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1750844732676,2025-06-25T12:45:32.676,0.000,-15.976,3.720,-99.573
1750844732686,2025-06-25T12:45:32.686,0.010,-18.110,4.390,-97.378
1750844732696,2025-06-25T12:45:32.696,0.020,-29.878,9.024,-83.293
1750844732706,2025-06-25T12:45:32.706,0.030,-42.988,10.610,-68.720
1750844732716,2025-06-25T12:45:32.716,0.040,-54.207,4.573,-60.427
1750844732726,2025-06-25T12:45:32.726,0.050,-65.122,-5.976,-55.976
1750844732736,2025-06-25T12:45:32.736,0.060,-74.146,-14.329,-52.988
1750844732746,2025-06-25T12:45:32.746,0.070,-80.427,-16.463,-49.268
1750844732756,2025-06-25T12:45:32.756,0.080,-85.244,-13.110,-43.476
1750844732766,2025-06-25T12:45:32.766,0.090,-88.232,-6.402,-35.610
1750844732776,2025-06-25T12:45:32.776,0.100,-91.402,0.488,-26.463
1750844732786,2025-06-25T12:45:32.786,0.110,-95.061,4.634,-17.805
1750844732796,2025-06-25T12:45:32.796,0.120,-98.354,4.573,-8.659
1750844732806,2025-06-25T12:45:32.806,0.130,-101.768,-0.061,1.280
1750844732816,2025-06-25T12:45:32.816,0.140,-105.427,-7.622,11.159
1750844732826,2025-06-25T12:45:32.826,0.150,-108.049,-16.341,21.159
1750844732836,2025-06-25T12:45:32.836,0.160,-109.573,-23.354,31.159
1750844732846,2025-06-25T12:45:32.846,0.170,-109.573,-28.476,41.098
1750844732856,2025-06-25T12:45:32.856,0.180,-108.415,-32.195,50.549
1750844732866,2025-06-25T12:45:32.866,0.190,-105.976,-33.963,60.122
1750844732876,2025-06-25T12:45:32.876,0.200,-102.500,-32.988,70.122
1750844732886,2025-06-25T12:45:32.886,0.210,-97.927,-31.159,79.573
1750844732896,2025-06-25T12:45:32.896,0.220,-92.256,-28.902,87.256
1750844732906,2025-06-25T12:45:32.906,0.230,-86.098,-27.561,93.232
1750844732916,2025-06-25T12:45:32.916,0.240,-78.902,-24.268,97.561
1750844732926,2025-06-25T12:45:32.926,0.250,-69.329,-15.061,96.463
1750844732936,2025-06-25T12:45:32.936,0.260,-58.598,-5.000,90.366
1750844732946,2025-06-25T12:45:32.946,0.270,-48.354,0.854,84.207
1750844732956,2025-06-25T12:45:32.956,0.280,-41.707,5.366,76.646
1750844732966,2025-06-25T12:45:32.966,0.290,-36.037,11.341,66.585
1750844732976,2025-06-25T12:45:32.976,0.300,-30.366,15.915,54.512
1750844732986,2025-06-25T12:45:32.986,0.310,-25.976,13.841,43.171
1750844732996,2025-06-25T12:45:32.996,0.320,-22.744,4.817,35.610
1750844733006,2025-06-25T12:45:33.006,0.330,-20.488,-5.488,31.829
1750844733016,2025-06-25T12:45:33.016,0.340,-17.195,-12.256,29.573
1750844733026,2025-06-25T12:45:33.026,0.350,-14.329,-11.829,25.671
1750844733036,2025-06-25T12:45:33.036,0.360,-10.366,-5.732,20.976
1750844733046,2025-06-25T12:45:33.046,0.370,-6.159,1.524,16.220
1750844733056,2025-06-25T12:45:33.056,0.380,-2.439,7.683,11.220
1750844733066,2025-06-25T12:45:33.066,0.390,-0.061,12.012,6.646
1750844733076,2025-06-25T12:45:33.076,0.400,2.195,16.280,1.829
1750844733086,2025-06-25T12:45:33.086,0.410,4.207,20.305,-2.683
1750844733096,2025-06-25T12:45:33.096,0.420,5.244,21.585,-5.183
1750844733106,2025-06-25T12:45:33.106,0.430,5.671,19.695,-5.671
1750844733116,2025-06-25T12:45:33.116,0.440,5.793,16.402,-4.634
1750844733126,2025-06-25T12:45:33.126,0.450,5.427,12.439,-1.829
1750844733136,2025-06-25T12:45:33.136,0.460,4.634,4.939,2.988
1750844733146,2025-06-25T12:45:33.146,0.470,3.598,-5.854,9.146
1750844733156,2025-06-25T12:45:33.156,0.480,2.378,-17.988,16.037
1750844733166,2025-06-25T12:45:33.166,0.490,2.378,-30.427,23.049
1750844733176,2025-06-25T12:45:33.176,0.500,2.439,-41.037,28.171
1750844733186,2025-06-25T12:45:33.186,0.510,3.720,-48.902,32.134
1750844733196,2025-06-25T12:45:33.196,0.520,7.500,-54.207,35.915
1750844733206,2025-06-25T12:45:33.206,0.530,12.500,-56.585,38.171
1750844733216,2025-06-25T12:45:33.216,0.540,18.049,-57.988,40.427
1750844733226,2025-06-25T12:45:33.226,0.550,23.780,-57.683,43.841
1750844733236,2025-06-25T12:45:33.236,0.560,31.159,-55.732,47.805
1750844733246,2025-06-25T12:45:33.246,0.570,39.268,-54.024,51.220
1750844733256,2025-06-25T12:45:33.256,0.580,46.768,-49.146,53.659
1750844733266,2025-06-25T12:45:33.266,0.590,55.976,-42.012,53.963
1750844733276,2025-06-25T12:45:33.276,0.600,64.329,-33.659,50.183
1750844733286,2025-06-25T12:45:33.286,0.610,70.305,-26.768,45.488
1750844733296,2025-06-25T12:45:33.296,0.620,75.244,-22.622,42.805
1750844733306,2025-06-25T12:45:33.306,0.630,78.171,-19.146,39.207
1750844733316,2025-06-25T12:45:33.316,0.640,79.695,-13.598,35.915
1750844733326,2025-06-25T12:45:33.326,0.650,82.866,-11.280,32.866
1750844733336,2025-06-25T12:45:33.336,0.660,84.634,-14.451,26.220
1750844733346,2025-06-25T12:45:33.346,0.670,86.829,-21.098,19.024
1750844733356,2025-06-25T12:45:33.356,0.680,88.537,-25.061,11.402
1750844733366,2025-06-25T12:45:33.366,0.690,89.390,-24.329,1.707
1750844733376,2025-06-25T12:45:33.376,0.700,90.061,-19.146,-8.537
1750844733386,2025-06-25T12:45:33.386,0.710,90.793,-8.720,-18.537
1750844733396,2025-06-25T12:45:33.396,0.720,91.098,3.232,-27.622
1750844733406,2025-06-25T12:45:33.406,0.730,90.000,11.524,-36.402
1750844733416,2025-06-25T12:45:33.416,0.740,85.915,11.220,-45.305
1750844733426,2025-06-25T12:45:33.426,0.750,80.671,2.439,-53.293
1750844733436,2025-06-25T12:45:33.436,0.760,73.963,-9.695,-62.744
1750844733446,2025-06-25T12:45:33.446,0.770,68.598,-18.232,-73.780
1750844733456,2025-06-25T12:45:33.456,0.780,65.549,-12.988,-86.220
1750844733466,2025-06-25T12:45:33.466,0.790,64.329,4.024,-100.793
1750844733476,2025-06-25T12:45:33.476,0.800,62.012,23.780,-113.598
1750844733486,2025-06-25T12:45:33.486,0.810,57.683,36.463,-122.622
1750844733496,2025-06-25T12:45:33.496,0.820,51.463,34.268,-129.756
1750844733506,2025-06-25T12:45:33.506,0.830,41.890,19.756,-135.976
1750844733516,2025-06-25T12:45:33.516,0.840,30.244,0.244,-140.976
1750844733526,2025-06-25T12:45:33.526,0.850,17.744,-16.585,-143.293
1750844733536,2025-06-25T12:45:33.536,0.860,5.732,-24.329,-141.159
1750844733546,2025-06-25T12:45:33.546,0.870,-6.768,-24.085,-134.756
1750844733556,2025-06-25T12:45:33.556,0.880,-18.780,-16.585,-123.415
1750844733566,2025-06-25T12:45:33.566,0.890,-29.573,-1.463,-108.110
1750844733576,2025-06-25T12:45:33.576,0.900,-40.427,17.073,-90.427
1750844733586,2025-06-25T12:45:33.586,0.910,-50.549,33.476,-71.220
1750844733596,2025-06-25T12:45:33.596,0.920,-60.183,41.829,-52.561
1750844733606,2025-06-25T12:45:33.606,0.930,-69.878,39.207,-36.890
1750844733616,2025-06-25T12:45:33.616,0.940,-80.061,27.195,-24.634
1750844733626,2025-06-25T12:45:33.626,0.950,-89.878,12.744,-14.878
1750844733636,2025-06-25T12:45:33.636,0.960,-96.585,2.683,-6.037
1750844733646,2025-06-25T12:45:33.646,0.970,-100.793,-2.195,2.439
1750844733656,2025-06-25T12:45:33.656,0.980,-103.476,-4.024,11.463
1750844733666,2025-06-25T12:45:33.666,0.990,-105.305,-3.780,21.768
1750844733676,2025-06-25T12:45:33.676,1.000,-105.976,-1.037,32.073
1750844733686,2025-06-25T12:45:33.686,1.010,-105.793,3.354,41.890
1750844733696,2025-06-25T12:45:33.696,1.020,-106.159,6.463,50.549
1750844733706,2025-06-25T12:45:33.706,1.030,-105.671,7.073,57.439
1750844733716,2025-06-25T12:45:33.716,1.040,-103.659,2.927,62.561
1750844733726,2025-06-25T12:45:33.726,1.050,-100.183,-6.280,64.573
1750844733736,2025-06-25T12:45:33.736,1.060,-94.390,-16.220,62.500
1750844733746,2025-06-25T12:45:33.746,1.070,-84.756,-20.915,56.585
1750844733756,2025-06-25T12:45:33.756,1.080,-72.805,-19.878,47.561
1750844733766,2025-06-25T12:45:33.766,1.090,-61.463,-13.171,37.012
1750844733776,2025-06-25T12:45:33.776,1.100,-49.939,-0.793,26.585
1750844733786,2025-06-25T12:45:33.786,1.110,-38.902,12.378,18.780
1750844733796,2025-06-25T12:45:33.796,1.120,-28.841,19.817,15.305
1750844733806,2025-06-25T12:45:33.806,1.130,-21.280,16.341,16.280
1750844733816,2025-06-25T12:45:33.816,1.140,-16.159,9.268,19.390
1750844733826,2025-06-25T12:45:33.826,1.150,-13.049,5.610,21.890
1750844733836,2025-06-25T12:45:33.836,1.160,-11.341,6.890,23.171
1750844733846,2025-06-25T12:45:33.846,1.170,-9.268,13.415,22.927
1750844733856,2025-06-25T12:45:33.856,1.180,-6.829,20.244,21.280
1750844733866,2025-06-25T12:45:33.866,1.190,-7.134,21.402,17.988
1750844733876,2025-06-25T12:45:33.876,1.200,-8.171,17.683,15.122
1750844733886,2025-06-25T12:45:33.886,1.210,-9.085,11.585,13.476
1750844733896,2025-06-25T12:45:33.896,1.220,-10.000,5.122,13.415
1750844733906,2025-06-25T12:45:33.906,1.230,-10.000,0.549,14.573
1750844733916,2025-06-25T12:45:33.916,1.240,-9.207,-0.366,15.427
1750844733926,2025-06-25T12:45:33.926,1.250,-8.110,2.195,16.951
1750844733936,2025-06-25T12:45:33.936,1.260,-6.890,4.573,19.207
1750844733946,2025-06-25T12:45:33.946,1.270,-6.220,3.232,21.707
1750844733956,2025-06-25T12:45:33.956,1.280,-6.280,-4.024,24.390
1750844733966,2025-06-25T12:45:33.966,1.290,-6.951,-16.280,26.951
1750844733976,2025-06-25T12:45:33.976,1.300,-7.012,-28.232,29.634
1750844733986,2025-06-25T12:45:33.986,1.310,-6.159,-37.256,32.378
