epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1751275732600,2025-06-30T12.28.52.600,0.000,0.259,-0.048,0.981
1751275732610,2025-06-30T12.28.52.610,0.010,0.271,-0.046,0.994
1751275732620,2025-06-30T12.28.52.620,0.020,0.271,-0.043,0.993
1751275732630,2025-06-30T12.28.52.630,0.030,0.279,-0.041,0.991
1751275732640,2025-06-30T12.28.52.640,0.040,0.313,-0.033,0.990
1751275732650,2025-06-30T12.28.52.650,0.050,0.330,-0.043,0.996
1751275732660,2025-06-30T12.28.52.660,0.060,0.327,-0.058,1.003
1751275732670,2025-06-30T12.28.52.670,0.070,0.315,-0.062,1.009
1751275732680,2025-06-30T12.28.52.680,0.080,0.301,-0.066,1.010
1751275732690,2025-06-30T12.28.52.690,0.090,0.301,-0.066,1.004
1751275732700,2025-06-30T12.28.52.700,0.100,0.320,-0.058,0.994
1751275732710,2025-06-30T12.28.52.710,0.110,0.341,-0.051,0.984
1751275732720,2025-06-30T12.28.52.720,0.120,0.353,-0.049,0.980
1751275732730,2025-06-30T12.28.52.730,0.130,0.347,-0.062,0.984
1751275732740,2025-06-30T12.28.52.740,0.140,0.332,-0.070,0.984
1751275732750,2025-06-30T12.28.52.750,0.150,0.324,-0.075,0.989
1751275732760,2025-06-30T12.28.52.760,0.160,0.324,-0.075,0.994
1751275732770,2025-06-30T12.28.52.770,0.170,0.331,-0.071,0.989
1751275732780,2025-06-30T12.28.52.780,0.180,0.339,-0.065,0.976
1751275732790,2025-06-30T12.28.52.790,0.190,0.348,-0.063,0.967
1751275732800,2025-06-30T12.28.52.800,0.200,0.350,-0.069,0.966
1751275732810,2025-06-30T12.28.52.810,0.210,0.351,-0.076,0.972
1751275732820,2025-06-30T12.28.52.820,0.220,0.364,-0.079,0.979
1751275732830,2025-06-30T12.28.52.830,0.230,0.383,-0.076,0.978
1751275732840,2025-06-30T12.28.52.840,0.240,0.378,-0.076,0.969
1751275732850,2025-06-30T12.28.52.850,0.250,0.359,-0.087,0.968
1751275732860,2025-06-30T12.28.52.860,0.260,0.353,-0.097,0.966
1751275732870,2025-06-30T12.28.52.870,0.270,0.364,-0.095,0.960
1751275732880,2025-06-30T12.28.52.880,0.280,0.369,-0.091,0.962
1751275732890,2025-06-30T12.28.52.890,0.290,0.365,-0.096,0.974
1751275732900,2025-06-30T12.28.52.900,0.300,0.376,-0.094,0.979
1751275732910,2025-06-30T12.28.52.910,0.310,0.387,-0.073,0.978
1751275732920,2025-06-30T12.28.52.920,0.320,0.365,-0.064,0.980
1751275732930,2025-06-30T12.28.52.930,0.330,0.336,-0.065,0.979
1751275732940,2025-06-30T12.28.52.940,0.340,0.332,-0.054,0.980
1751275732950,2025-06-30T12.28.52.950,0.350,0.327,-0.051,0.986
1751275732960,2025-06-30T12.28.52.960,0.360,0.327,-0.047,0.997
1751275732970,2025-06-30T12.28.52.970,0.370,0.346,-0.025,1.002
1751275732980,2025-06-30T12.28.52.980,0.380,0.367,-0.010,1.031
1751275732990,2025-06-30T12.28.52.990,0.390,0.357,-0.021,1.062
1751275733000,2025-06-30T12.28.53.000,0.400,0.323,-0.029,1.086
1751275733010,2025-06-30T12.28.53.010,0.410,0.276,-0.029,1.095
1751275733020,2025-06-30T12.28.53.020,0.420,0.244,-0.020,1.092
1751275733030,2025-06-30T12.28.53.030,0.430,0.226,-0.006,1.084
1751275733040,2025-06-30T12.28.53.040,0.440,0.217,-0.003,1.075
1751275733050,2025-06-30T12.28.53.050,0.450,0.216,-0.007,1.077
1751275733060,2025-06-30T12.28.53.060,0.460,0.185,-0.023,1.072
1751275733070,2025-06-30T12.28.53.070,0.470,0.154,-0.032,1.065
1751275733080,2025-06-30T12.28.53.080,0.480,0.149,-0.034,1.070
1751275733090,2025-06-30T12.28.53.090,0.490,0.140,-0.036,1.070
1751275733100,2025-06-30T12.28.53.100,0.500,0.089,-0.032,1.049
1751275733110,2025-06-30T12.28.53.110,0.510,0.068,-0.027,1.008
1751275733120,2025-06-30T12.28.53.120,0.520,0.094,-0.023,0.986
1751275733130,2025-06-30T12.28.53.130,0.530,0.093,-0.030,0.971
1751275733140,2025-06-30T12.28.53.140,0.540,0.073,-0.029,0.939
1751275733150,2025-06-30T12.28.53.150,0.550,0.028,-0.027,0.896
1751275733160,2025-06-30T12.28.53.160,0.560,-0.023,-0.041,0.885
1751275733170,2025-06-30T12.28.53.170,0.570,-0.036,-0.058,0.894
1751275733180,2025-06-30T12.28.53.180,0.580,-0.006,-0.073,0.904
1751275733190,2025-06-30T12.28.53.190,0.590,0.027,-0.069,0.933
1751275733200,2025-06-30T12.28.53.200,0.600,0.005,-0.062,0.955
1751275733210,2025-06-30T12.28.53.210,0.610,-0.061,-0.050,0.956
1751275733220,2025-06-30T12.28.53.220,0.620,-0.125,-0.043,0.955
1751275733230,2025-06-30T12.28.53.230,0.630,-0.175,-0.046,0.975
1751275733240,2025-06-30T12.28.53.240,0.640,-0.199,-0.041,1.000
1751275733250,2025-06-30T12.28.53.250,0.650,-0.190,-0.036,1.018
1751275733260,2025-06-30T12.28.53.260,0.660,-0.221,-0.024,0.999
1751275733270,2025-06-30T12.28.53.270,0.670,-0.291,-0.021,0.964
1751275733280,2025-06-30T12.28.53.280,0.680,-0.330,-0.036,0.941
1751275733290,2025-06-30T12.28.53.290,0.690,-0.307,-0.041,0.940
1751275733300,2025-06-30T12.28.53.300,0.700,-0.279,-0.047,0.946
1751275733310,2025-06-30T12.28.53.310,0.710,-0.302,-0.059,0.958
1751275733320,2025-06-30T12.28.53.320,0.720,-0.322,-0.068,0.980
1751275733330,2025-06-30T12.28.53.330,0.730,-0.327,-0.062,0.994
1751275733340,2025-06-30T12.28.53.340,0.740,-0.330,-0.044,1.001
1751275733350,2025-06-30T12.28.53.350,0.750,-0.333,-0.031,1.010
1751275733360,2025-06-30T12.28.53.360,0.760,-0.311,-0.031,1.006
1751275733370,2025-06-30T12.28.53.370,0.770,-0.274,-0.028,1.011
1751275733380,2025-06-30T12.28.53.380,0.780,-0.235,-0.020,1.017
1751275733390,2025-06-30T12.28.53.390,0.790,-0.219,-0.017,1.018
1751275733400,2025-06-30T12.28.53.400,0.800,-0.209,-0.020,1.025
1751275733410,2025-06-30T12.28.53.410,0.810,-0.198,-0.020,1.031
1751275733420,2025-06-30T12.28.53.420,0.820,-0.185,-0.018,1.020
1751275733430,2025-06-30T12.28.53.430,0.830,-0.170,-0.017,1.019
1751275733440,2025-06-30T12.28.53.440,0.840,-0.162,-0.025,1.023
1751275733450,2025-06-30T12.28.53.450,0.850,-0.165,-0.029,1.017
1751275733460,2025-06-30T12.28.53.460,0.860,-0.168,-0.036,1.010
1751275733470,2025-06-30T12.28.53.470,0.870,-0.162,-0.034,1.001
1751275733480,2025-06-30T12.28.53.480,0.880,-0.162,-0.028,0.992
1751275733490,2025-06-30T12.28.53.490,0.890,-0.155,-0.020,0.971
1751275733500,2025-06-30T12.28.53.500,0.900,-0.155,-0.021,0.950
1751275733510,2025-06-30T12.28.53.510,0.910,-0.174,-0.042,0.940
1751275733520,2025-06-30T12.28.53.520,0.920,-0.188,-0.056,0.932
1751275733530,2025-06-30T12.28.53.530,0.930,-0.186,-0.060,0.938
1751275733540,2025-06-30T12.28.53.540,0.940,-0.175,-0.072,0.945
1751275733550,2025-06-30T12.28.53.550,0.950,-0.155,-0.078,0.955
1751275733560,2025-06-30T12.28.53.560,0.960,-0.098,-0.055,0.945
1751275733570,2025-06-30T12.28.53.570,0.970,0.017,-0.011,0.939
1751275733580,2025-06-30T12.28.53.580,0.980,0.073,-0.007,0.966
1751275733590,2025-06-30T12.28.53.590,0.990,0.073,-0.030,1.000
1751275733600,2025-06-30T12.28.53.600,1.000,0.075,-0.041,0.998
1751275733610,2025-06-30T12.28.53.610,1.010,0.041,-0.043,0.990
1751275733620,2025-06-30T12.28.53.620,1.020,-0.016,-0.034,0.979
1751275733630,2025-06-30T12.28.53.630,1.030,0.001,0.015,0.960
1751275733640,2025-06-30T12.28.53.640,1.040,0.045,0.034,0.972
1751275733650,2025-06-30T12.28.53.650,1.050,0.053,-0.008,1.000
1751275733660,2025-06-30T12.28.53.660,1.060,0.046,-0.033,1.013
1751275733670,2025-06-30T12.28.53.670,1.070,0.066,-0.024,1.018
1751275733680,2025-06-30T12.28.53.680,1.080,0.083,-0.016,1.017
1751275733690,2025-06-30T12.28.53.690,1.090,0.094,0.013,1.016
1751275733700,2025-06-30T12.28.53.700,1.100,0.124,0.028,1.021
1751275733710,2025-06-30T12.28.53.710,1.110,0.157,0.006,1.033
1751275733720,2025-06-30T12.28.53.720,1.120,0.165,-0.019,1.041
1751275733730,2025-06-30T12.28.53.730,1.130,0.154,-0.023,1.032
1751275733740,2025-06-30T12.28.53.740,1.140,0.160,-0.021,1.027
1751275733750,2025-06-30T12.28.53.750,1.150,0.168,-0.026,1.045
1751275733760,2025-06-30T12.28.53.760,1.160,0.190,-0.029,1.065
1751275733770,2025-06-30T12.28.53.770,1.170,0.208,-0.030,1.074
1751275733780,2025-06-30T12.28.53.780,1.180,0.218,-0.033,1.081
1751275733790,2025-06-30T12.28.53.790,1.190,0.190,-0.036,1.082
1751275733800,2025-06-30T12.28.53.800,1.200,0.148,-0.040,1.083
1751275733810,2025-06-30T12.28.53.810,1.210,0.129,-0.031,1.074
1751275733820,2025-06-30T12.28.53.820,1.220,0.098,-0.029,1.062
1751275733830,2025-06-30T12.28.53.830,1.230,0.059,-0.031,1.055
1751275733840,2025-06-30T12.28.53.840,1.240,0.036,-0.016,1.047
1751275733850,2025-06-30T12.28.53.850,1.250,0.020,-0.003,1.044
1751275733860,2025-06-30T12.28.53.860,1.260,-0.014,-0.009,1.048
1751275733870,2025-06-30T12.28.53.870,1.270,-0.042,-0.008,1.061
1751275733880,2025-06-30T12.28.53.880,1.280,-0.047,-0.003,1.070
1751275733890,2025-06-30T12.28.53.890,1.290,-0.045,-0.019,1.090
1751275733900,2025-06-30T12.28.53.900,1.300,-0.041,-0.030,1.091
1751275733910,2025-06-30T12.28.53.910,1.310,-0.021,-0.033,1.080
1751275733920,2025-06-30T12.28.53.920,1.320,-0.014,-0.043,1.072
1751275733930,2025-06-30T12.28.53.930,1.330,-0.021,-0.049,1.070
1751275733940,2025-06-30T12.28.53.940,1.340,-0.017,-0.053,1.066
1751275733950,2025-06-30T12.28.53.950,1.350,-0.005,-0.054,1.057
1751275733960,2025-06-30T12.28.53.960,1.360,-0.003,-0.050,1.047
1751275733970,2025-06-30T12.28.53.970,1.370,-0.017,-0.050,1.039
1751275733980,2025-06-30T12.28.53.980,1.380,-0.013,-0.047,1.040
1751275733990,2025-06-30T12.28.53.990,1.390,-0.003,-0.048,1.046
1751275734000,2025-06-30T12.28.54.000,1.400,0.005,-0.048,1.042
1751275734010,2025-06-30T12.28.54.010,1.410,0.021,-0.039,1.038
1751275734020,2025-06-30T12.28.54.020,1.420,0.029,-0.026,1.032
1751275734030,2025-06-30T12.28.54.030,1.430,0.035,-0.024,1.025
1751275734040,2025-06-30T12.28.54.040,1.440,0.038,-0.029,1.018
1751275734050,2025-06-30T12.28.54.050,1.450,0.045,-0.039,1.024
1751275734060,2025-06-30T12.28.54.060,1.460,0.064,-0.046,1.027
1751275734070,2025-06-30T12.28.54.070,1.470,0.086,-0.044,1.022
1751275734080,2025-06-30T12.28.54.080,1.480,0.103,-0.037,1.019
1751275734090,2025-06-30T12.28.54.090,1.490,0.101,-0.036,1.007
1751275734100,2025-06-30T12.28.54.100,1.500,0.093,-0.034,0.985
1751275734110,2025-06-30T12.28.54.110,1.510,0.094,-0.034,0.977
1751275734120,2025-06-30T12.28.54.120,1.520,0.128,-0.038,0.993
1751275734130,2025-06-30T12.28.54.130,1.530,0.169,-0.031,1.008
1751275734140,2025-06-30T12.28.54.140,1.540,0.206,-0.017,1.040
1751275734150,2025-06-30T12.28.54.150,1.550,0.232,-0.038,1.067
1751275734160,2025-06-30T12.28.54.160,1.560,0.193,-0.033,1.058
1751275734170,2025-06-30T12.28.54.170,1.570,0.144,-0.015,1.034
1751275734180,2025-06-30T12.28.54.180,1.580,0.122,-0.002,1.016
1751275734190,2025-06-30T12.28.54.190,1.590,0.106,0.008,0.997
1751275734200,2025-06-30T12.28.54.200,1.600,0.070,0.018,0.993
1751275734210,2025-06-30T12.28.54.210,1.610,0.034,0.024,1.009
1751275734220,2025-06-30T12.28.54.220,1.620,0.010,0.032,1.030
1751275734230,2025-06-30T12.28.54.230,1.630,-0.017,0.036,1.032
1751275734240,2025-06-30T12.28.54.240,1.640,-0.030,0.044,1.020
1751275734250,2025-06-30T12.28.54.250,1.650,-0.015,0.062,1.015
1751275734260,2025-06-30T12.28.54.260,1.660,-0.013,0.062,1.018
1751275734270,2025-06-30T12.28.54.270,1.670,-0.029,0.060,1.024
1751275734280,2025-06-30T12.28.54.280,1.680,-0.046,0.078,1.024
1751275734290,2025-06-30T12.28.54.290,1.690,-0.076,0.079,1.028
1751275734300,2025-06-30T12.28.54.300,1.700,-0.136,0.057,1.024
1751275734310,2025-06-30T12.28.54.310,1.710,-0.186,0.053,1.013
1751275734320,2025-06-30T12.28.54.320,1.720,-0.188,0.059,1.000
1751275734330,2025-06-30T12.28.54.330,1.730,-0.159,0.067,1.017
1751275734340,2025-06-30T12.28.54.340,1.740,-0.140,0.078,1.042
1751275734350,2025-06-30T12.28.54.350,1.750,-0.136,0.085,1.075
1751275734360,2025-06-30T12.28.54.360,1.760,-0.185,0.076,1.095
1751275734370,2025-06-30T12.28.54.370,1.770,-0.265,0.053,1.083
1751275734380,2025-06-30T12.28.54.380,1.780,-0.324,0.041,1.048
1751275734390,2025-06-30T12.28.54.390,1.790,-0.358,0.050,1.007
1751275734400,2025-06-30T12.28.54.400,1.800,-0.396,0.064,0.972
1751275734410,2025-06-30T12.28.54.410,1.810,-0.431,0.082,0.959
1751275734420,2025-06-30T12.28.54.420,1.820,-0.452,0.080,0.966
1751275734430,2025-06-30T12.28.54.430,1.830,-0.449,0.060,0.984
1751275734440,2025-06-30T12.28.54.440,1.840,-0.456,0.043,0.995
1751275734450,2025-06-30T12.28.54.450,1.850,-0.458,0.042,0.989
1751275734460,2025-06-30T12.28.54.460,1.860,-0.431,0.047,0.968
1751275734470,2025-06-30T12.28.54.470,1.870,-0.424,0.049,0.943
1751275734480,2025-06-30T12.28.54.480,1.880,-0.438,0.042,0.930
1751275734490,2025-06-30T12.28.54.490,1.890,-0.442,0.034,0.926
1751275734500,2025-06-30T12.28.54.500,1.900,-0.443,0.029,0.913
1751275734510,2025-06-30T12.28.54.510,1.910,-0.437,0.031,0.904
1751275734520,2025-06-30T12.28.54.520,1.920,-0.420,0.029,0.902
1751275734530,2025-06-30T12.28.54.530,1.930,-0.418,0.033,0.895
1751275734540,2025-06-30T12.28.54.540,1.940,-0.406,0.036,0.896
1751275734550,2025-06-30T12.28.54.550,1.950,-0.382,0.032,0.908
1751275734560,2025-06-30T12.28.54.560,1.960,-0.370,0.029,0.919
1751275734570,2025-06-30T12.28.54.570,1.970,-0.364,0.029,0.931
1751275734580,2025-06-30T12.28.54.580,1.980,-0.358,0.035,0.935
1751275734590,2025-06-30T12.28.54.590,1.990,-0.370,0.046,0.931
1751275734600,2025-06-30T12.28.54.600,2.000,-0.387,0.049,0.936
1751275734610,2025-06-30T12.28.54.610,2.010,-0.374,0.047,0.940
1751275734620,2025-06-30T12.28.54.620,2.020,-0.346,0.048,0.942
1751275734630,2025-06-30T12.28.54.630,2.030,-0.335,0.047,0.948
1751275734640,2025-06-30T12.28.54.640,2.040,-0.333,0.048,0.968
1751275734650,2025-06-30T12.28.54.650,2.050,-0.328,0.050,0.990
1751275734660,2025-06-30T12.28.54.660,2.060,-0.312,0.056,1.000
1751275734670,2025-06-30T12.28.54.670,2.070,-0.306,0.056,1.001
1751275734680,2025-06-30T12.28.54.680,2.080,-0.282,0.067,0.989
1751275734690,2025-06-30T12.28.54.690,2.090,-0.254,0.079,0.971
1751275734700,2025-06-30T12.28.54.700,2.100,-0.245,0.077,0.961
1751275734710,2025-06-30T12.28.54.710,2.110,-0.239,0.071,0.943
1751275734720,2025-06-30T12.28.54.720,2.120,-0.219,0.053,0.940
1751275734730,2025-06-30T12.28.54.730,2.130,-0.178,0.022,0.958
1751275734740,2025-06-30T12.28.54.740,2.140,-0.108,0.009,0.987
1751275734750,2025-06-30T12.28.54.750,2.150,-0.061,0.017,0.995
1751275734760,2025-06-30T12.28.54.760,2.160,-0.055,0.017,1.013
1751275734770,2025-06-30T12.28.54.770,2.170,-0.070,0.011,1.036
1751275734780,2025-06-30T12.28.54.780,2.180,-0.103,0.005,1.058
1751275734790,2025-06-30T12.28.54.790,2.190,-0.117,0.017,1.065
1751275734800,2025-06-30T12.28.54.800,2.200,-0.095,0.039,1.055
1751275734810,2025-06-30T12.28.54.810,2.210,-0.088,0.042,1.045
1751275734820,2025-06-30T12.28.54.820,2.220,-0.130,0.025,1.026
1751275734830,2025-06-30T12.28.54.830,2.230,-0.162,0.021,1.014
1751275734840,2025-06-30T12.28.54.840,2.240,-0.168,0.017,1.010
1751275734850,2025-06-30T12.28.54.850,2.250,-0.160,0.008,1.016
1751275734860,2025-06-30T12.28.54.860,2.260,-0.144,0.011,1.018
1751275734870,2025-06-30T12.28.54.870,2.270,-0.092,0.028,1.017
1751275734880,2025-06-30T12.28.54.880,2.280,-0.041,0.043,1.006
1751275734890,2025-06-30T12.28.54.890,2.290,-0.032,0.034,0.997
1751275734900,2025-06-30T12.28.54.900,2.300,-0.037,0.024,0.990
1751275734910,2025-06-30T12.28.54.910,2.310,-0.026,0.021,0.986
1751275734920,2025-06-30T12.28.54.920,2.320,-0.008,0.021,0.989
1751275734930,2025-06-30T12.28.54.930,2.330,0.015,0.028,1.002
1751275734940,2025-06-30T12.28.54.940,2.340,0.006,0.039,1.006
1751275734950,2025-06-30T12.28.54.950,2.350,0.013,0.029,1.004
1751275734960,2025-06-30T12.28.54.960,2.360,0.082,0.010,0.999
1751275734970,2025-06-30T12.28.54.970,2.370,0.157,0.003,0.995
1751275734980,2025-06-30T12.28.54.980,2.380,0.185,0.011,0.991
1751275734990,2025-06-30T12.28.54.990,2.390,0.158,0.027,0.971
1751275735000,2025-06-30T12.28.55.000,2.400,0.105,0.017,0.963
1751275735010,2025-06-30T12.28.55.010,2.410,0.074,-0.014,0.983
1751275735020,2025-06-30T12.28.55.020,2.420,0.072,-0.027,1.003
1751275735030,2025-06-30T12.28.55.030,2.430,0.077,-0.022,1.026
1751275735040,2025-06-30T12.28.55.040,2.440,0.083,-0.013,1.061
1751275735050,2025-06-30T12.28.55.050,2.450,0.076,-0.005,1.091
1751275735060,2025-06-30T12.28.55.060,2.460,0.075,0.001,1.112
1751275735070,2025-06-30T12.28.55.070,2.470,0.062,-0.009,1.107
1751275735080,2025-06-30T12.28.55.080,2.480,0.023,-0.003,1.092
1751275735090,2025-06-30T12.28.55.090,2.490,-0.011,0.004,1.077
1751275735100,2025-06-30T12.28.55.100,2.500,-0.036,0.006,1.072
1751275735110,2025-06-30T12.28.55.110,2.510,-0.045,0.012,1.072
1751275735120,2025-06-30T12.28.55.120,2.520,-0.041,0.013,1.072
1751275735130,2025-06-30T12.28.55.130,2.530,-0.040,0.009,1.074
1751275735140,2025-06-30T12.28.55.140,2.540,-0.024,0.013,1.077
1751275735150,2025-06-30T12.28.55.150,2.550,-0.008,0.015,1.076
1751275735160,2025-06-30T12.28.55.160,2.560,-0.004,0.008,1.072
1751275735170,2025-06-30T12.28.55.170,2.570,-0.014,0.010,1.075
1751275735180,2025-06-30T12.28.55.180,2.580,-0.018,0.008,1.072
1751275735190,2025-06-30T12.28.55.190,2.590,-0.033,0.001,1.063
1751275735200,2025-06-30T12.28.55.200,2.600,-0.038,0.008,1.054
1751275735210,2025-06-30T12.28.55.210,2.610,-0.025,0.010,1.041
1751275735220,2025-06-30T12.28.55.220,2.620,-0.013,0.004,1.042
1751275735230,2025-06-30T12.28.55.230,2.630,-0.005,0.000,1.050
1751275735240,2025-06-30T12.28.55.240,2.640,-0.003,-0.010,1.049
1751275735250,2025-06-30T12.28.55.250,2.650,0.008,-0.016,1.043
1751275735260,2025-06-30T12.28.55.260,2.660,0.030,-0.019,1.046
1751275735270,2025-06-30T12.28.55.270,2.670,0.061,-0.019,1.054
1751275735280,2025-06-30T12.28.55.280,2.680,0.071,-0.011,1.047
1751275735290,2025-06-30T12.28.55.290,2.690,0.071,-0.002,1.062
1751275735300,2025-06-30T12.28.55.300,2.700,0.072,-0.006,1.063
1751275735310,2025-06-30T12.28.55.310,2.710,0.066,-0.011,1.080
1751275735320,2025-06-30T12.28.55.320,2.720,0.064,-0.004,1.103
1751275735330,2025-06-30T12.28.55.330,2.730,0.061,0.012,1.103
1751275735340,2025-06-30T12.28.55.340,2.740,0.058,0.022,1.093
1751275735350,2025-06-30T12.28.55.350,2.750,0.065,0.023,1.097
1751275735360,2025-06-30T12.28.55.360,2.760,0.060,0.018,1.113
1751275735370,2025-06-30T12.28.55.370,2.770,0.036,0.009,1.113
1751275735380,2025-06-30T12.28.55.380,2.780,0.011,0.011,1.101
1751275735390,2025-06-30T12.28.55.390,2.790,-0.003,0.020,1.083
1751275735400,2025-06-30T12.28.55.400,2.800,-0.008,0.024,1.063
1751275735410,2025-06-30T12.28.55.410,2.810,-0.018,0.033,1.042
1751275735420,2025-06-30T12.28.55.420,2.820,-0.020,0.043,1.020
1751275735430,2025-06-30T12.28.55.430,2.830,0.001,0.058,1.004
1751275735440,2025-06-30T12.28.55.440,2.840,-0.004,0.045,0.984
1751275735450,2025-06-30T12.28.55.450,2.850,-0.042,0.029,0.972
1751275735460,2025-06-30T12.28.55.460,2.860,-0.061,0.017,0.967
1751275735470,2025-06-30T12.28.55.470,2.870,-0.074,0.005,0.970
1751275735480,2025-06-30T12.28.55.480,2.880,-0.074,0.007,0.963
1751275735490,2025-06-30T12.28.55.490,2.890,-0.062,0.022,0.957
1751275735500,2025-06-30T12.28.55.500,2.900,-0.089,0.021,0.942
1751275735510,2025-06-30T12.28.55.510,2.910,-0.130,0.018,0.924
1751275735520,2025-06-30T12.28.55.520,2.920,-0.155,0.025,0.916
1751275735530,2025-06-30T12.28.55.530,2.930,-0.148,0.019,0.929
1751275735540,2025-06-30T12.28.55.540,2.940,-0.148,0.006,0.944
1751275735550,2025-06-30T12.28.55.550,2.950,-0.135,0.021,0.960
1751275735560,2025-06-30T12.28.55.560,2.960,-0.110,0.034,0.960
1751275735570,2025-06-30T12.28.55.570,2.970,-0.152,0.022,0.951
1751275735580,2025-06-30T12.28.55.580,2.980,-0.232,0.010,0.941
1751275735590,2025-06-30T12.28.55.590,2.990,-0.277,0.014,0.935
1751275735600,2025-06-30T12.28.55.600,3.000,-0.289,0.009,0.934
1751275735610,2025-06-30T12.28.55.610,3.010,-0.302,0.005,0.924
1751275735620,2025-06-30T12.28.55.620,3.020,-0.362,0.003,0.906
1751275735630,2025-06-30T12.28.55.630,3.030,-0.424,0.009,0.900
1751275735640,2025-06-30T12.28.55.640,3.040,-0.433,0.013,0.901
1751275735650,2025-06-30T12.28.55.650,3.050,-0.433,0.013,0.904
1751275735660,2025-06-30T12.28.55.660,3.060,-0.459,0.021,0.905
1751275735670,2025-06-30T12.28.55.670,3.070,-0.453,0.023,0.910
1751275735680,2025-06-30T12.28.55.680,3.080,-0.438,0.020,0.911
1751275735690,2025-06-30T12.28.55.690,3.090,-0.445,0.017,0.914
1751275735700,2025-06-30T12.28.55.700,3.100,-0.445,0.011,0.924
1751275735710,2025-06-30T12.28.55.710,3.110,-0.427,0.012,0.944
1751275735720,2025-06-30T12.28.55.720,3.120,-0.407,0.018,0.952
1751275735730,2025-06-30T12.28.55.730,3.130,-0.399,0.026,0.955
1751275735740,2025-06-30T12.28.55.740,3.140,-0.428,0.022,0.958
1751275735750,2025-06-30T12.28.55.750,3.150,-0.445,0.015,0.966
1751275735760,2025-06-30T12.28.55.760,3.160,-0.432,0.015,0.972
1751275735770,2025-06-30T12.28.55.770,3.170,-0.407,0.014,0.978
1751275735780,2025-06-30T12.28.55.780,3.180,-0.376,0.034,0.977
1751275735790,2025-06-30T12.28.55.790,3.190,-0.337,0.042,0.986
1751275735800,2025-06-30T12.28.55.800,3.200,-0.304,0.029,1.008
1751275735810,2025-06-30T12.28.55.810,3.210,-0.282,0.019,1.043
1751275735820,2025-06-30T12.28.55.820,3.220,-0.276,0.011,1.056
1751275735830,2025-06-30T12.28.55.830,3.230,-0.286,0.018,1.045
1751275735840,2025-06-30T12.28.55.840,3.240,-0.309,0.019,1.022
1751275735850,2025-06-30T12.28.55.850,3.250,-0.339,0.019,1.020
1751275735860,2025-06-30T12.28.55.860,3.260,-0.305,0.016,1.024
1751275735870,2025-06-30T12.28.55.870,3.270,-0.273,0.006,1.016
1751275735880,2025-06-30T12.28.55.880,3.280,-0.262,-0.001,1.008
1751275735890,2025-06-30T12.28.55.890,3.290,-0.253,0.006,1.015
1751275735900,2025-06-30T12.28.55.900,3.300,-0.213,0.012,1.007
1751275735910,2025-06-30T12.28.55.910,3.310,-0.208,0.011,0.989
1751275735920,2025-06-30T12.28.55.920,3.320,-0.230,0.006,0.968
1751275735930,2025-06-30T12.28.55.930,3.330,-0.257,-0.003,0.945
1751275735940,2025-06-30T12.28.55.940,3.340,-0.270,-0.010,0.933
1751275735950,2025-06-30T12.28.55.950,3.350,-0.272,-0.011,0.932
1751275735960,2025-06-30T12.28.55.960,3.360,-0.268,-0.006,0.922
1751275735970,2025-06-30T12.28.55.970,3.370,-0.253,0.004,0.914
1751275735980,2025-06-30T12.28.55.980,3.380,-0.215,0.017,0.911
1751275735990,2025-06-30T12.28.55.990,3.390,-0.183,0.019,0.924
1751275736000,2025-06-30T12.28.56.000,3.400,-0.167,0.017,0.942
1751275736010,2025-06-30T12.28.56.010,3.410,-0.162,0.017,0.960
1751275736020,2025-06-30T12.28.56.020,3.420,-0.136,0.025,0.965
1751275736030,2025-06-30T12.28.56.030,3.430,-0.104,0.033,0.960
1751275736040,2025-06-30T12.28.56.040,3.440,-0.089,0.029,0.962
1751275736050,2025-06-30T12.28.56.050,3.450,-0.085,0.031,0.960
1751275736060,2025-06-30T12.28.56.060,3.460,-0.070,0.029,0.966
1751275736070,2025-06-30T12.28.56.070,3.470,-0.071,0.017,0.965
1751275736080,2025-06-30T12.28.56.080,3.480,-0.067,0.019,0.969
1751275736090,2025-06-30T12.28.56.090,3.490,-0.033,0.019,0.984
1751275736100,2025-06-30T12.28.56.100,3.500,-0.006,0.007,1.008
1751275736110,2025-06-30T12.28.56.110,3.510,0.013,0.005,1.022
1751275736120,2025-06-30T12.28.56.120,3.520,0.021,0.007,1.026
1751275736130,2025-06-30T12.28.56.130,3.530,0.020,0.003,1.018
1751275736140,2025-06-30T12.28.56.140,3.540,0.018,-0.006,1.028
1751275736150,2025-06-30T12.28.56.150,3.550,0.038,-0.007,1.039
1751275736160,2025-06-30T12.28.56.160,3.560,0.066,-0.004,1.060
1751275736170,2025-06-30T12.28.56.170,3.570,0.074,-0.010,1.069
1751275736180,2025-06-30T12.28.56.180,3.580,0.065,-0.017,1.071
1751275736190,2025-06-30T12.28.56.190,3.590,0.061,-0.023,1.071
1751275736200,2025-06-30T12.28.56.200,3.600,0.054,-0.027,1.070
1751275736210,2025-06-30T12.28.56.210,3.610,0.058,-0.020,1.075
1751275736220,2025-06-30T12.28.56.220,3.620,0.067,-0.012,1.068
1751275736230,2025-06-30T12.28.56.230,3.630,0.062,-0.013,1.062
1751275736240,2025-06-30T12.28.56.240,3.640,0.057,-0.016,1.061
1751275736250,2025-06-30T12.28.56.250,3.650,0.058,-0.018,1.061
