epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1750844321546.00,2025-06-25T12:38:41.546,0,34.329,-18.537,-81.037
1750844321556.00,2025-06-25T12:38:41.556,0.01,31.646,-18.476,-77.134
1750844321566.00,2025-06-25T12:38:41.566,0.02,23.232,-19.878,-62.805
1750844321576.00,2025-06-25T12:38:41.576,0.03,14.756,-17.744,-45.549
1750844321586.00,2025-06-25T12:38:41.586,0.04,10.183,-12.683,-33.293
1750844321596.00,2025-06-25T12:38:41.596,0.05,7.012,-7.805,-27.744
1750844321606.00,2025-06-25T12:38:41.606,0.06,4.756,-4.634,-26.402
1750844321616.00,2025-06-25T12:38:41.616,0.07,3.476,-1.585,-25.671
1750844321626.00,2025-06-25T12:38:41.626,0.08,2.439,1.585,-24.695
1750844321636.00,2025-06-25T12:38:41.636,0.09,1.951,2.866,-22.988
1750844321646.00,2025-06-25T12:38:41.646,0.1,0.61,-0.366,-20.183
1750844321656.00,2025-06-25T12:38:41.656,0.11,-1.402,-6.707,-16.707
1750844321666.00,2025-06-25T12:38:41.666,0.12,-3.963,-12.134,-13.11
1750844321676.00,2025-06-25T12:38:41.676,0.13,-6.159,-14.451,-10
1750844321686.00,2025-06-25T12:38:41.686,0.14,-6.402,-15.122,-7.012
1750844321696.00,2025-06-25T12:38:41.696,0.15,-6.341,-15.244,-5.732
1750844321706.00,2025-06-25T12:38:41.706,0.16,-6.22,-15.793,-5.244
1750844321716.00,2025-06-25T12:38:41.716,0.17,-5.305,-15.427,-5.854
1750844321726.00,2025-06-25T12:38:41.726,0.18,-3.415,-12.439,-7.012
1750844321736.00,2025-06-25T12:38:41.736,0.19,-1.524,-8.11,-7.073
1750844321746.00,2025-06-25T12:38:41.746,0.2,-0.183,-4.939,-5.793
1750844321756.00,2025-06-25T12:38:41.756,0.21,0.549,-4.451,-3.537
1750844321766.00,2025-06-25T12:38:41.766,0.22,0.061,-5.244,-0.366
1750844321776.00,2025-06-25T12:38:41.776,0.23,-0.854,-4.817,3.659
1750844321786.00,2025-06-25T12:38:41.786,0.24,-1.402,-3.963,7.683
1750844321796.00,2025-06-25T12:38:41.796,0.25,-2.134,-5.061,11.707
1750844321806.00,2025-06-25T12:38:41.806,0.26,-3.232,-7.439,15.915
1750844321816.00,2025-06-25T12:38:41.816,0.27,-4.939,-8.841,20.976
1750844321826.00,2025-06-25T12:38:41.826,0.28,-6.707,-7.988,27.744
1750844321836.00,2025-06-25T12:38:41.836,0.29,-8.537,-5,34.39
1750844321846.00,2025-06-25T12:38:41.846,0.3,-10.61,-2.012,40.793
1750844321856.00,2025-06-25T12:38:41.856,0.31,-12.805,-0.793,47.195
1750844321866.00,2025-06-25T12:38:41.866,0.32,-15.061,-2.256,52.561
1750844321876.00,2025-06-25T12:38:41.876,0.33,-17.5,-5.427,57.744
1750844321886.00,2025-06-25T12:38:41.886,0.34,-20.671,-9.817,64.451
1750844321896.00,2025-06-25T12:38:41.896,0.35,-24.146,-14.817,72.622
1750844321906.00,2025-06-25T12:38:41.906,0.36,-27.5,-17.561,82.317
1750844321916.00,2025-06-25T12:38:41.916,0.37,-30.549,-16.402,93.171
1750844321926.00,2025-06-25T12:38:41.926,0.38,-33.049,-12.805,104.146
1750844321936.00,2025-06-25T12:38:41.936,0.39,-35.305,-8.11,114.695
1750844321946.00,2025-06-25T12:38:41.946,0.4,-36.829,-2.866,124.634
1750844321956.00,2025-06-25T12:38:41.956,0.41,-37.622,1.28,133.354
1750844321966.00,2025-06-25T12:38:41.966,0.42,-38.902,3.293,140.427
1750844321976.00,2025-06-25T12:38:41.976,0.43,-40.366,2.561,145.488
1750844321986.00,2025-06-25T12:38:41.986,0.44,-40.854,0.732,150.122
1750844321996.00,2025-06-25T12:38:41.996,0.45,-40.61,0.732,153.598
1750844322006.00,2025-06-25T12:38:42.006,0.46,-40.427,2.988,155.793
1750844322016.00,2025-06-25T12:38:42.016,0.47,-40.366,6.524,157.561
1750844322026.00,2025-06-25T12:38:42.026,0.48,-40.122,10.427,158.171
1750844322036.00,2025-06-25T12:38:42.036,0.49,-38.841,12.439,155.549
1750844322046.00,2025-06-25T12:38:42.046,0.5,-37.683,11.098,148.963
1750844322056.00,2025-06-25T12:38:42.056,0.51,-37.805,7.805,139.268
1750844322066.00,2025-06-25T12:38:42.066,0.52,-37.866,5.122,127.317
1750844322076.00,2025-06-25T12:38:42.076,0.53,-36.524,4.573,114.085
1750844322086.00,2025-06-25T12:38:42.086,0.54,-34.756,4.695,100.793
1750844322096.00,2025-06-25T12:38:42.096,0.55,-32.744,2.439,87.317
1750844322106.00,2025-06-25T12:38:42.106,0.56,-31.037,-3.598,72.988
1750844322116.00,2025-06-25T12:38:42.116,0.57,-28.11,-11.951,58.78
1750844322126.00,2025-06-25T12:38:42.126,0.58,-24.695,-15.915,43.415
1750844322136.00,2025-06-25T12:38:42.136,0.59,-21.829,-12.927,28.537
1750844322146.00,2025-06-25T12:38:42.146,0.6,-17.622,-6.646,16.037
1750844322156.00,2025-06-25T12:38:42.156,0.61,-13.11,0.366,3.232
1750844322166.00,2025-06-25T12:38:42.166,0.62,-9.268,5.122,-9.512
1750844322176.00,2025-06-25T12:38:42.176,0.63,-4.451,7.927,-22.134
1750844322186.00,2025-06-25T12:38:42.186,0.64,-0.122,10.854,-35.061
1750844322196.00,2025-06-25T12:38:42.196,0.65,3.354,10.793,-45.61
1750844322206.00,2025-06-25T12:38:42.206,0.66,7.073,8.598,-53.963
1750844322216.00,2025-06-25T12:38:42.216,0.67,11.524,7.134,-63.232
1750844322226.00,2025-06-25T12:38:42.226,0.68,16.159,6.28,-73.232
1750844322236.00,2025-06-25T12:38:42.236,0.69,21.463,4.817,-82.378
1750844322246.00,2025-06-25T12:38:42.246,0.7,25.732,2.5,-91.829
1750844322256.00,2025-06-25T12:38:42.256,0.71,29.695,-1.768,-101.22
1750844322266.00,2025-06-25T12:38:42.266,0.72,33.598,-5.61,-109.939
1750844322276.00,2025-06-25T12:38:42.276,0.73,37.378,-8.476,-117.927
1750844322286.00,2025-06-25T12:38:42.286,0.74,40.366,-10.305,-124.695
1750844322296.00,2025-06-25T12:38:42.296,0.75,43.963,-12.378,-130.122
1750844322306.00,2025-06-25T12:38:42.306,0.76,48.232,-14.939,-133.476
1750844322316.00,2025-06-25T12:38:42.316,0.77,51.646,-17.073,-136.402
1750844322326.00,2025-06-25T12:38:42.326,0.78,55.366,-17.5,-138.598
1750844322336.00,2025-06-25T12:38:42.336,0.79,59.512,-15.122,-139.451
1750844322346.00,2025-06-25T12:38:42.346,0.8,64.573,-10.305,-139.756
1750844322356.00,2025-06-25T12:38:42.356,0.81,68.11,-4.512,-138.598
1750844322366.00,2025-06-25T12:38:42.366,0.82,68.354,2.439,-135.732
1750844322376.00,2025-06-25T12:38:42.376,0.83,67.683,10.122,-131.829
1750844322386.00,2025-06-25T12:38:42.386,0.84,66.707,18.171,-128.78
1750844322396.00,2025-06-25T12:38:42.396,0.85,64.39,22.744,-124.573
1750844322406.00,2025-06-25T12:38:42.406,0.86,59.878,20.854,-116.341
1750844322416.00,2025-06-25T12:38:42.416,0.87,52.439,12.866,-105.427
1750844322426.00,2025-06-25T12:38:42.426,0.88,43.293,2.256,-93.476
1750844322436.00,2025-06-25T12:38:42.436,0.89,34.451,-7.317,-81.22
1750844322446.00,2025-06-25T12:38:42.446,0.9,25.427,-14.085,-68.963
1750844322456.00,2025-06-25T12:38:42.456,0.91,17.073,-18.902,-56.524
1750844322466.00,2025-06-25T12:38:42.466,0.92,9.512,-23.11,-45.61
1750844322476.00,2025-06-25T12:38:42.476,0.93,3.902,-26.524,-36.768
1750844322486.00,2025-06-25T12:38:42.486,0.94,-0.366,-27.744,-29.268
1750844322496.00,2025-06-25T12:38:42.496,0.95,-2.988,-25.305,-22.561
1750844322506.00,2025-06-25T12:38:42.506,0.96,-4.451,-20,-16.951
1750844322516.00,2025-06-25T12:38:42.516,0.97,-4.512,-12.683,-13.415
1750844322526.00,2025-06-25T12:38:42.526,0.98,-3.293,-4.878,-11.707
1750844322536.00,2025-06-25T12:38:42.536,0.99,-2.012,2.561,-9.878
1750844322546.00,2025-06-25T12:38:42.546,1,-1.341,8.476,-7.744
1750844322556.00,2025-06-25T12:38:42.556,1.01,-1.28,10.671,-5.549
1750844322566.00,2025-06-25T12:38:42.566,1.02,-2.073,10.061,-3.232
1750844322576.00,2025-06-25T12:38:42.576,1.03,-2.439,8.049,-1.098
1750844322586.00,2025-06-25T12:38:42.586,1.04,-2.439,6.159,0.122
1750844322596.00,2025-06-25T12:38:42.596,1.05,-2.439,3.415,0.427
1750844322606.00,2025-06-25T12:38:42.606,1.06,-2.317,0.305,0.671
1750844322616.00,2025-06-25T12:38:42.616,1.07,-1.707,-1.89,0.732
1750844322626.00,2025-06-25T12:38:42.626,1.08,-0.976,-3.11,1.22
1750844322636.00,2025-06-25T12:38:42.636,1.09,-0.244,-3.841,2.256
1750844322646.00,2025-06-25T12:38:42.646,1.1,0.671,-4.207,2.927
1750844322656.00,2025-06-25T12:38:42.656,1.11,1.707,-3.537,3.841
1750844322666.00,2025-06-25T12:38:42.666,1.12,2.622,-0.793,5.305
1750844322676.00,2025-06-25T12:38:42.676,1.13,3.415,3.11,7.439
1750844322686.00,2025-06-25T12:38:42.686,1.14,4.085,7.683,10.122
1750844322696.00,2025-06-25T12:38:42.696,1.15,4.695,11.22,13.171
1750844322706.00,2025-06-25T12:38:42.706,1.16,3.963,11.524,16.707
1750844322716.00,2025-06-25T12:38:42.716,1.17,2.317,8.232,20.244
1750844322726.00,2025-06-25T12:38:42.726,1.18,0.732,2.256,23.415
1750844322736.00,2025-06-25T12:38:42.736,1.19,-1.341,-4.573,25.305
1750844322746.00,2025-06-25T12:38:42.746,1.2,-2.317,-12.256,25.915
1750844322756.00,2025-06-25T12:38:42.756,1.21,-1.829,-18.293,25.61
1750844322766.00,2025-06-25T12:38:42.766,1.22,-2.256,-22.622,25.915
1750844322776.00,2025-06-25T12:38:42.776,1.23,-3.659,-25,27.317
1750844322786.00,2025-06-25T12:38:42.786,1.24,-6.829,-23.659,30
1750844322796.00,2025-06-25T12:38:42.796,1.25,-11.22,-18.415,34.512
1750844322806.00,2025-06-25T12:38:42.806,1.26,-12.927,-11.524,41.463
1750844322816.00,2025-06-25T12:38:42.816,1.27,-14.39,-5,49.634
1750844322826.00,2025-06-25T12:38:42.826,1.28,-17.012,0.61,58.049
1750844322836.00,2025-06-25T12:38:42.836,1.29,-20.793,3.049,67.683
1750844322846.00,2025-06-25T12:38:42.846,1.3,-25.183,1.585,77.195
1750844322856.00,2025-06-25T12:38:42.856,1.31,-29.085,-1.89,86.524
1750844322866.00,2025-06-25T12:38:42.866,1.32,-32.378,-5.305,95.549
1750844322876.00,2025-06-25T12:38:42.876,1.33,-35.793,-7.195,103.78
1750844322886.00,2025-06-25T12:38:42.886,1.34,-38.902,-8.78,112.622
1750844322896.00,2025-06-25T12:38:42.896,1.35,-41.524,-8.902,122.378
1750844322906.00,2025-06-25T12:38:42.906,1.36,-43.354,-6.646,131.707
1750844322916.00,2025-06-25T12:38:42.916,1.37,-45.122,-3.049,140.122
1750844322926.00,2025-06-25T12:38:42.926,1.38,-46.707,0.427,147.683
1750844322936.00,2025-06-25T12:38:42.936,1.39,-48.354,2.439,153.72
1750844322946.00,2025-06-25T12:38:42.946,1.4,-50.488,1.28,156.89
1750844322956.00,2025-06-25T12:38:42.956,1.41,-51.829,-3.902,158.659
1750844322966.00,2025-06-25T12:38:42.966,1.42,-52.317,-10.305,158.963
1750844322976.00,2025-06-25T12:38:42.976,1.43,-51.89,-15.427,158.293
1750844322986.00,2025-06-25T12:38:42.986,1.44,-50.671,-18.171,156.524
1750844322996.00,2025-06-25T12:38:42.996,1.45,-48.78,-18.293,152.439
