epoch (ms),time (03:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1750790139157,2025-06-24T21:35:39.157,0.000,14.024,147.561,8.110
1750790139167,2025-06-24T21:35:39.167,0.010,10.366,129.512,7.256
1750790139177,2025-06-24T21:35:39.177,0.020,-4.573,56.037,5.122
1750790139187,2025-06-24T21:35:39.187,0.030,-16.707,-12.073,5.976
1750790139197,2025-06-24T21:35:39.197,0.040,-20.610,-43.963,9.146
1750790139207,2025-06-24T21:35:39.207,0.050,-21.463,-60.976,10.244
1750790139217,2025-06-24T21:35:39.217,0.060,-20.610,-76.646,9.817
1750790139227,2025-06-24T21:35:39.227,0.070,-20.915,-95.732,10.244
1750790139237,2025-06-24T21:35:39.237,0.080,-23.232,-117.500,11.890
1750790139247,2025-06-24T21:35:39.247,0.090,-26.707,-140.976,12.988
1750790139257,2025-06-24T21:35:39.257,0.100,-29.939,-167.317,12.866
1750790139267,2025-06-24T21:35:39.267,0.110,-34.146,-195.183,11.341
1750790139277,2025-06-24T21:35:39.277,0.120,-37.683,-220.244,8.598
1750790139287,2025-06-24T21:35:39.287,0.130,-38.537,-239.207,5.549
1750790139297,2025-06-24T21:35:39.297,0.140,-37.500,-252.927,3.659
1750790139307,2025-06-24T21:35:39.307,0.150,-35.427,-265.610,2.683
1750790139317,2025-06-24T21:35:39.317,0.160,-34.573,-277.073,0.427
1750790139327,2025-06-24T21:35:39.327,0.170,-35.549,-284.878,-2.439
1750790139337,2025-06-24T21:35:39.337,0.180,-37.378,-287.500,-3.841
1750790139347,2025-06-24T21:35:39.347,0.190,-38.598,-281.463,-3.720
1750790139357,2025-06-24T21:35:39.357,0.200,-37.866,-269.817,-1.768
1750790139367,2025-06-24T21:35:39.367,0.210,-36.768,-255.000,0.061
1750790139377,2025-06-24T21:35:39.377,0.220,-34.878,-240.549,2.256
1750790139387,2025-06-24T21:35:39.387,0.230,-34.573,-228.171,4.085
1750790139397,2025-06-24T21:35:39.397,0.240,-34.573,-217.195,6.402
1750790139407,2025-06-24T21:35:39.407,0.250,-33.537,-205.976,9.939
1750790139417,2025-06-24T21:35:39.417,0.260,-32.500,-191.159,12.134
1750790139427,2025-06-24T21:35:39.427,0.270,-29.268,-171.098,13.110
1750790139437,2025-06-24T21:35:39.437,0.280,-25.976,-147.866,13.659
1750790139447,2025-06-24T21:35:39.447,0.290,-22.805,-123.963,13.537
1750790139457,2025-06-24T21:35:39.457,0.300,-19.146,-102.073,13.780
1750790139467,2025-06-24T21:35:39.467,0.310,-16.220,-82.500,13.354
1750790139477,2025-06-24T21:35:39.477,0.320,-13.415,-63.171,11.463
1750790139487,2025-06-24T21:35:39.487,0.330,-10.366,-40.488,9.085
1750790139497,2025-06-24T21:35:39.497,0.340,-6.280,-11.159,7.500
