epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1750789294792,2025-06-24T21:21:34.792,0.000,-0.749,0.260,0.766
1750789294802,2025-06-24T21:21:34.802,0.010,-0.764,0.262,0.757
1750789294812,2025-06-24T21:21:34.812,0.020,-0.753,0.254,0.755
1750789294822,2025-06-24T21:21:34.822,0.030,-0.732,0.253,0.782
1750789294832,2025-06-24T21:21:34.832,0.040,-0.692,0.253,0.811
1750789294842,2025-06-24T21:21:34.842,0.050,-0.618,0.231,0.826
1750789294852,2025-06-24T21:21:34.852,0.060,-0.515,0.208,0.849
1750789294862,2025-06-24T21:21:34.862,0.070,-0.405,0.194,0.866
1750789294872,2025-06-24T21:21:34.872,0.080,-0.299,0.187,0.890
1750789294882,2025-06-24T21:21:34.882,0.090,-0.240,0.177,0.906
1750789294892,2025-06-24T21:21:34.892,0.100,-0.215,0.165,0.916
1750789294902,2025-06-24T21:21:34.902,0.110,-0.195,0.160,0.921
1750789294912,2025-06-24T21:21:34.912,0.120,-0.166,0.164,0.926
1750789294922,2025-06-24T21:21:34.922,0.130,-0.117,0.169,0.930
1750789294932,2025-06-24T21:21:34.932,0.140,-0.050,0.162,0.927
1750789294942,2025-06-24T21:21:34.942,0.150,0.000,0.161,0.947
1750789294952,2025-06-24T21:21:34.952,0.160,0.061,0.156,0.954
1750789294962,2025-06-24T21:21:34.962,0.170,0.142,0.156,0.959
1750789294972,2025-06-24T21:21:34.972,0.180,0.220,0.146,0.948
1750789294982,2025-06-24T21:21:34.982,0.190,0.287,0.139,0.948
1750789294992,2025-06-24T21:21:34.992,0.200,0.359,0.130,0.952
1750789295002,2025-06-24T21:21:35.002,0.210,0.414,0.123,0.947
1750789295012,2025-06-24T21:21:35.012,0.220,0.449,0.108,0.939
1750789295022,2025-06-24T21:21:35.022,0.230,0.485,0.103,0.933
1750789295032,2025-06-24T21:21:35.032,0.240,0.512,0.103,0.928
1750789295042,2025-06-24T21:21:35.042,0.250,0.534,0.097,0.920
1750789295052,2025-06-24T21:21:35.052,0.260,0.567,0.093,0.907
1750789295062,2025-06-24T21:21:35.062,0.270,0.634,0.079,0.907
1750789295072,2025-06-24T21:21:35.072,0.280,0.765,0.076,0.872
1750789295082,2025-06-24T21:21:35.082,0.290,0.867,0.084,0.878
1750789295092,2025-06-24T21:21:35.092,0.300,0.911,0.085,0.877
1750789295102,2025-06-24T21:21:35.102,0.310,0.888,0.085,0.850
1750789295112,2025-06-24T21:21:35.112,0.320,0.750,0.096,0.840
1750789295122,2025-06-24T21:21:35.122,0.330,0.531,0.125,0.758
1750789295132,2025-06-24T21:21:35.132,0.340,0.243,0.150,0.688
1750789295142,2025-06-24T21:21:35.142,0.350,-0.119,0.167,0.618
1750789295152,2025-06-24T21:21:35.152,0.360,-0.450,0.179,0.575
1750789295162,2025-06-24T21:21:35.162,0.370,-0.777,0.170,0.576
1750789295172,2025-06-24T21:21:35.172,0.380,-1.018,0.183,0.562
1750789295182,2025-06-24T21:21:35.182,0.390,-1.147,0.271,0.589
1750789295192,2025-06-24T21:21:35.192,0.400,-1.142,0.340,0.630
1750789295202,2025-06-24T21:21:35.202,0.410,-1.015,0.344,0.685
1750789295212,2025-06-24T21:21:35.212,0.420,-0.785,0.290,0.759
1750789295222,2025-06-24T21:21:35.222,0.430,-0.601,0.234,0.828
1750789295232,2025-06-24T21:21:35.232,0.440,-0.539,0.215,0.874
1750789295242,2025-06-24T21:21:35.242,0.450,-0.573,0.207,0.871
1750789295252,2025-06-24T21:21:35.252,0.460,-0.628,0.203,0.845
1750789295262,2025-06-24T21:21:35.262,0.470,-0.678,0.220,0.829
1750789295272,2025-06-24T21:21:35.272,0.480,-0.712,0.233,0.837
1750789295282,2025-06-24T21:21:35.282,0.490,-0.700,0.236,0.860
1750789295292,2025-06-24T21:21:35.292,0.500,-0.625,0.232,0.874
1750789295302,2025-06-24T21:21:35.302,0.510,-0.499,0.225,0.903
1750789295312,2025-06-24T21:21:35.312,0.520,-0.359,0.210,0.936
1750789295322,2025-06-24T21:21:35.322,0.530,-0.242,0.187,0.965
1750789295332,2025-06-24T21:21:35.332,0.540,-0.170,0.160,0.985
1750789295342,2025-06-24T21:21:35.342,0.550,-0.125,0.150,1.007
1750789295352,2025-06-24T21:21:35.352,0.560,-0.097,0.143,1.006
1750789295362,2025-06-24T21:21:35.362,0.570,-0.082,0.140,1.003
1750789295372,2025-06-24T21:21:35.372,0.580,-0.058,0.137,0.999
1750789295382,2025-06-24T21:21:35.382,0.590,-0.021,0.146,1.002
1750789295392,2025-06-24T21:21:35.392,0.600,0.035,0.155,1.012
1750789295402,2025-06-24T21:21:35.402,0.610,0.097,0.159,1.015
1750789295412,2025-06-24T21:21:35.412,0.620,0.156,0.157,1.016
1750789295422,2025-06-24T21:21:35.422,0.630,0.205,0.154,1.022
1750789295432,2025-06-24T21:21:35.432,0.640,0.229,0.145,1.007
1750789295442,2025-06-24T21:21:35.442,0.650,0.219,0.139,1.014
1750789295452,2025-06-24T21:21:35.452,0.660,0.220,0.129,0.999
1750789295462,2025-06-24T21:21:35.462,0.670,0.241,0.126,0.989
1750789295472,2025-06-24T21:21:35.472,0.680,0.269,0.118,0.992
1750789295482,2025-06-24T21:21:35.482,0.690,0.297,0.107,0.992
1750789295492,2025-06-24T21:21:35.492,0.700,0.299,0.097,0.984
1750789295502,2025-06-24T21:21:35.502,0.710,0.281,0.090,0.979
1750789295512,2025-06-24T21:21:35.512,0.720,0.262,0.091,0.967
1750789295522,2025-06-24T21:21:35.522,0.730,0.261,0.093,0.958
1750789295532,2025-06-24T21:21:35.532,0.740,0.285,0.090,0.947
1750789295542,2025-06-24T21:21:35.542,0.750,0.318,0.081,0.945
1750789295552,2025-06-24T21:21:35.552,0.760,0.357,0.071,0.933
1750789295562,2025-06-24T21:21:35.562,0.770,0.382,0.065,0.927
1750789295572,2025-06-24T21:21:35.572,0.780,0.404,0.061,0.931
1750789295582,2025-06-24T21:21:35.582,0.790,0.426,0.055,0.927
1750789295592,2025-06-24T21:21:35.592,0.800,0.442,0.055,0.920
1750789295602,2025-06-24T21:21:35.602,0.810,0.461,0.052,0.918
1750789295612,2025-06-24T21:21:35.612,0.820,0.478,0.050,0.905
1750789295622,2025-06-24T21:21:35.622,0.830,0.515,0.050,0.886
1750789295632,2025-06-24T21:21:35.632,0.840,0.560,0.048,0.903
1750789295642,2025-06-24T21:21:35.642,0.850,0.618,0.042,0.912
1750789295652,2025-06-24T21:21:35.652,0.860,0.660,0.040,0.904
1750789295662,2025-06-24T21:21:35.662,0.870,0.633,0.047,0.917
1750789295672,2025-06-24T21:21:35.672,0.880,0.574,0.032,0.884
1750789295682,2025-06-24T21:21:35.682,0.890,0.493,0.075,0.824
1750789295692,2025-06-24T21:21:35.692,0.900,0.335,0.110,0.791
1750789295702,2025-06-24T21:21:35.702,0.910,0.117,0.100,0.710
1750789295712,2025-06-24T21:21:35.712,0.920,-0.160,0.107,0.646
1750789295722,2025-06-24T21:21:35.722,0.930,-0.476,0.120,0.617
1750789295732,2025-06-24T21:21:35.732,0.940,-0.767,0.120,0.640
1750789295742,2025-06-24T21:21:35.742,0.950,-0.990,0.167,0.628
1750789295752,2025-06-24T21:21:35.752,0.960,-1.121,0.252,0.659
1750789295762,2025-06-24T21:21:35.762,0.970,-1.096,0.284,0.713
1750789295772,2025-06-24T21:21:35.772,0.980,-0.923,0.272,0.786
1750789295782,2025-06-24T21:21:35.782,0.990,-0.715,0.245,0.831
1750789295792,2025-06-24T21:21:35.792,1.000,-0.583,0.206,0.866
1750789295802,2025-06-24T21:21:35.802,1.010,-0.570,0.191,0.886
1750789295812,2025-06-24T21:21:35.812,1.020,-0.602,0.191,0.865
1750789295822,2025-06-24T21:21:35.822,1.030,-0.612,0.189,0.859
1750789295832,2025-06-24T21:21:35.832,1.040,-0.583,0.187,0.872
1750789295842,2025-06-24T21:21:35.842,1.050,-0.508,0.187,0.896
1750789295852,2025-06-24T21:21:35.852,1.060,-0.431,0.177,0.924
1750789295862,2025-06-24T21:21:35.862,1.070,-0.362,0.167,0.959
1750789295872,2025-06-24T21:21:35.872,1.080,-0.300,0.158,0.978
1750789295882,2025-06-24T21:21:35.882,1.090,-0.245,0.151,0.982
1750789295892,2025-06-24T21:21:35.892,1.100,-0.182,0.141,0.977
1750789295902,2025-06-24T21:21:35.902,1.110,-0.129,0.134,0.986
1750789295912,2025-06-24T21:21:35.912,1.120,-0.079,0.120,0.993
1750789295922,2025-06-24T21:21:35.922,1.130,-0.045,0.111,0.992
1750789295932,2025-06-24T21:21:35.932,1.140,-0.008,0.112,0.995
1750789295942,2025-06-24T21:21:35.942,1.150,0.047,0.125,1.004
1750789295952,2025-06-24T21:21:35.952,1.160,0.112,0.129,1.013
1750789295962,2025-06-24T21:21:35.962,1.170,0.175,0.132,1.019
1750789295972,2025-06-24T21:21:35.972,1.180,0.227,0.128,1.021
1750789295982,2025-06-24T21:21:35.982,1.190,0.261,0.124,1.023
1750789295992,2025-06-24T21:21:35.992,1.200,0.287,0.120,1.011
1750789296002,2025-06-24T21:21:36.002,1.210,0.301,0.119,0.998
1750789296012,2025-06-24T21:21:36.012,1.220,0.313,0.109,0.996
1750789296022,2025-06-24T21:21:36.022,1.230,0.323,0.105,1.002
1750789296032,2025-06-24T21:21:36.032,1.240,0.332,0.098,0.987
1750789296042,2025-06-24T21:21:36.042,1.250,0.346,0.095,0.966
1750789296052,2025-06-24T21:21:36.052,1.260,0.394,0.090,0.940
1750789296062,2025-06-24T21:21:36.062,1.270,0.525,0.066,0.918
1750789296072,2025-06-24T21:21:36.072,1.280,0.733,0.041,0.932
1750789296082,2025-06-24T21:21:36.082,1.290,0.900,0.033,0.972
1750789296092,2025-06-24T21:21:36.092,1.300,0.924,0.035,0.965
1750789296102,2025-06-24T21:21:36.102,1.310,0.885,0.039,0.927
1750789296112,2025-06-24T21:21:36.112,1.320,0.821,0.061,0.867
1750789296122,2025-06-24T21:21:36.122,1.330,0.655,0.105,0.729
1750789296132,2025-06-24T21:21:36.132,1.340,0.243,0.111,0.601
1750789296142,2025-06-24T21:21:36.142,1.350,-0.334,0.063,0.474
1750789296152,2025-06-24T21:21:36.152,1.360,-0.787,0.032,0.431
1750789296162,2025-06-24T21:21:36.162,1.370,-1.120,0.089,0.463
1750789296172,2025-06-24T21:21:36.172,1.380,-1.372,0.234,0.531
1750789296182,2025-06-24T21:21:36.182,1.390,-1.395,0.364,0.623
1750789296192,2025-06-24T21:21:36.192,1.400,-1.143,0.392,0.697
1750789296202,2025-06-24T21:21:36.202,1.410,-0.786,0.312,0.765
1750789296212,2025-06-24T21:21:36.212,1.420,-0.498,0.214,0.853
1750789296222,2025-06-24T21:21:36.222,1.430,-0.356,0.174,0.875
1750789296232,2025-06-24T21:21:36.232,1.440,-0.405,0.166,0.860
1750789296242,2025-06-24T21:21:36.242,1.450,-0.532,0.167,0.848
1750789296252,2025-06-24T21:21:36.252,1.460,-0.603,0.193,0.846
1750789296262,2025-06-24T21:21:36.262,1.470,-0.608,0.197,0.843
1750789296272,2025-06-24T21:21:36.272,1.480,-0.622,0.195,0.831
1750789296282,2025-06-24T21:21:36.282,1.490,-0.659,0.202,0.804
1750789296292,2025-06-24T21:21:36.292,1.500,-0.697,0.198,0.797
1750789296302,2025-06-24T21:21:36.302,1.510,-0.712,0.202,0.826
1750789296312,2025-06-24T21:21:36.312,1.520,-0.650,0.220,0.863
1750789296322,2025-06-24T21:21:36.322,1.530,-0.526,0.215,0.896
1750789296332,2025-06-24T21:21:36.332,1.540,-0.384,0.188,0.938
1750789296342,2025-06-24T21:21:36.342,1.550,-0.262,0.157,0.975
1750789296352,2025-06-24T21:21:36.352,1.560,-0.189,0.128,0.988
1750789296362,2025-06-24T21:21:36.362,1.570,-0.161,0.118,1.001
1750789296372,2025-06-24T21:21:36.372,1.580,-0.146,0.132,1.006
1750789296382,2025-06-24T21:21:36.382,1.590,-0.133,0.156,1.019
1750789296392,2025-06-24T21:21:36.392,1.600,-0.090,0.156,1.014
1750789296402,2025-06-24T21:21:36.402,1.610,-0.031,0.146,1.011
1750789296412,2025-06-24T21:21:36.412,1.620,0.045,0.144,1.016
1750789296422,2025-06-24T21:21:36.422,1.630,0.115,0.138,1.017
1750789296432,2025-06-24T21:21:36.432,1.640,0.164,0.130,1.018
1750789296442,2025-06-24T21:21:36.442,1.650,0.181,0.116,1.007
1750789296452,2025-06-24T21:21:36.452,1.660,0.163,0.104,0.999
1750789296462,2025-06-24T21:21:36.462,1.670,0.146,0.093,0.982
1750789296472,2025-06-24T21:21:36.472,1.680,0.167,0.081,0.973
1750789296482,2025-06-24T21:21:36.482,1.690,0.194,0.065,0.977
1750789296492,2025-06-24T21:21:36.492,1.700,0.224,0.051,0.975
1750789296502,2025-06-24T21:21:36.502,1.710,0.252,0.042,0.970
1750789296512,2025-06-24T21:21:36.512,1.720,0.262,0.039,0.959
1750789296522,2025-06-24T21:21:36.522,1.730,0.285,0.031,0.946
1750789296532,2025-06-24T21:21:36.532,1.740,0.288,0.031,0.945
1750789296542,2025-06-24T21:21:36.542,1.750,0.291,0.037,0.953
1750789296552,2025-06-24T21:21:36.552,1.760,0.317,0.044,0.945
1750789296562,2025-06-24T21:21:36.562,1.770,0.347,0.050,0.936
1750789296572,2025-06-24T21:21:36.572,1.780,0.383,0.045,0.934
1750789296582,2025-06-24T21:21:36.582,1.790,0.419,0.041,0.937
1750789296592,2025-06-24T21:21:36.592,1.800,0.440,0.039,0.941
1750789296602,2025-06-24T21:21:36.602,1.810,0.449,0.042,0.940
1750789296612,2025-06-24T21:21:36.612,1.820,0.441,0.046,0.935
1750789296622,2025-06-24T21:21:36.622,1.830,0.429,0.049,0.935
1750789296632,2025-06-24T21:21:36.632,1.840,0.422,0.046,0.940
1750789296642,2025-06-24T21:21:36.642,1.850,0.417,0.051,0.933
1750789296652,2025-06-24T21:21:36.652,1.860,0.414,0.059,0.930
1750789296662,2025-06-24T21:21:36.662,1.870,0.436,0.063,0.921
1750789296672,2025-06-24T21:21:36.672,1.880,0.484,0.058,0.920
1750789296682,2025-06-24T21:21:36.682,1.890,0.536,0.053,0.971
1750789296692,2025-06-24T21:21:36.692,1.900,0.645,0.018,0.943
1750789296702,2025-06-24T21:21:36.702,1.910,0.755,0.053,0.899
1750789296712,2025-06-24T21:21:36.712,1.920,0.732,0.063,0.948
1750789296722,2025-06-24T21:21:36.722,1.930,0.640,0.068,0.833
1750789296732,2025-06-24T21:21:36.732,1.940,0.399,0.089,0.815
1750789296742,2025-06-24T21:21:36.742,1.950,0.096,0.088,0.689
1750789296752,2025-06-24T21:21:36.752,1.960,-0.229,0.122,0.543
1750789296762,2025-06-24T21:21:36.762,1.970,-0.619,0.107,0.527
1750789296772,2025-06-24T21:21:36.772,1.980,-0.943,0.067,0.551
1750789296782,2025-06-24T21:21:36.782,1.990,-1.156,0.158,0.550
1750789296792,2025-06-24T21:21:36.792,2.000,-1.230,0.290,0.611
1750789296802,2025-06-24T21:21:36.802,2.010,-1.105,0.326,0.683
1750789296812,2025-06-24T21:21:36.812,2.020,-0.867,0.309,0.738
1750789296822,2025-06-24T21:21:36.822,2.030,-0.649,0.267,0.798
1750789296832,2025-06-24T21:21:36.832,2.040,-0.547,0.247,0.851
1750789296842,2025-06-24T21:21:36.842,2.050,-0.562,0.248,0.870
1750789296852,2025-06-24T21:21:36.852,2.060,-0.648,0.245,0.846
1750789296862,2025-06-24T21:21:36.862,2.070,-0.720,0.251,0.844
1750789296872,2025-06-24T21:21:36.872,2.080,-0.713,0.244,0.855
1750789296882,2025-06-24T21:21:36.882,2.090,-0.645,0.232,0.889
1750789296892,2025-06-24T21:21:36.892,2.100,-0.538,0.232,0.928
1750789296902,2025-06-24T21:21:36.902,2.110,-0.427,0.218,0.945
1750789296912,2025-06-24T21:21:36.912,2.120,-0.325,0.192,0.971
1750789296922,2025-06-24T21:21:36.922,2.130,-0.256,0.167,0.979
1750789296932,2025-06-24T21:21:36.932,2.140,-0.241,0.144,0.963
1750789296942,2025-06-24T21:21:36.942,2.150,-0.243,0.141,0.971
1750789296952,2025-06-24T21:21:36.952,2.160,-0.219,0.153,0.998
1750789296962,2025-06-24T21:21:36.962,2.170,-0.154,0.158,1.007
1750789296972,2025-06-24T21:21:36.972,2.180,-0.032,0.154,0.996
